condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,53855,53855,0,53855,348344.787,0.872,-0.056,0.274,-0.401,0,0,758,0,2677,0,2362,1003,56,1.232,59,0,512.084,25.447,-249.313,-423.313,-144.500,-0.769,0.757,2.758,-21.676,-8.130,10.564,1.018,1.200,0.936,1.250,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53871,53871,0,53871,348349.786,0.869,-0.057,0.295,-0.392,0,0,547,0,2505,0,2109,875,56,1.232,59,0,530.167,24.340,-233.000,-451.188,-152.375,-0.523,0.398,2.782,-20.406,-8.130,10.486,1.112,1.298,0.936,1.250,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53871,53871,0,53871,348354.787,0.866,-0.057,0.316,-0.384,0,0,311,0,2296,0,1827,712,56,1.232,59,0,514.851,21.963,-216.375,-448.250,-131.625,-0.418,0.002,2.768,-17.490,-8.156,10.486,1.204,1.392,0.936,1.250,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53903,53903,0,53903,348359.787,0.860,-0.057,0.337,-0.378,0,0,203,0,2025,0,1421,544,56,1.232,59,0,523.132,21.044,-230.750,-463.563,-74.375,-0.471,-0.237,2.546,-15.010,-10.372,10.486,1.288,1.480,0.936,1.250,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53903,53903,0,53903,348364.786,0.854,-0.056,0.359,-0.372,0,0,62,0,1671,0,993,381,56,1.232,59,0,540.503,19.492,-242.750,-480.250,-50.750,-0.387,-0.502,1.841,-13.478,-11.460,8.182,1.362,1.558,0.936,1.250,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53921,53921,0,53921,348369.787,0.847,-0.058,0.381,-0.367,0,0,33,0,1263,0,571,245,56,1.232,59,0,532.423,14.515,-174.250,-501.688,-37.688,-0.276,-0.525,1.392,-8.418,-11.460,2.914,1.428,1.624,0.936,1.250,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53921,53921,0,53921,348374.786,0.839,-0.062,0.401,-0.363,0,0,13,0,855,0,208,163,56,1.232,59,0,513.172,12.922,-103.438,-501.375,-35.625,-0.139,0.156,1.494,-8.418,-9.800,-0.292,1.490,1.690,0.936,1.250,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53921,53921,0,53921,348379.787,0.831,-0.068,0.419,-0.359,0,0,5,0,357,0,0,78,56,1.232,59,0,490.432,11.437,-59.813,-484.813,-43.625,-0.121,0.727,1.792,-10.422,-4.702,-0.292,1.554,1.756,0.936,1.250,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53921,53921,0,53921,348384.786,0.822,-0.072,0.437,-0.357,0,0,0,0,14,0,0,40,56,1.232,59,0,473.401,16.180,-75.938,-467.188,8.813,-0.205,1.043,1.680,-16.072,-1.808,-0.462,1.622,1.828,0.936,1.250,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53936,53936,0,53936,348389.787,0.812,-0.071,0.456,-0.358,0,0,0,0,0,0,0,17,56,1.232,59,0,483.291,16.669,-163.063,-440.063,115.438,-0.626,0.623,1.549,-16.392,-1.808,-2.428,1.694,1.904,0.936,1.250,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53936,53936,0,53936,348394.786,0.802,-0.067,0.474,-0.358,0,0,0,21,0,6,0,0,56,1.232,59,0,494.459,18.156,-222.688,-418.500,140.563,-1.249,0.517,1.188,-16.392,-4.812,-6.146,1.766,1.978,0.936,1.250,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53936,53936,0,53936,348399.787,0.792,-0.060,0.492,-0.357,0,0,0,55,0,26,0,0,56,1.232,59,0,498.795,21.367,-290.688,-379.625,142.063,-1.320,1.293,0.566,-15.910,-4.812,-13.426,1.822,2.040,0.936,1.250,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53936,53936,0,53936,348404.786,0.785,-0.053,0.507,-0.351,0,0,0,61,0,44,0,0,56,1.232,59,0,429.866,24.132,-300.563,-306.625,20.688,-0.521,1.124,-0.279,-15.546,0.232,-18.456,1.864,2.086,0.936,1.250,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53936,53936,0,53936,348409.787,0.780,-0.053,0.517,-0.348,0,0,0,67,0,43,0,2,56,1.232,59,0,244.984,19.420,-95.063,-224.750,-21.625,0.041,-0.015,0.025,-6.038,0.232,-18.456,1.908,2.132,0.936,1.250,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53936,53936,0,53936,348414.786,0.777,-0.055,0.521,-0.350,0,0,0,57,0,39,0,16,56,1.232,59,0,133.759,9.815,13.938,-126.875,40.000,-0.216,-0.670,0.846,-2.978,-0.016,-9.352,1.960,2.188,0.936,1.250,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53936,53936,0,53936,348419.787,0.775,-0.053,0.522,-0.352,0,0,0,71,0,5,0,12,56,1.232,59,0,99.331,12.701,-20.313,-32.188,91.750,-0.918,-0.506,1.535,-2.978,-9.400,-8.006,2.022,2.252,0.936,1.250,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53951,53951,0,53951,348424.786,0.776,-0.049,0.521,-0.352,0,0,0,59,0,7,0,8,56,1.232,59,0,103.708,16.471,-77.000,62.750,29.813,-1.193,0.402,1.074,-10.902,-9.400,-8.006,2.082,2.316,0.936,1.250,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53951,53951,0,53951,348429.787,0.779,-0.043,0.518,-0.351,0,0,0,19,0,0,0,5,56,1.232,59,0,170.257,19.990,-82.125,146.813,26.250,-1.051,0.729,0.334,-10.902,-7.372,-15.046,2.140,2.376,0.936,1.250,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53952,53952,0,53952,348434.787,0.783,-0.040,0.512,-0.352,0,0,0,0,0,0,0,0,56,1.232,59,0,172.199,21.548,-15.313,171.500,2.438,-1.085,1.075,0.230,-10.906,-1.390,-18.532,2.198,2.438,0.936,1.250,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53968,53968,0,53968,348439.787,0.787,-0.038,0.505,-0.352,0,0,0,0,0,0,0,0,56,1.232,59,0,197.325,21.548,26.813,195.313,-8.438,-1.103,0.538,0.917,-10.906,-1.390,-18.532,2.260,2.502,0.936,1.250,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53968,53968,0,53968,348444.787,0.792,-0.034,0.498,-0.351,0,0,0,2,0,0,0,0,56,1.232,59,0,217.432,19.986,-32.000,213.250,-27.875,-0.839,0.895,1.117,-13.118,-1.776,-14.974,2.322,2.566,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53968,53968,0,53968,348449.787,0.797,-0.027,0.492,-0.349,0,0,0,3,0,0,0,18,56,1.232,59,0,242.302,18.436,-97.563,221.500,-11.375,-0.574,0.500,0.935,-13.118,-2.500,-12.710,2.374,2.622,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54016,54016,0,54016,348454.786,0.802,-0.019,0.486,-0.346,0,0,0,5,0,4,0,21,56,1.232,59,0,260.949,17.256,-139.438,220.313,10.688,-0.579,0.417,0.354,-11.536,-1.776,-12.710,2.414,2.664,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54016,54016,0,54016,348459.787,0.806,-0.011,0.480,-0.345,0,0,0,1,0,4,0,14,56,1.232,59,0,246.746,15.061,-117.063,216.813,13.125,-0.527,0.433,-0.188,-6.862,-1.192,-13.354,2.442,2.696,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54016,54016,0,54016,348464.787,0.811,-0.005,0.474,-0.344,0,0,0,7,0,9,0,22,56,1.232,59,0,223.795,15.826,-69.500,212.313,13.313,-0.333,0.350,-0.374,-2.834,0.832,-15.548,2.462,2.718,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54016,54016,0,54016,348469.787,0.814,0.000,0.467,-0.344,0,0,0,25,0,7,0,22,56,1.232,59,0,216.523,15.652,-50.313,208.875,26.875,-0.136,0.259,-0.364,-0.376,1.764,-15.548,2.476,2.736,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54016,54016,0,54016,348474.786,0.818,0.005,0.460,-0.346,0,0,0,35,0,13,0,28,56,1.232,59,0,217.819,14.009,-26.188,208.625,56.875,-0.067,0.204,-0.388,0.736,2.094,-13.832,2.486,2.750,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54032,54032,0,54032,348479.787,0.821,0.010,0.453,-0.349,0,0,0,42,0,7,0,27,56,1.232,59,0,222.570,14.048,1.500,207.375,80.813,-0.133,0.204,-0.407,1.276,2.094,-13.832,2.496,2.762,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54032,54032,0,54032,348484.786,0.824,0.013,0.444,-0.352,0,0,0,40,0,12,0,23,56,1.232,59,0,229.725,14.088,35.688,207.313,92.313,-0.202,0.167,-0.341,1.276,1.692,-13.928,2.508,2.778,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54032,54032,0,54032,348489.787,0.826,0.016,0.436,-0.357,0,0,0,45,0,5,0,23,56,1.232,59,0,239.326,13.967,64.063,208.438,98.625,-0.276,0.185,-0.138,0.678,0.792,-13.928,2.524,2.796,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54032,54032,0,54032,348494.786,0.829,0.017,0.426,-0.362,0,0,0,41,0,11,0,23,56,1.232,59,0,249.635,13.211,83.250,212.063,102.063,-0.359,0.241,0.083,-1.204,-0.040,-13.156,2.546,2.822,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54048,54048,0,54048,348499.787,0.831,0.019,0.417,-0.367,0,0,0,40,0,3,0,7,56,1.232,59,0,257.976,12.857,94.563,217.063,102.438,-0.451,0.272,0.274,-3.432,-0.678,-12.372,2.576,2.854,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54048,54048,0,54048,348504.786,0.834,0.020,0.407,-0.372,0,0,0,39,0,0,0,9,56,1.232,59,0,263.305,12.902,99.625,223.188,97.938,-0.544,0.270,0.445,-5.326,-1.494,-11.656,2.610,2.892,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54048,54048,0,54048,348509.787,0.837,0.022,0.397,-0.376,0,0,0,43,0,0,0,10,56,1.232,59,0,264.542,13.120,95.500,230.688,87.438,-0.624,0.282,0.592,-6.862,-2.508,-10.898,2.650,2.934,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54048,54048,0,54048,348514.786,0.840,0.023,0.386,-0.380,0,0,0,45,0,0,0,8,56,1.232,59,0,266.874,13.502,90.750,239.813,74.000,-0.648,0.243,0.640,-8.240,-3.272,-10.184,2.692,2.980,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54048,54048,0,54048,348519.787,0.844,0.025,0.376,-0.383,0,0,0,46,0,0,0,7,56,1.232,59,0,269.393,13.357,84.563,248.625,60.063,-0.670,0.238,0.720,-8.416,-3.816,-9.644,2.738,3.028,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54048,54048,0,54048,348524.787,0.847,0.026,0.365,-0.386,0,0,0,49,0,0,0,10,56,1.232,59,0,276.526,13.475,86.938,258.125,47.750,-0.684,0.275,0.654,-8.852,-3.856,-9.400,2.784,3.078,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54064,54064,0,54064,348529.787,0.851,0.028,0.354,-0.387,0,0,0,51,0,0,0,8,56,1.232,59,0,266.540,13.244,79.750,252.188,32.938,-0.633,0.140,0.703,-8.852,-4.148,-8.936,2.830,3.128,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54064,54064,0,54064,348534.786,0.855,0.030,0.342,-0.388,0,0,0,53,0,0,0,5,56,1.232,59,0,284.427,12.146,67.000,276.313,7.813,-0.580,0.130,0.701,-8.046,-4.140,-8.102,2.874,3.174,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54064,54064,0,54064,348539.787,0.860,0.032,0.331,-0.388,0,0,0,55,0,0,0,6,56,1.232,59,0,291.929,11.613,68.500,283.750,-4.063,-0.554,0.071,0.665,-7.688,-4.242,-7.600,2.918,3.220,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54064,54064,0,54064,348544.786,0.864,0.034,0.318,-0.388,0,0,0,54,0,0,0,5,56,1.232,59,0,301.680,11.101,74.250,291.938,-16.438,-0.513,0.107,0.571,-6.952,-4.140,-7.600,2.958,3.262,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54079,54079,0,54079,348549.787,0.869,0.035,0.306,-0.387,0,0,0,53,0,0,0,6,56,1.232,59,0,311.549,10.472,89.250,297.313,-26.500,-0.461,0.085,0.557,-6.430,-3.522,-7.478,2.994,3.304,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54079,54079,0,54079,348554.787,0.874,0.036,0.293,-0.386,0,0,0,53,0,0,0,9,56,1.232,59,0,321.451,10.065,105.500,301.750,-33.875,-0.427,0.072,0.585,-5.910,-3.234,-7.478,3.030,3.342,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54079,54079,0,54079,348559.787,0.879,0.036,0.279,-0.385,0,0,0,62,0,0,0,5,56,1.232,59,0,329.573,9.990,126.625,301.250,-42.813,-0.462,0.129,0.508,-5.878,-3.054,-7.478,3.064,3.378,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54095,54095,0,54095,348564.786,0.884,0.034,0.265,-0.384,0,0,0,53,0,0,0,5,56,1.232,59,0,344.487,9.466,146.750,306.875,-54.438,-0.340,0.111,0.856,-5.878,-2.772,-6.882,3.096,3.414,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54095,54095,0,54095,348569.787,0.889,0.034,0.251,-0.382,0,0,0,53,0,0,0,9,56,1.232,59,0,344.438,7.864,142.688,309.500,-49.875,-0.261,0.154,0.906,-6.408,-2.264,-3.956,3.124,3.446,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54095,54095,0,54095,348574.786,0.893,0.032,0.237,-0.381,0,0,0,51,0,0,0,11,56,1.232,59,0,349.918,7.330,151.938,311.438,-48.625,-0.175,0.190,0.849,-6.408,-1.366,-3.286,3.152,3.474,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54095,54095,0,54095,348579.787,0.898,0.030,0.222,-0.380,0,0,0,46,0,0,0,12,56,1.232,59,0,358.430,6.522,170.375,311.750,-47.500,-0.032,0.069,0.908,-5.698,-0.396,-3.148,3.176,3.502,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54095,54095,0,54095,348584.787,0.902,0.028,0.207,-0.379,0,0,0,44,0,0,0,19,56,1.232,59,0,362.854,4.576,186.313,309.688,-32.313,0.012,0.103,1.038,-4.170,-0.204,-1.874,3.198,3.528,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54127,54127,0,54127,348589.787,0.905,0.025,0.191,-0.379,0,0,0,37,0,0,0,30,56,1.232,59,0,361.896,4.215,188.688,307.875,-24.063,0.025,0.241,1.138,-4.170,0.340,-0.510,3.220,3.552,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54127,54127,0,54127,348594.786,0.908,0.022,0.176,-0.378,0,0,0,10,0,0,0,29,56,1.232,59,0,362.832,4.420,194.063,306.063,-17.688,0.107,0.167,1.227,-4.170,1.434,0.302,3.240,3.576,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54127,54127,0,54127,348599.787,0.911,0.019,0.161,-0.379,0,0,0,8,0,0,0,43,56,1.232,59,0,363.320,4.499,200.563,302.938,-2.250,0.150,0.156,1.354,-3.920,1.534,1.588,3.262,3.600,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54127,54127,0,54127,348604.786,0.914,0.016,0.146,-0.379,0,0,0,8,0,0,0,43,56,1.232,59,0,362.890,4.966,201.875,301.438,8.438,0.153,0.173,1.479,-3.526,1.794,3.002,3.282,3.624,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54127,54127,0,54127,348609.787,0.915,0.013,0.130,-0.380,0,0,0,1,0,0,0,47,56,1.232,59,0,360.658,5.815,197.688,301.000,19.813,0.135,0.140,1.560,-3.512,1.794,4.274,3.304,3.648,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54127,54127,0,54127,348614.787,0.917,0.010,0.115,-0.382,0,0,0,0,0,0,0,47,56,1.232,59,0,359.155,6.283,195.188,300.125,28.625,0.067,0.125,1.648,-3.172,1.702,5.150,3.324,3.672,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54145,54145,0,54145,348619.786,0.918,0.007,0.099,-0.383,0,0,0,0,0,0,0,51,56,1.232,59,0,356.872,6.910,192.188,299.125,30.750,-0.015,0.133,1.727,-3.172,1.220,6.016,3.342,3.692,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54145,54145,0,54145,348624.787,0.920,0.005,0.084,-0.384,0,0,0,0,0,0,0,41,56,1.232,59,0,352.459,7.631,185.875,298.375,25.500,-0.086,0.144,1.828,-3.410,0.816,6.778,3.358,3.712,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54146,54146,0,54146,348629.786,0.921,0.002,0.069,-0.385,0,0,0,0,0,0,0,39,56,1.232,59,0,347.096,8.521,173.313,300.125,19.063,-0.045,0.044,1.915,-3.410,0.518,7.792,3.374,3.730,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54146,54146,0,54146,348634.787,0.921,0.001,0.054,-0.385,0,0,0,0,0,0,0,25,56,1.232,59,0,341.884,8.964,158.000,302.188,24.563,-0.019,-0.047,1.892,-2.152,0.268,8.698,3.384,3.744,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54159,54159,0,54159,348639.786,0.922,0.000,0.039,-0.386,0,0,0,0,0,0,0,22,56,1.232,59,0,342.705,8.734,153.688,305.000,28.313,-0.081,-0.065,1.814,-0.794,-0.018,8.698,3.394,3.756,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54176,54176,0,54176,348644.787,0.922,-0.001,0.024,-0.387,0,0,0,0,0,0,0,22,56,1.232,59,0,347.375,7.998,159.188,308.188,18.688,-0.137,-0.083,1.801,-0.544,-0.420,7.968,3.398,3.764,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54176,54176,0,54176,348649.787,0.922,-0.002,0.008,-0.386,0,0,0,0,0,0,0,20,56,1.232,59,0,353.737,8.006,165.688,312.500,4.625,-0.088,-0.152,1.841,-0.294,-0.720,7.968,3.398,3.766,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54176,54176,0,54176,348654.786,0.923,-0.004,-0.007,-0.385,0,0,0,0,0,0,0,21,56,1.232,59,0,360.684,8.352,172.625,316.688,-1.625,-0.026,-0.229,1.877,1.056,-0.720,8.254,3.390,3.762,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54208,54208,0,54208,348659.787,0.923,-0.006,-0.023,-0.384,0,0,0,0,0,0,0,11,56,1.232,59,0,369.901,8.918,185.813,319.688,-10.000,-0.012,-0.266,1.938,2.584,-0.630,8.512,3.374,3.748,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54208,54208,0,54208,348664.786,0.923,-0.008,-0.039,-0.382,0,0,0,0,0,0,0,4,56,1.232,59,0,380.193,9.703,198.125,323.500,-25.313,0.064,-0.299,2.047,3.556,-0.594,9.008,3.344,3.722,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54224,54224,0,54224,348669.788,0.923,-0.010,-0.056,-0.380,0,0,0,0,0,0,0,6,56,1.232,59,0,393.176,11.039,199.250,336.188,-43.188,0.228,-0.257,2.255,5.026,-0.076,9.828,3.298,3.676,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54224,54224,0,54224,348674.786,0.924,-0.014,-0.072,-0.376,0,0,0,0,0,0,0,2,56,1.232,59,0,392.926,13.383,231.188,313.125,-53.813,0.543,-0.241,2.457,6.810,1.660,11.400,3.230,3.612,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54224,54224,0,54224,348679.787,0.924,-0.017,-0.089,-0.372,0,0,0,0,0,0,0,2,56,1.232,59,0,393.822,16.489,223.125,319.438,-57.188,0.981,-0.189,2.658,9.934,4.176,12.480,3.144,3.530,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54224,54224,0,54224,348684.786,0.923,-0.021,-0.105,-0.369,0,0,0,0,0,0,0,2,56,1.232,59,0,381.594,20.513,226.938,302.688,-49.938,1.204,-0.211,2.824,13.752,7.754,13.098,3.042,3.430,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54224,54224,0,54224,348689.787,0.923,-0.024,-0.120,-0.366,0,0,0,0,0,0,0,4,56,1.232,59,0,365.874,23.093,211.813,295.938,-37.688,1.411,-0.210,2.893,16.602,9.278,13.098,2.924,3.316,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54240,54240,0,54240,348694.786,0.922,-0.028,-0.135,-0.363,0,0,0,0,0,0,0,21,56,1.232,59,0,350.211,25.419,200.313,285.813,-28.875,1.544,-0.218,2.836,18.942,10.770,13.090,2.792,3.188,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54240,54240,0,54240,348699.787,0.920,-0.031,-0.149,-0.360,0,0,0,0,0,0,0,27,56,1.232,59,0,341.941,26.149,201.625,274.813,-27.375,1.676,-0.195,2.764,20.422,11.574,11.522,2.650,3.048,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54240,54240,0,54240,348704.786,0.919,-0.034,-0.162,-0.358,0,0,0,0,0,0,0,18,56,1.232,59,0,330.086,26.802,195.125,265.313,-22.188,1.817,-0.231,2.746,21.560,12.532,9.822,2.500,2.904,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54240,54240,0,54240,348709.787,0.917,-0.037,-0.175,-0.356,0,0,0,0,0,0,0,34,56,1.232,59,0,309.608,28.010,173.438,256.375,-6.938,1.961,-0.336,2.762,23.234,13.172,8.442,2.346,2.752,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54240,54240,0,54240,348714.786,0.915,-0.040,-0.188,-0.355,0,0,0,0,0,0,0,47,56,1.232,59,0,291.648,29.497,160.125,243.750,2.125,1.949,-0.367,2.673,25.394,13.172,7.192,2.186,2.596,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54240,54240,0,54240,348719.787,0.913,-0.041,-0.199,-0.353,0,0,0,0,0,0,0,59,56,1.232,59,0,268.290,29.428,136.625,230.875,3.125,2.010,-0.349,2.604,25.576,13.392,5.702,2.022,2.436,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54258,54258,0,54258,348724.787,0.911,-0.041,-0.209,-0.353,0,0,0,0,0,0,0,69,56,1.232,59,0,242.778,29.538,94.500,223.625,-1.625,2.274,-0.359,2.568,25.910,13.536,4.236,1.850,2.268,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54258,54258,0,54258,348729.787,0.909,-0.042,-0.219,-0.352,0,0,0,0,0,0,0,76,56,1.232,59,0,229.532,31.685,85.938,212.813,3.250,2.542,-0.347,2.351,27.708,15.212,2.190,1.676,2.098,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54258,54258,0,54258,348734.786,0.907,-0.042,-0.228,-0.352,0,0,0,0,0,0,0,83,56,1.232,59,0,212.464,32.312,82.625,195.125,15.500,2.684,-0.654,1.984,28.472,15.212,-1.422,1.502,1.926,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54258,54258,0,54258,348739.787,0.905,-0.043,-0.236,-0.352,0,0,0,0,0,0,0,102,56,1.232,59,0,198.515,33.610,84.000,176.125,36.500,2.764,-0.751,1.721,29.358,15.048,-6.428,1.324,1.754,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54258,54258,0,54258,348744.787,0.902,-0.044,-0.244,-0.353,0,0,0,0,0,0,0,137,56,1.232,59,0,181.718,34.377,85.125,157.313,32.063,2.886,-0.972,1.439,29.568,14.566,-9.764,1.140,1.572,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54271,54271,0,54271,348749.787,0.900,-0.046,-0.251,-0.353,0,0,0,0,0,0,0,155,56,1.232,59,0,163.465,35.546,81.250,139.188,27.313,3.011,-1.151,1.152,29.960,13.366,-13.684,0.936,1.370,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54303,54303,0,54303,348754.786,0.898,-0.048,-0.257,-0.353,0,0,0,0,0,0,0,166,56,1.232,59,0,153.789,37.086,93.625,115.625,38.938,3.115,-1.512,0.929,30.216,12.458,-17.526,0.702,1.142,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54303,54303,0,54303,348759.787,0.896,-0.052,-0.262,-0.354,0,0,0,0,0,0,0,183,56,1.232,59,0,154.409,39.447,113.000,86.750,59.563,3.103,-1.693,0.867,31.698,10.186,-21.156,0.456,0.896,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54303,54303,0,54303,348764.787,0.895,-0.058,-0.266,-0.355,0,0,0,0,0,0,0,195,56,1.232,59,0,173.585,39.534,149.688,45.625,75.125,3.028,-1.679,1.035,32.220,8.788,-21.156,0.216,0.658,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54324,54324,0,54324,348769.787,0.893,-0.065,-0.269,-0.356,0,0,0,0,0,0,0,185,56,1.232,59,0,187.904,39.450,165.500,10.375,88.375,2.684,-1.702,1.268,32.220,8.756,-21.012,0.036,0.474,0.936,1.250,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
