condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,15197,15197,0,15197,4599886.832,-0.851,0.021,0.110,0.513,1433,649,2733,2303,2931,2393,2361,2835,43,0.841,76,0,38.170,0.391,-35.880,-12.360,-4.100,-0.297,0.171,0.996,0.034,0.138,0.364,0.010,0.010,1.032,1.081,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15197,15197,0,15197,4599891.833,-0.851,0.020,0.108,0.513,1259,611,2761,2175,2951,2385,2404,2843,43,0.841,76,0,37.091,0.480,-35.460,-10.840,0.900,-0.335,0.169,0.994,0.012,0.138,0.460,0.012,0.012,1.032,1.081,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15197,15197,0,15197,4599896.832,-0.851,0.019,0.107,0.514,1049,553,2779,2029,2966,2377,2443,2853,43,0.841,76,0,39.663,0.499,-37.100,-14.020,-0.440,-0.335,0.176,0.971,-0.042,-0.188,0.460,0.014,0.014,1.032,1.081,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15197,15197,0,15197,4599901.832,-0.851,0.018,0.106,0.514,809,499,2795,1866,2981,2361,2475,2866,43,0.841,76,0,38.503,0.514,-36.000,-13.640,-0.680,-0.333,0.188,0.979,-0.196,-0.188,0.436,0.014,0.016,1.032,1.081,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15197,15197,0,15197,4599906.832,-0.851,0.017,0.105,0.514,682,459,2814,1689,2989,2349,2514,2875,43,0.841,76,0,36.332,0.539,-34.660,-10.540,-2.760,-0.318,0.197,0.987,-0.300,-0.102,0.436,0.016,0.018,1.032,1.081,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15212,15212,0,15212,4599911.833,-0.851,0.016,0.103,0.514,527,379,2836,1501,3001,2331,2537,2887,43,0.841,76,0,37.259,0.595,-35.460,-11.020,-3.060,-0.349,0.188,1.001,-0.330,-0.102,0.484,0.018,0.018,1.032,1.081,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15212,15212,0,15212,4599916.832,-0.851,0.015,0.102,0.515,295,319,2851,1271,3015,2315,2568,2899,43,0.841,76,0,37.025,0.688,-33.140,-16.400,-1.900,-0.334,0.214,0.990,-0.368,0.038,0.580,0.018,0.020,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15212,15212,0,15212,4599921.832,-0.851,0.014,0.100,0.515,183,251,2862,1105,3023,2293,2597,2907,43,0.841,76,0,46.850,0.906,-39.240,-24.080,-8.680,-0.346,0.216,1.012,-0.590,-0.012,0.688,0.018,0.022,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15212,15212,0,15212,4599926.832,-0.852,0.013,0.098,0.515,94,186,2875,909,3038,2253,2631,2916,43,0.841,76,0,48.199,0.863,-36.260,-29.940,-10.580,-0.307,0.242,0.985,-0.638,0.038,0.580,0.018,0.022,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15227,15227,0,15227,4599931.833,-0.852,0.013,0.096,0.515,51,141,2889,722,3049,2222,2653,2920,43,0.841,76,0,52.385,1.038,-36.680,-35.200,-12.640,-0.281,0.253,0.994,-0.816,0.380,0.516,0.018,0.022,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15227,15227,0,15227,4599936.832,-0.852,0.013,0.094,0.514,45,91,2899,567,3063,2187,2679,2927,43,0.841,76,0,45.805,1.154,-27.400,-35.560,-9.100,-0.253,0.262,0.996,-0.818,0.650,0.490,0.018,0.022,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15227,15227,0,15227,4599941.832,-0.852,0.013,0.093,0.515,33,40,2908,432,3075,2137,2703,2933,43,0.841,76,0,40.773,1.165,-19.460,-35.800,1.460,-0.300,0.153,1.029,-0.818,0.650,0.516,0.018,0.022,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15227,15227,0,15227,4599946.832,-0.851,0.014,0.092,0.516,29,21,2917,357,3087,2092,2723,2932,43,0.841,76,0,60.672,0.779,10.080,-36.480,47.420,-0.505,0.112,1.152,-0.210,0.050,0.748,0.018,0.022,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15243,15243,0,15243,4599951.832,-0.850,0.018,0.091,0.519,25,0,2927,316,3095,2053,2744,2934,43,0.841,76,0,112.386,2.526,36.800,-57.400,89.340,-0.618,0.448,1.424,-0.210,-0.740,2.406,0.016,0.022,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15243,15243,0,15243,4599956.832,-0.849,0.019,0.088,0.521,21,0,2935,285,3101,1993,2766,2936,43,0.841,76,0,81.234,6.285,-13.120,-62.100,50.700,-0.632,0.378,1.440,-2.260,-1.240,5.732,0.016,0.022,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15243,15243,0,15243,4599961.832,-0.849,0.019,0.085,0.522,16,0,2939,248,3109,1931,2783,2935,43,0.841,76,0,82.638,6.285,-56.140,-59.300,12.680,-0.567,0.292,1.350,-2.260,-1.240,5.732,0.016,0.022,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15243,15243,0,15243,4599966.832,-0.849,0.018,0.081,0.523,4,0,2952,211,3116,1819,2807,2935,43,0.841,76,0,95.878,5.060,-72.820,-61.140,12.320,-0.395,0.205,1.119,-1.570,-1.240,4.648,0.014,0.022,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15259,15259,0,15259,4599971.832,-0.848,0.017,0.077,0.524,0,0,2953,149,3121,1683,2825,2932,43,0.841,76,0,105.366,2.146,-72.320,-72.720,24.160,-0.309,0.146,1.010,-0.790,-0.602,1.902,0.014,0.024,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15259,15259,0,15259,4599976.832,-0.847,0.017,0.073,0.526,0,0,2953,83,3127,1500,2839,2925,43,0.841,76,0,102.058,0.883,-59.620,-74.000,37.220,-0.307,0.085,0.983,-0.284,-0.602,0.580,0.014,0.024,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15291,15291,0,15291,4599981.832,-0.846,0.017,0.070,0.528,0,0,2953,51,3132,1407,2855,2924,43,0.841,76,0,96.504,0.746,-35.460,-70.220,55.900,-0.362,0.043,0.976,0.124,-0.694,0.244,0.014,0.024,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15291,15291,0,15291,4599986.832,-0.845,0.019,0.067,0.530,0,0,2953,9,3135,1303,2867,2919,43,0.841,76,0,104.230,1.436,-16.780,-78.520,66.460,-0.489,0.076,1.090,0.124,-1.410,0.244,0.014,0.026,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15291,15291,0,15291,4599991.832,-0.844,0.020,0.063,0.532,0,0,2951,0,3135,1159,2875,2909,43,0.841,76,0,102.897,2.821,-28.980,-87.000,46.680,-0.674,0.154,1.317,-0.364,-2.258,1.652,0.016,0.028,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15291,15291,0,15291,4599996.833,-0.844,0.021,0.059,0.533,0,0,2943,0,3143,1053,2889,2901,43,0.841,76,0,100.867,3.440,-37.160,-89.260,28.740,-0.489,0.203,1.137,-1.340,-2.258,2.222,0.018,0.032,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15291,15291,0,15291,4600001.832,-0.843,0.022,0.055,0.534,0,0,2938,0,3143,895,2901,2893,43,0.841,76,0,110.337,3.216,-28.920,-100.680,34.660,-0.437,0.249,1.109,-1.482,-1.792,2.222,0.022,0.036,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15291,15291,0,15291,4600006.832,-0.843,0.024,0.051,0.535,0,0,2931,0,3144,757,2905,2875,43,0.841,76,0,115.481,3.298,-26.600,-107.640,32.280,-0.488,0.219,1.182,-1.652,-1.792,2.222,0.028,0.042,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15323,15323,0,15323,4600011.832,-0.842,0.026,0.046,0.536,0,0,2919,0,3145,606,2909,2853,43,0.841,76,0,120.938,3.612,-24.720,-114.660,29.460,-0.489,0.162,1.224,-1.652,-1.844,2.630,0.036,0.050,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15323,15323,0,15323,4600016.833,-0.842,0.028,0.041,0.538,0,0,2906,0,3147,483,2917,2825,43,0.841,76,0,127.678,3.843,-19.900,-121.740,32.940,-0.534,0.156,1.268,-1.250,-2.144,2.934,0.046,0.058,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15323,15323,0,15323,4600021.832,-0.841,0.031,0.036,0.539,0,0,2893,0,3145,409,2919,2795,43,0.841,76,0,136.805,4.480,-21.360,-130.160,36.300,-0.556,0.186,1.298,-1.250,-2.626,3.408,0.054,0.066,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15323,15323,0,15323,4600026.832,-0.841,0.034,0.031,0.540,0,0,2873,0,3145,299,2924,2745,43,0.841,76,0,144.213,4.941,-18.180,-138.280,36.680,-0.552,0.204,1.300,-1.624,-2.798,3.734,0.060,0.072,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15323,15323,0,15323,4600031.832,-0.840,0.037,0.026,0.541,0,0,2852,0,3147,217,2925,2707,43,0.841,76,0,151.542,5.034,-11.540,-146.400,37.400,-0.599,0.219,1.331,-1.838,-2.826,3.738,0.064,0.078,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15323,15323,0,15323,4600036.833,-0.839,0.041,0.020,0.542,0,0,2823,0,3135,138,2925,2653,43,0.841,76,0,162.636,5.679,0.380,-157.940,38.800,-0.652,0.246,1.374,-2.170,-3.316,4.068,0.068,0.082,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15339,15339,0,15339,4600041.832,-0.839,0.045,0.014,0.543,0,0,2787,0,3129,28,2927,2581,43,0.841,76,0,177.054,6.231,6.540,-173.000,37.100,-0.629,0.354,1.413,-2.614,-3.382,4.534,0.074,0.090,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15339,15339,0,15339,4600046.832,-0.838,0.051,0.008,0.543,0,0,2751,0,3119,0,2924,2478,43,0.841,76,0,187.872,6.942,21.620,-183.320,34.960,-0.652,0.457,1.479,-3.506,-3.388,4.942,0.082,0.098,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15339,15339,0,15339,4600051.832,-0.838,0.056,0.001,0.543,0,0,2707,0,3107,0,2919,2381,43,0.841,76,0,198.453,7.966,23.620,-194.380,32.280,-0.639,0.578,1.543,-4.470,-3.382,5.660,0.092,0.108,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15339,15339,0,15339,4600056.833,-0.837,0.062,-0.006,0.544,0,0,2648,0,3091,0,2915,2279,43,0.841,76,0,210.092,9.034,26.180,-206.220,30.440,-0.679,0.631,1.700,-5.476,-3.388,6.336,0.104,0.120,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15355,15355,0,15355,4600061.832,-0.836,0.069,-0.012,0.544,0,0,2572,0,3063,0,2907,2129,43,0.841,76,0,217.198,10.458,43.960,-209.200,38.440,-0.676,0.670,1.871,-5.964,-3.454,7.866,0.116,0.132,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15355,15355,0,15355,4600066.832,-0.835,0.076,-0.018,0.544,0,0,2488,0,3037,0,2893,1918,43,0.841,76,0,217.951,11.811,58.120,-205.360,44.180,-0.557,0.775,1.954,-6.136,-3.454,9.482,0.130,0.148,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15355,15355,0,15355,4600071.832,-0.834,0.082,-0.024,0.545,0,0,2381,0,3005,0,2875,1717,43,0.841,76,0,200.529,12.464,36.560,-189.680,53.820,-0.483,0.972,1.988,-6.540,-2.532,10.304,0.144,0.162,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15355,15355,0,15355,4600076.833,-0.832,0.087,-0.030,0.547,0,0,2249,0,2959,0,2855,1407,43,0.841,76,0,182.136,13.623,16.120,-169.960,63.460,-0.570,1.146,1.996,-8.038,-1.956,10.824,0.160,0.178,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15371,15371,0,15371,4600081.832,-0.830,0.091,-0.037,0.549,0,0,2111,0,2899,0,2831,1133,43,0.841,76,0,184.530,14.870,-27.460,-169.460,67.680,-0.677,1.285,1.933,-10.006,-1.956,10.824,0.176,0.194,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15371,15371,0,15371,4600086.832,-0.828,0.093,-0.045,0.551,0,0,1942,0,2823,0,2795,821,43,0.841,76,0,192.571,16.116,-53.220,-169.780,73.660,-0.744,1.322,1.894,-11.900,-2.680,10.532,0.194,0.214,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15403,15403,0,15403,4600091.832,-0.826,0.094,-0.053,0.553,0,0,1767,0,2741,0,2745,631,43,0.841,76,0,204.180,16.092,-82.700,-169.780,77.620,-0.698,1.229,1.713,-12.120,-3.426,10.016,0.214,0.232,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15403,15403,0,15403,4600096.833,-0.825,0.094,-0.062,0.554,0,0,1559,0,2639,0,2675,463,43,0.841,76,0,222.556,14.914,-139.400,-166.480,48.820,-0.816,1.040,1.602,-12.120,-3.472,7.968,0.236,0.256,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15403,15403,0,15403,4600101.832,-0.824,0.092,-0.073,0.554,0,0,1315,0,2535,0,2597,285,43,0.841,76,0,244.356,13.987,-164.980,-178.140,27.520,-1.078,0.908,1.631,-11.274,-5.294,6.364,0.260,0.280,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15403,15403,0,15403,4600106.832,-0.823,0.090,-0.086,0.554,0,0,1147,0,2415,0,2501,147,43,0.841,76,0,301.233,15.220,-211.360,-214.580,4.880,-1.121,0.782,1.549,-11.226,-8.310,6.048,0.288,0.308,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15419,15419,0,15419,4600111.832,-0.823,0.087,-0.100,0.553,0,0,999,0,2275,0,2374,60,43,0.841,76,0,337.089,14.367,-226.740,-249.360,-6.120,-0.807,0.647,1.310,-10.712,-8.310,4.754,0.316,0.336,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15419,15419,0,15419,4600116.832,-0.822,0.086,-0.115,0.552,0,0,821,0,2099,0,2213,35,43,0.841,76,0,332.548,11.269,-209.100,-258.580,1.340,-0.500,0.414,1.147,-8.786,-6.668,2.312,0.348,0.368,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15419,15419,0,15419,4600121.832,-0.820,0.086,-0.129,0.551,0,0,679,0,1934,0,1997,0,43,0.841,76,0,325.891,7.519,-186.220,-266.880,17.380,-0.326,0.142,1.070,-5.848,-4.668,0.744,0.380,0.402,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15419,15419,0,15419,4600126.832,-0.817,0.088,-0.143,0.551,0,0,485,0,1748,0,1755,0,43,0.841,76,0,328.920,5.407,-143.240,-292.760,44.300,-0.300,0.081,1.161,-2.964,-4.460,0.744,0.420,0.442,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15419,15419,0,15419,4600131.832,-0.814,0.092,-0.157,0.552,0,0,326,0,1501,0,1455,0,43,0.841,76,0,344.550,5.409,-96.440,-322.540,73.360,-0.550,0.338,1.479,-2.964,-4.460,0.760,0.462,0.484,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15419,15419,0,15419,4600136.832,-0.810,0.096,-0.171,0.553,0,0,176,0,1261,0,1101,0,43,0.841,76,0,362.792,9.628,-106.440,-336.340,84.640,-0.751,0.792,1.720,-6.218,-6.650,3.134,0.512,0.534,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15435,15435,0,15435,4600141.832,-0.806,0.099,-0.187,0.553,0,0,75,0,1021,0,808,0,43,0.841,76,0,370.341,13.999,-141.720,-335.540,66.940,-0.595,0.910,1.700,-11.510,-6.650,4.390,0.564,0.584,1.032,1.081,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15435,15435,0,15435,4600146.832,-0.801,0.101,-0.203,0.554,0,0,0,0,777,0,500,0,43,0.841,76,0,377.326,13.794,-168.200,-329.620,73.720,-0.383,0.770,1.590,-11.510,-6.206,4.390,0.618,0.640,1.032,1.081,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15456,15456,0,15456,4600151.832,-0.796,0.101,-0.219,0.555,0,0,0,0,500,0,245,0,43,0.841,76,0,408.999,12.184,-217.340,-328.960,108.760,-0.291,0.769,1.430,-10.570,-4.882,3.590,0.672,0.694,1.032,1.081,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15456,15456,0,15456,4600156.832,-0.790,0.099,-0.237,0.556,0,0,0,0,229,0,0,0,43,0.841,76,0,438.108,11.676,-267.520,-322.240,128.580,-0.427,0.852,1.252,-10.570,-4.540,1.996,0.728,0.750,1.032,1.081,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15456,15456,0,15456,4600161.833,-0.784,0.095,-0.256,0.558,0,0,0,0,55,0,0,0,43,0.841,76,0,445.035,12.453,-295.520,-308.560,124.560,-0.614,0.927,1.072,-11.580,-4.540,-0.598,0.784,0.806,1.032,1.081,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15456,15456,0,15456,4600166.832,-0.778,0.090,-0.274,0.558,0,0,0,0,0,0,0,0,43,0.841,76,0,451.981,14.076,-320.180,-298.920,111.440,-0.733,0.882,0.939,-12.478,-5.508,-3.476,0.842,0.866,1.032,1.081,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15467,15467,0,15467,4600171.832,-0.772,0.083,-0.294,0.558,0,0,0,0,0,0,0,0,43,0.841,76,0,510.832,15.082,-395.740,-300.320,118.940,-0.786,0.809,0.729,-12.478,-6.352,-5.606,0.892,0.916,1.032,1.081,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15467,15467,0,15467,4600176.832,-0.766,0.072,-0.317,0.555,0,0,0,0,0,0,0,0,43,0.841,76,0,603.564,16.201,-512.620,-306.000,88.740,-0.678,1.156,0.413,-12.478,-6.352,-8.150,0.940,0.964,1.032,1.081,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15499,15499,0,15499,4600181.833,-0.761,0.058,-0.342,0.548,0,0,0,0,0,0,0,0,43,0.841,76,0,687.323,16.743,-614.500,-307.900,-0.380,-0.546,1.078,0.015,-11.504,-3.084,-11.768,0.980,1.004,1.032,1.081,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15499,15499,0,15499,4600186.832,-0.758,0.043,-0.366,0.538,0,0,0,0,0,0,0,0,43,0.841,76,0,697.261,18.372,-633.840,-279.400,-79.720,-0.472,0.422,-0.175,-10.756,-1.638,-14.804,1.024,1.048,1.032,1.081,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15499,15499,0,15499,4600191.832,-0.755,0.032,-0.387,0.528,0,0,0,0,0,0,0,0,43,0.841,76,0,599.454,15.401,-532.640,-256.560,-99.080,-0.477,-0.200,-0.236,-3.918,-1.638,-14.804,1.066,1.090,1.032,1.081,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15499,15499,0,15499,4600196.832,-0.753,0.023,-0.404,0.520,0,0,0,0,0,0,0,0,43,0.841,76,0,471.711,13.698,-418.640,-206.220,-68.740,-0.270,-0.205,-0.255,1.666,-2.210,-13.416,1.116,1.140,1.032,1.081,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15499,15499,0,15499,4600201.833,-0.751,0.016,-0.414,0.514,0,0,0,0,0,0,0,0,43,0.841,76,0,328.643,13.698,-302.480,-118.500,-49.700,-0.171,0.049,-0.381,1.666,-2.210,-13.416,1.166,1.192,1.032,1.081,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15499,15499,0,15499,4600206.832,-0.751,0.008,-0.421,0.509,0,0,0,0,0,0,0,0,43,0.841,76,0,249.543,13.823,-245.120,-16.940,-43.600,-0.243,0.344,-0.386,1.242,0.132,-13.766,1.222,1.248,1.032,1.081,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15515,15515,0,15515,4600211.832,-0.752,0.001,-0.423,0.506,0,0,0,0,0,0,0,0,43,0.841,76,0,187.168,15.374,-178.580,50.080,-25.160,-0.235,0.420,-0.440,-1.100,0.910,-15.308,1.278,1.304,1.032,1.081,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15515,15515,0,15515,4600216.832,-0.753,-0.005,-0.421,0.505,0,0,0,0,0,0,0,0,43,0.841,76,0,147.975,15.380,-99.480,109.400,5.660,-0.227,0.260,-0.442,-1.100,0.910,-15.314,1.340,1.366,1.032,1.081,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15515,15515,0,15515,4600221.833,-0.755,-0.009,-0.416,0.506,0,0,0,0,0,0,0,0,43,0.841,76,0,160.306,15.333,-6.340,154.500,42.280,-0.263,0.022,-0.391,-0.014,0.758,-15.314,1.400,1.426,1.032,1.081,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15515,15515,0,15515,4600226.832,-0.756,-0.011,-0.409,0.510,0,0,0,0,0,0,0,0,43,0.841,76,0,203.925,14.234,84.540,165.920,83.120,-0.374,-0.085,-0.252,1.126,-0.874,-14.162,1.462,1.490,1.032,1.081,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15515,15515,0,15515,4600231.832,-0.757,-0.013,-0.402,0.515,0,0,0,0,0,0,0,0,43,0.841,76,0,202.363,14.019,88.820,152.800,98.560,-0.503,0.065,-0.154,1.126,-2.732,-13.704,1.520,1.548,1.032,1.081,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15515,15515,0,15515,4600236.832,-0.757,-0.013,-0.395,0.520,0,0,0,0,0,0,0,0,43,0.841,76,0,197.100,14.156,107.860,130.760,100.580,-0.593,0.240,-0.077,-0.904,-3.432,-13.704,1.578,1.606,1.032,1.081,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15531,15531,0,15531,4600241.832,-0.758,-0.013,-0.388,0.525,0,0,0,0,0,0,0,0,43,0.841,76,0,181.736,14.484,108.900,115.820,88.060,-0.640,0.290,0.057,-2.914,-3.674,-13.704,1.618,1.646,1.032,1.081,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15531,15531,0,15531,4600246.832,-0.758,-0.013,-0.382,0.528,0,0,0,0,0,0,0,0,43,0.841,76,0,164.357,14.758,97.960,114.720,65.240,-0.647,0.273,0.208,-4.152,-4.280,-13.500,1.648,1.674,1.032,1.081,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15547,15547,0,15547,4600251.832,-0.760,-0.014,-0.376,0.530,0,0,0,0,0,0,0,0,43,0.841,76,0,148.378,14.019,74.720,122.460,37.900,-0.620,0.234,0.281,-4.858,-4.872,-12.214,1.662,1.690,1.032,1.081,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15547,15547,0,15547,4600256.832,-0.762,-0.015,-0.370,0.532,0,0,0,0,0,0,0,0,43,0.841,76,0,140.158,13.214,52.260,128.940,16.960,-0.556,0.207,0.245,-4.858,-4.872,-11.282,1.668,1.696,1.032,1.081,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15547,15547,0,15547,4600261.832,-0.764,-0.017,-0.365,0.532,0,0,0,0,0,0,0,0,43,0.841,76,0,137.984,12.901,42.980,130.700,10.480,-0.484,0.157,0.146,-4.344,-4.504,-11.282,1.670,1.698,1.032,1.081,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15547,15547,0,15547,4600266.832,-0.765,-0.018,-0.359,0.534,0,0,0,0,0,0,0,0,43,0.841,76,0,145.076,12.210,53.420,133.820,16.900,-0.447,0.078,0.111,-3.288,-3.858,-11.108,1.672,1.700,1.032,1.081,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15563,15563,0,15563,4600271.832,-0.767,-0.019,-0.353,0.535,0,0,0,0,0,0,0,0,43,0.841,76,0,161.430,11.992,71.120,142.480,26.480,-0.466,0.019,0.150,-2.398,-3.858,-11.098,1.676,1.704,1.032,1.081,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15563,15563,0,15563,4600276.832,-0.769,-0.020,-0.345,0.537,0,0,0,0,0,0,0,0,43,0.841,76,0,178.851,11.660,86.680,153.340,31.000,-0.530,0.050,0.210,-2.398,-4.300,-10.570,1.684,1.714,1.032,1.081,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15599,15599,0,15599,4600281.832,-0.771,-0.021,-0.338,0.539,0,0,0,0,0,0,0,0,43,0.841,76,0,190.874,11.813,97.300,162.380,24.460,-0.594,0.126,0.269,-2.892,-4.868,-10.368,1.696,1.726,1.032,1.081,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15599,15599,0,15599,4600286.833,-0.774,-0.021,-0.329,0.540,0,0,0,0,0,0,0,0,43,0.841,76,0,200.581,12.232,104.800,170.800,8.780,-0.622,0.161,0.313,-3.968,-5.240,-10.316,1.716,1.746,1.032,1.081,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15599,15599,0,15599,4600291.832,-0.777,-0.022,-0.321,0.541,0,0,0,0,0,0,0,0,43,0.841,76,0,212.820,12.218,113.160,180.080,-7.640,-0.596,0.137,0.339,-4.416,-5.346,-10.060,1.740,1.772,1.032,1.081,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15599,15599,0,15599,4600296.832,-0.780,-0.021,-0.311,0.542,0,0,0,0,0,0,0,0,43,0.841,76,0,228.605,11.794,125.380,190.280,-18.260,-0.550,0.101,0.370,-4.416,-5.346,-9.540,1.772,1.802,1.032,1.081,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,15599,15599,0,15599,4600301.832,-0.784,-0.021,-0.301,0.542,0,0,0,0,0,0,0,0,43,0.841,76,0,244.010,11.062,137.280,200.340,-23.640,-0.521,0.097,0.405,-4.158,-5.124,-8.878,1.802,1.832,1.032,1.081,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
