condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,97544,97544,0,97544,346971.811,0.742,-0.001,0.156,-0.652,0,0,0,0,0,0,0,57,52,1.207,122,0,359.974,3.205,169.300,315.840,-34.120,0.135,0.100,0.788,-2.052,0.874,-2.302,1.960,3.640,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97544,97544,0,97544,346976.811,0.746,0.002,0.140,-0.652,0,0,0,0,0,0,0,58,52,1.207,122,0,377.237,3.259,206.040,315.360,-20.080,0.111,0.233,0.849,-2.052,1.630,-1.938,1.944,3.636,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97544,97544,0,97544,346981.811,0.748,0.003,0.123,-0.652,0,0,0,0,0,0,0,63,52,1.207,122,0,388.375,4.183,233.820,309.920,-10.620,0.155,0.209,1.195,-3.284,1.754,-1.908,1.922,3.630,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97563,97563,0,97563,346986.811,0.751,0.004,0.107,-0.652,0,0,0,0,0,0,0,61,52,1.207,122,0,393.334,4.305,231.560,317.860,7.500,0.143,0.218,1.370,-3.296,2.290,1.556,1.898,3.620,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97563,97563,0,97563,346991.811,0.752,0.006,0.090,-0.653,0,0,0,0,0,0,0,61,52,1.207,122,0,392.169,5.229,224.720,320.980,16.420,0.097,0.229,1.454,-3.284,2.408,3.280,1.866,3.602,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97563,97563,0,97563,346996.811,0.753,0.007,0.073,-0.653,0,0,0,0,0,0,0,53,52,1.207,122,0,377.745,5.806,214.900,310.040,19.600,0.101,0.175,1.669,-3.240,2.480,4.130,1.830,3.578,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97563,97563,0,97563,347001.811,0.754,0.010,0.058,-0.654,0,0,0,0,0,0,0,52,52,1.207,122,0,360.519,7.315,184.920,307.780,32.400,0.051,0.129,1.732,-2.546,2.714,6.298,1.780,3.544,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97563,97563,0,97563,347006.811,0.754,0.013,0.042,-0.655,0,0,0,0,0,0,0,43,52,1.207,122,0,353.645,7.443,167.340,308.580,42.900,-0.054,0.100,1.691,-1.876,2.714,6.672,1.722,3.498,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97563,97563,0,97563,347011.811,0.754,0.016,0.028,-0.656,0,0,0,0,0,0,0,46,52,1.207,122,0,348.969,7.260,161.720,306.320,42.360,-0.182,0.105,1.693,-1.414,2.022,6.828,1.648,3.438,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97576,97576,0,97576,347016.811,0.754,0.019,0.013,-0.657,0,0,0,0,0,0,0,47,52,1.207,122,0,344.701,7.063,156.120,305.720,31.320,-0.243,0.097,1.752,-1.344,1.206,6.828,1.568,3.368,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97576,97576,0,97576,347021.811,0.754,0.023,-0.001,-0.657,0,0,0,0,0,0,0,45,52,1.207,122,0,337.233,7.672,141.220,305.540,20.700,-0.232,0.057,1.802,-1.046,1.206,7.504,1.472,3.282,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97592,97592,0,97592,347026.811,0.754,0.028,-0.015,-0.657,0,0,0,0,0,0,0,39,52,1.207,122,0,327.915,7.694,125.840,302.420,15.320,-0.224,0.017,1.748,-0.358,1.662,7.504,1.372,3.192,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97592,97592,0,97592,347031.811,0.753,0.032,-0.028,-0.656,0,0,0,0,0,0,0,45,52,1.207,122,0,326.082,7.676,124.800,301.080,10.260,-0.227,-0.012,1.674,0.284,2.014,7.402,1.262,3.088,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97592,97592,0,97592,347036.811,0.753,0.036,-0.042,-0.655,0,0,0,0,0,0,0,40,52,1.207,122,0,327.827,7.058,135.180,298.640,3.300,-0.243,-0.018,1.660,0.778,2.208,6.658,1.148,2.980,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97592,97592,0,97592,347041.811,0.754,0.040,-0.056,-0.654,0,0,0,0,0,0,0,33,52,1.207,122,0,332.469,7.156,149.940,296.680,-5.860,-0.247,-0.021,1.709,1.052,2.404,6.658,1.020,2.852,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97608,97608,0,97608,347046.811,0.754,0.043,-0.070,-0.652,0,0,0,0,0,0,0,39,52,1.207,122,0,341.696,7.629,163.260,299.740,-16.060,-0.218,-0.037,1.799,1.390,2.880,6.926,0.910,2.736,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97608,97608,0,97608,347051.811,0.754,0.046,-0.085,-0.649,0,0,0,0,0,0,0,22,52,1.207,122,0,354.541,8.412,176.740,306.380,-24.360,-0.177,0.000,1.788,1.950,3.772,7.262,0.794,2.604,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97640,97640,0,97640,347056.811,0.755,0.049,-0.100,-0.646,0,0,0,0,0,0,0,11,52,1.207,122,0,360.306,9.078,199.380,297.600,-38.760,-0.079,0.043,1.961,1.966,4.572,7.592,0.700,2.480,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97640,97640,0,97640,347061.811,0.756,0.051,-0.115,-0.642,0,0,0,0,0,0,0,23,52,1.207,122,0,363.979,10.863,201.960,299.120,-47.120,0.054,0.022,2.075,2.262,6.496,8.408,0.618,2.346,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97640,97640,0,97640,347066.811,0.757,0.053,-0.130,-0.638,0,0,0,0,0,0,0,13,52,1.207,122,0,368.601,12.359,212.940,295.700,-55.540,0.269,0.033,2.089,3.206,8.472,8.408,0.572,2.224,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97640,97640,0,97640,347071.811,0.758,0.057,-0.147,-0.633,0,0,0,0,0,0,0,11,52,1.207,122,0,411.636,13.736,212.260,348.500,-54.200,0.409,0.089,1.688,3.206,10.858,7.778,0.560,2.092,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97640,97640,0,97640,347076.811,0.758,0.060,-0.166,-0.628,0,0,0,0,0,0,0,18,52,1.207,122,0,451.452,13.858,239.180,377.980,-61.100,0.783,0.111,2.394,3.840,11.080,7.384,0.582,1.972,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97640,97640,0,97640,347081.811,0.759,0.059,-0.183,-0.622,0,0,0,0,0,0,0,10,52,1.207,122,0,410.485,18.953,289.480,287.280,-46.580,1.123,0.083,2.289,5.352,17.660,4.326,0.632,1.850,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97656,97656,0,97656,347086.811,0.759,0.057,-0.200,-0.617,0,0,0,0,0,0,0,17,52,1.207,122,0,420.406,22.078,311.820,279.400,-38.020,1.247,0.083,2.600,6.416,20.344,5.692,0.692,1.736,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97656,97656,0,97656,347091.811,0.759,0.055,-0.217,-0.611,0,0,0,0,0,0,0,13,52,1.207,122,0,410.243,25.007,309.560,266.720,-36.500,1.269,0.208,2.881,8.032,22.988,5.692,0.764,1.616,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97656,97656,0,97656,347096.811,0.760,0.054,-0.233,-0.604,0,0,0,0,0,0,0,11,52,1.207,122,0,406.637,26.978,299.540,268.840,-57.920,1.719,0.199,2.986,8.438,24.984,5.692,0.834,1.506,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97656,97656,0,97656,347101.811,0.759,0.052,-0.249,-0.599,0,0,0,0,0,0,0,10,52,1.207,122,0,371.565,31.481,271.600,252.560,-22.520,1.910,0.052,3.039,10.130,29.362,5.130,0.920,1.384,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97672,97672,0,97672,347106.811,0.757,0.051,-0.264,-0.596,0,0,0,0,0,0,0,10,52,1.207,122,0,358.986,33.198,243.020,263.360,21.300,1.928,0.244,3.127,11.580,30.910,3.544,1.010,1.268,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97672,97672,0,97672,347111.811,0.754,0.051,-0.277,-0.593,0,0,0,0,0,0,0,8,52,1.207,122,0,327.690,33.362,194.140,260.480,42.900,1.755,0.269,3.112,11.580,31.086,3.544,1.126,1.132,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97672,97672,0,97672,347116.811,0.750,0.053,-0.290,-0.592,0,0,0,0,0,0,0,14,52,1.207,122,0,294.158,33.324,135.780,257.920,39.620,1.720,0.240,2.923,11.472,31.086,3.544,1.250,0.988,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97672,97672,0,97672,347121.811,0.747,0.056,-0.300,-0.591,0,0,0,0,0,0,0,22,52,1.207,122,0,263.821,32.063,89.340,246.380,30.280,1.876,0.108,2.622,11.200,29.996,1.684,1.408,0.810,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97688,97688,0,97688,347126.811,0.743,0.059,-0.309,-0.590,0,0,0,0,0,0,0,27,52,1.207,122,0,230.686,31.563,62.120,220.200,29.480,1.872,-0.271,2.326,11.200,29.406,-2.466,1.586,0.612,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97688,97688,0,97688,347131.811,0.741,0.060,-0.316,-0.590,0,0,0,0,0,0,0,31,52,1.207,122,0,165.611,30.496,65.600,146.600,40.400,2.202,-0.675,2.000,13.278,26.746,-6.194,1.770,0.432,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97704,97704,0,97704,347136.811,0.737,0.063,-0.323,-0.591,0,0,0,0,0,0,0,38,52,1.207,122,0,208.581,32.610,36.180,197.260,57.320,2.613,-0.858,1.540,15.130,26.222,-12.120,1.894,0.346,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97704,97704,0,97704,347141.811,0.732,0.065,-0.330,-0.592,0,0,0,0,0,0,0,39,52,1.207,122,0,196.564,35.839,36.120,181.020,67.560,2.577,-1.013,1.415,15.564,26.154,-18.926,1.954,0.356,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97704,97704,0,97704,347146.811,0.728,0.066,-0.337,-0.593,0,0,0,0,0,0,0,42,52,1.207,122,0,189.720,35.686,55.100,163.200,79.520,2.748,-1.322,1.246,15.672,24.692,-20.450,1.950,0.416,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97704,97704,0,97704,347151.811,0.724,0.065,-0.345,-0.594,0,0,0,0,0,0,0,43,52,1.207,122,0,197.930,38.188,89.960,142.320,104.060,2.784,-1.564,1.124,17.390,24.000,-24.082,1.916,0.486,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97736,97736,0,97736,347156.811,0.720,0.062,-0.353,-0.594,0,0,0,0,0,0,0,46,52,1.207,122,0,215.238,39.502,140.060,124.020,106.440,2.805,-1.727,1.194,18.634,22.810,-26.322,1.888,0.528,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97736,97736,0,97736,347161.811,0.717,0.056,-0.361,-0.593,0,0,0,0,0,0,0,43,52,1.207,122,0,238.940,40.210,185.280,98.740,114.080,2.722,-1.765,1.307,20.028,22.786,-26.392,1.876,0.552,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97736,97736,0,97736,347166.811,0.714,0.050,-0.369,-0.592,0,0,0,0,0,0,0,42,52,1.207,122,0,240.078,40.508,202.860,76.280,103.280,2.693,-1.690,1.718,20.592,22.810,-26.392,1.880,0.550,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97736,97736,0,97736,347171.811,0.712,0.044,-0.376,-0.591,0,0,0,0,0,0,0,53,52,1.207,122,0,215.600,40.858,187.120,53.700,92.660,2.657,-1.636,1.891,21.692,25.068,-23.884,1.884,0.532,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97736,97736,0,97736,347176.811,0.711,0.039,-0.381,-0.590,0,0,0,0,0,0,0,45,52,1.207,122,0,180.671,40.910,157.220,17.500,87.280,2.541,-1.556,2.167,21.958,25.910,-22.806,1.874,0.520,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97736,97736,0,97736,347181.810,0.709,0.033,-0.385,-0.590,0,0,0,0,0,0,0,54,52,1.207,122,0,155.461,39.997,127.180,-5.440,89.240,1.989,-1.638,2.566,22.668,25.910,-20.362,1.858,0.514,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97752,97752,0,97752,347186.811,0.705,0.010,-0.394,-0.589,0,0,0,0,0,0,0,117,52,1.207,122,0,583.273,40.084,467.820,-115.420,328.680,1.141,0.083,5.803,25.716,26.910,-14.874,1.862,0.502,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97752,97752,0,97752,347191.810,0.705,-0.007,-0.394,-0.590,0,0,0,78,0,0,0,186,52,1.207,122,0,377.875,54.869,233.200,-204.900,215.460,0.359,0.176,9.298,30.508,42.508,16.520,1.888,0.472,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97752,97752,0,97752,347196.811,0.699,0.013,-0.364,-0.615,108,0,0,629,0,0,0,260,52,1.207,122,0,694.179,63.343,-655.360,-163.220,160.460,-0.840,2.023,5.030,30.508,42.508,35.702,1.928,0.432,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97752,97752,0,97752,347201.810,0.695,0.044,-0.319,-0.643,519,0,0,1143,0,118,0,365,52,1.207,122,0,702.577,46.229,-655.360,-247.880,51.700,-0.335,4.494,1.188,9.078,27.930,35.702,1.986,0.378,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97768,97768,0,97768,347206.811,0.691,0.071,-0.281,-0.662,999,0,0,1495,0,337,0,471,52,1.207,122,0,687.230,35.505,-655.360,-204.060,-33.880,-0.738,2.731,-1.256,-28.474,13.076,16.700,2.036,0.336,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97768,97768,0,97768,347211.810,0.686,0.079,-0.271,-0.671,1428,0,0,1747,0,533,0,491,52,1.207,122,0,380.395,30.578,-370.620,-18.940,83.560,-1.037,-0.216,-3.479,-28.474,-8.908,-6.702,2.074,0.306,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97787,97787,0,97787,347216.811,0.684,0.078,-0.268,-0.674,1757,0,0,1923,0,704,0,535,52,1.207,122,0,127.776,38.965,-73.260,-55.060,89.040,-1.291,-1.066,-2.918,-6.614,-27.294,-27.010,2.106,0.286,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97787,97787,0,97787,347221.810,0.686,0.069,-0.273,-0.671,1978,0,0,2075,0,883,0,583,52,1.207,122,0,255.393,38.463,248.280,-59.520,6.340,-0.417,-0.233,-0.165,2.218,-27.294,-27.010,2.144,0.264,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97787,97787,0,97787,347226.811,0.686,0.059,-0.280,-0.669,2261,0,0,2351,0,1007,0,623,52,1.207,122,0,289.797,10.316,267.140,-50.860,100.160,-0.273,0.865,0.976,2.218,-3.796,-9.332,2.186,0.236,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97787,97787,0,97787,347231.811,0.682,0.052,-0.277,-0.675,2489,0,0,2524,0,1044,0,664,52,1.207,122,0,225.144,5.680,-0.080,-131.180,182.980,-1.333,-0.436,3.074,2.218,4.974,1.612,2.232,0.204,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97787,97787,0,97787,347236.811,0.681,0.052,-0.267,-0.680,2623,0,0,2679,0,1065,0,749,52,1.207,122,0,266.829,16.644,-205.220,-150.040,81.060,-1.976,-0.260,1.652,9.718,4.974,12.564,2.270,0.182,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97787,97787,0,97787,347241.811,0.683,0.056,-0.254,-0.682,2749,0,0,2815,0,1101,0,871,52,1.207,122,0,331.502,17.165,-279.180,-155.340,-88.440,-1.550,0.122,0.355,9.718,-6.508,12.564,2.300,0.168,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97816,97816,0,97816,347246.811,0.689,0.059,-0.244,-0.679,2809,0,0,2877,0,1100,0,992,52,1.207,122,0,277.255,8.671,-140.220,-142.040,-192.440,-0.426,-0.513,0.077,5.522,-6.508,1.530,2.322,0.158,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97816,97816,0,97816,347251.811,0.694,0.059,-0.238,-0.676,2885,0,0,2938,0,1082,0,1053,52,1.207,122,0,184.640,10.407,-43.900,-121.780,-131.660,0.239,-1.214,0.733,5.522,-2.832,-8.354,2.348,0.148,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97848,97848,0,97848,347256.811,0.697,0.056,-0.235,-0.675,2905,0,0,2998,0,1119,0,1147,52,1.207,122,0,122.715,15.376,-0.380,-110.660,-53.040,0.524,-1.017,0.835,11.656,5.386,-8.458,2.376,0.136,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97848,97848,0,97848,347261.811,0.699,0.052,-0.231,-0.675,2954,0,0,3045,0,1188,0,1238,52,1.207,122,0,133.297,16.656,20.800,-131.600,-4.100,0.510,-0.878,1.003,11.656,8.368,-8.458,2.404,0.120,0.351,1.280,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97848,97848,0,97848,347266.811,0.700,0.047,-0.228,-0.675,2965,0,0,3067,0,1244,0,1307,52,1.207,122,0,139.150,16.261,21.960,-135.820,20.820,0.599,-0.929,1.270,11.656,9.160,-6.682,2.430,0.110,0.351,1.280,1,1067.000,1067.000,,0,0,0,7,255,0,250,0,0
baseline,97848,97848,0,97848,347271.811,0.699,0.043,-0.225,-0.677,2996,0,0,3123,0,1366,0,1373,52,1.207,122,0,135.820,16.320,3.280,-120.860,61.880,0.573,-0.745,1.353,10.850,11.106,-5.026,2.452,0.100,0.351,1.280,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97848,97848,0,97848,347276.811,0.697,0.038,-0.221,-0.681,3038,0,0,3163,0,1492,0,1435,52,1.207,122,0,167.816,15.734,-28.880,-115.980,117.800,0.223,-0.208,1.089,10.532,11.106,-3.648,2.474,0.092,0.351,1.280,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97848,97848,0,97848,347281.811,0.694,0.033,-0.217,-0.686,3040,0,0,3175,0,1640,4,1483,52,1.207,122,0,182.184,9.409,-28.520,-120.180,133.920,-0.256,0.179,0.837,4.924,7.592,-2.576,2.498,0.082,0.351,1.280,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97864,97864,0,97864,347286.811,0.692,0.029,-0.213,-0.689,3079,0,0,3184,0,1789,24,1531,52,1.207,123,0,155.717,3.239,-5.440,-118.120,101.320,-0.531,0.127,0.830,1.610,2.500,-1.284,2.518,0.074,0.351,1.280,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97864,97864,0,97864,347291.811,0.693,0.024,-0.211,-0.689,3063,0,0,3217,59,1950,39,1683,52,1.207,123,0,120.296,2.981,26.300,-109.500,42.300,-0.273,0.118,1.489,1.610,2.500,-0.216,2.540,0.068,0.351,1.280,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97864,97864,0,97864,347296.811,0.694,0.023,-0.210,-0.688,3055,0,0,3189,287,2021,107,1784,52,1.207,123,0,71.848,7.280,13.900,-55.120,-43.940,0.168,0.259,2.146,3.318,5.050,4.060,2.558,0.064,0.351,1.280,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97864,97864,0,97864,347301.811,0.696,0.024,-0.207,-0.687,3069,0,0,3235,501,2096,69,1941,52,1.207,123,0,84.303,10.821,-45.660,-23.380,-66.900,0.394,0.591,1.121,3.318,9.466,4.060,2.578,0.060,0.351,1.280,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97864,97864,0,97864,347306.811,0.698,0.024,-0.206,-0.685,3069,0,0,3242,759,2155,55,2009,52,1.207,123,0,52.422,10.717,-1.900,-28.340,-44.060,0.552,0.501,1.056,-2.040,10.502,-0.638,2.596,0.054,0.351,1.280,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97864,97864,0,97864,347311.811,0.697,0.024,-0.205,-0.686,3070,0,0,3231,887,2195,77,2057,52,1.207,123,0,28.405,9.911,-9.600,-16.620,20.940,0.077,-0.337,1.054,-2.040,9.466,-2.110,2.616,0.050,0.351,1.280,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97880,97880,0,97880,347316.811,0.697,0.024,-0.204,-0.687,3089,11,0,3243,1018,2247,91,2129,52,1.207,123,0,27.969,7.094,-20.040,-15.080,12.380,-0.588,-0.016,1.075,3.564,5.760,-2.110,2.634,0.046,0.351,1.280,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97880,97880,0,97880,347321.811,0.699,0.025,-0.203,-0.685,3063,39,0,3255,1112,2261,103,2184,52,1.207,123,0,86.005,4.298,-30.400,-9.420,-79.900,-0.541,0.416,1.250,3.564,1.708,1.688,2.652,0.042,0.351,1.280,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97880,97880,0,97880,347326.811,0.703,0.028,-0.201,-0.682,3093,73,0,3259,1195,2297,96,2206,52,1.207,123,0,128.860,2.623,-37.420,-1.360,-123.300,0.030,0.212,1.110,1.056,1.708,1.688,2.670,0.040,0.351,1.280,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97880,97880,0,97880,347331.811,0.705,0.030,-0.199,-0.680,3087,83,0,3257,1279,2311,101,2231,52,1.207,123,0,89.634,6.064,-33.820,-6.420,-82.760,0.236,-0.054,0.855,1.056,5.970,-0.116,2.686,0.036,0.351,1.280,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97896,97896,0,97896,347336.811,0.706,0.031,-0.199,-0.679,3092,117,0,3263,1387,2327,124,2260,52,1.207,123,0,44.923,7.227,-16.240,-0.620,-41.880,-0.052,-0.112,0.824,2.800,5.970,-2.958,2.702,0.034,0.351,1.280,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97896,97896,0,97896,347341.811,0.707,0.032,-0.198,-0.678,3097,145,0,3253,1471,2327,107,2271,52,1.207,123,0,35.546,6.026,-10.820,-9.360,-32.540,-0.110,-0.177,1.022,3.370,4.026,-2.958,2.720,0.032,0.351,1.280,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97912,97912,0,97912,347346.811,0.708,0.033,-0.197,-0.677,3091,149,0,3283,1543,2346,103,2296,52,1.207,123,0,41.182,5.873,-21.140,3.580,-35.160,-0.163,-0.163,1.025,4.376,3.732,-1.188,2.734,0.030,0.351,1.280,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97912,97912,0,97912,347351.811,0.709,0.034,-0.196,-0.677,3094,165,74,3287,1607,2365,81,2320,52,1.207,123,0,41.487,5.863,-28.020,0.960,-30.580,-0.104,-0.105,0.922,4.376,3.716,-1.188,2.752,0.028,0.351,1.280,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97944,97944,0,97944,347356.811,0.709,0.035,-0.196,-0.676,3082,165,154,3257,1651,2365,82,2323,52,1.207,123,0,32.784,5.336,-22.840,4.200,-23.140,-0.142,-0.044,0.896,3.526,3.596,-1.764,2.768,0.026,0.351,1.280,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97944,97944,0,97944,347361.811,0.710,0.036,-0.196,-0.676,3097,174,234,3293,1732,2391,90,2346,52,1.207,123,0,29.102,4.739,-8.320,7.500,-26.860,-0.192,0.019,0.895,2.874,3.330,-1.764,2.786,0.022,0.351,1.280,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97944,97944,0,97944,347366.811,0.711,0.037,-0.196,-0.675,3104,199,317,3291,1771,2397,80,2358,52,1.207,123,0,37.687,4.270,1.460,12.680,-35.460,-0.216,0.072,1.015,2.276,3.330,-1.400,2.802,0.022,0.351,1.280,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97944,97944,0,97944,347371.811,0.712,0.037,-0.196,-0.674,3119,213,399,3270,1801,2398,75,2361,52,1.207,123,0,29.191,4.270,-2.160,-1.720,-29.060,-0.017,-0.071,0.976,2.276,3.330,-1.400,2.818,0.020,0.351,1.280,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97944,97944,0,97944,347376.811,0.712,0.038,-0.195,-0.674,3110,215,445,3299,1848,2412,81,2387,52,1.207,123,0,9.683,5.973,-9.100,3.160,-0.980,0.000,-0.089,1.013,3.282,4.754,-1.518,2.834,0.018,0.351,1.280,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97944,97944,0,97944,347381.809,0.711,0.038,-0.195,-0.674,3133,222,487,3284,1881,2427,87,2407,52,1.207,123,0,17.153,5.973,-6.300,-1.040,15.920,-0.148,0.088,0.967,3.282,4.754,-1.518,2.850,0.018,0.351,1.280,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97964,97964,0,97964,347386.811,0.711,0.038,-0.195,-0.675,3114,232,568,3304,1899,2430,77,2407,52,1.207,123,0,10.489,4.376,-1.360,2.860,10.000,-0.230,0.057,0.993,2.144,3.724,-0.828,2.866,0.018,0.351,1.280,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97964,97964,0,97964,347391.809,0.711,0.038,-0.195,-0.675,3119,235,601,3304,1914,2455,75,2411,52,1.207,123,0,4.946,4.084,-2.020,4.500,0.360,-0.217,0.060,1.048,2.144,3.462,-0.314,2.882,0.018,0.351,1.280,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,97964,97964,0,97964,347396.811,0.711,0.038,-0.195,-0.675,3133,236,631,3293,1943,2462,76,2416,52,1.207,123,0,8.563,4.144,-5.760,4.500,-4.460,-0.170,0.036,1.002,2.256,3.462,-0.314,2.896,0.018,0.351,1.280,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
