condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,64139,64139,0,64139,565822.845,0.379,-0.122,-0.008,0.917,0,0,0,0,0,0,0,91,56,1.332,127,0,389.077,13.061,203.000,324.375,-70.375,-0.143,-0.142,2.357,-2.686,0.868,12.752,3.656,3.852,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64139,64139,0,64139,565827.824,0.375,-0.139,-0.005,0.917,0,0,0,0,0,0,0,88,56,1.332,127,0,400.418,13.673,220.375,325.375,-76.813,0.111,-0.106,2.420,-4.912,-0.462,12.752,3.632,3.830,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64139,64139,0,64139,565832.852,0.371,-0.156,-0.001,0.916,0,0,0,0,0,0,0,84,56,1.332,127,0,408.181,14.981,238.125,323.625,-71.938,0.395,-0.013,2.661,-7.258,-2.626,12.840,3.596,3.794,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64139,64139,0,64139,565837.818,0.366,-0.172,0.003,0.914,0,0,0,0,0,0,0,92,56,1.332,127,0,409.857,18.026,245.625,321.750,-64.250,0.604,0.039,2.831,-9.966,-5.538,13.962,3.546,3.744,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64139,64139,0,64139,565842.814,0.362,-0.189,0.008,0.913,0,0,0,0,0,0,0,97,56,1.332,127,0,412.079,20.347,252.813,320.125,-58.438,0.823,0.021,2.933,-12.370,-7.544,14.286,3.480,3.680,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64139,64139,0,64139,565847.825,0.358,-0.206,0.013,0.911,0,0,0,0,0,0,0,103,56,1.332,127,0,418.770,22.884,270.313,316.563,-45.688,0.942,-0.037,3.127,-15.172,-8.994,14.580,3.400,3.600,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64139,64139,0,64139,565852.809,0.356,-0.223,0.023,0.907,0,0,0,0,0,0,0,149,56,1.332,127,0,472.522,25.221,363.500,301.438,16.750,0.837,0.216,4.064,-17.946,-9.546,14.930,3.306,3.508,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64152,64152,0,64152,565857.821,0.352,-0.239,0.031,0.904,0,0,0,0,0,0,0,160,56,1.332,127,0,417.493,33.227,316.750,271.438,-17.063,1.301,0.549,5.309,-20.558,-11.570,23.400,3.200,3.400,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64152,64152,0,64152,565862.845,0.347,-0.252,0.024,0.903,0,0,0,0,0,0,0,151,56,1.332,127,0,345.254,37.541,-20.188,316.750,-135.875,1.346,-0.494,3.422,-26.980,-11.570,23.400,3.076,3.276,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64169,64169,0,64169,565867.815,0.344,-0.264,0.015,0.901,0,0,0,0,0,0,0,151,56,1.332,127,0,370.791,33.376,-72.063,345.000,-115.188,1.948,0.151,1.164,-26.980,-14.888,12.820,2.952,3.152,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64169,64169,0,64169,565872.807,0.340,-0.280,0.016,0.898,0,0,0,0,0,0,0,160,56,1.332,127,0,389.342,23.819,176.375,342.125,-58.563,2.184,0.411,1.137,-16.560,-14.888,-8.454,2.832,3.030,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64185,64185,0,64185,565877.822,0.335,-0.297,0.026,0.894,0,0,0,0,0,0,0,211,56,1.332,127,0,468.652,25.393,359.500,300.625,-4.313,2.062,0.000,3.247,-16.560,-17.294,-8.454,2.704,2.900,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64185,64185,0,64185,565882.848,0.333,-0.312,0.031,0.889,0,0,0,0,0,0,0,223,56,1.332,127,0,362.158,34.711,225.063,283.625,7.875,2.046,-0.788,4.267,-29.452,-17.294,6.192,2.562,2.754,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64185,64185,0,64185,565887.820,0.333,-0.322,0.027,0.886,0,0,0,0,0,0,0,244,56,1.332,127,0,271.356,37.829,19.875,270.625,-1.063,2.445,-0.379,3.055,-33.398,-16.652,6.192,2.406,2.596,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64185,64185,0,64185,565892.845,0.333,-0.332,0.024,0.882,0,0,0,0,0,0,0,271,56,1.332,127,0,255.071,37.319,1.875,255.063,0.938,3.064,0.291,1.446,-33.398,-16.652,-0.108,2.246,2.432,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64216,64216,0,64216,565897.818,0.333,-0.343,0.025,0.878,0,0,0,0,8,0,0,287,56,1.332,127,0,267.008,36.991,123.313,235.438,25.625,3.510,0.047,1.044,-24.878,-22.918,-14.974,2.090,2.270,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64216,64216,0,64216,565902.823,0.332,-0.354,0.031,0.874,0,0,0,0,33,3,0,332,56,1.332,127,0,291.793,40.255,193.063,210.063,61.188,3.777,-0.959,1.423,-24.878,-22.918,-21.824,1.934,2.106,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64216,64216,0,64216,565907.830,0.334,-0.363,0.036,0.869,0,0,0,0,55,7,0,351,56,1.332,127,0,275.762,45.071,175.125,183.938,107.438,3.849,-1.904,1.520,-33.870,-17.572,-23.988,1.774,1.936,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64216,64216,0,64216,565912.842,0.337,-0.371,0.043,0.864,0,0,0,0,61,7,0,353,56,1.332,127,0,264.224,47.742,171.063,147.938,136.625,3.697,-2.257,1.095,-37.604,-11.164,-27.214,1.606,1.760,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64216,64216,0,64216,565917.816,0.338,-0.378,0.053,0.860,0,0,0,0,91,0,0,344,56,1.332,127,0,301.023,49.374,243.125,101.750,145.438,3.490,-2.220,0.982,-37.604,-7.150,-31.186,1.428,1.576,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64216,64216,0,64216,565922.846,0.339,-0.385,0.068,0.856,0,0,0,0,109,0,0,350,56,1.332,127,0,397.100,47.428,357.500,48.875,165.813,3.076,-2.121,1.357,-35.182,-6.254,-31.186,1.222,1.362,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64232,64232,0,64232,565927.821,0.337,-0.391,0.087,0.852,0,0,0,0,109,0,0,340,56,1.332,127,0,468.036,44.483,447.063,-5.313,138.438,2.456,-1.741,2.674,-35.182,-5.508,-26.658,0.980,1.110,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64232,64232,0,64232,565932.812,0.333,-0.394,0.104,0.850,0,0,0,219,38,72,0,400,56,1.332,127,0,405.423,41.553,393.750,-50.125,82.563,1.743,-1.019,4.121,-38.952,-5.508,-13.382,0.732,0.842,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64232,64232,0,64232,565937.822,0.333,-0.392,0.134,0.847,208,0,0,800,49,121,0,522,56,1.332,127,0,693.104,43.295,569.625,-247.563,307.625,1.711,-0.034,7.456,-42.644,-6.936,2.794,0.540,0.604,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64232,64232,0,64232,565942.815,0.334,-0.382,0.150,0.849,783,0,0,1325,4,159,0,485,56,1.332,127,0,437.154,70.456,229.563,-332.188,167.500,1.774,1.710,11.655,-62.850,-13.392,28.888,0.456,0.438,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64248,64248,0,64248,565947.824,0.352,-0.358,0.114,0.857,1383,0,0,1659,0,299,0,477,56,1.332,127,0,1099.078,71.584,-1080.438,-192.250,60.563,0.485,1.801,4.282,-62.850,-18.430,28.888,0.450,0.350,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64248,64248,0,64248,565952.844,0.379,-0.324,0.066,0.865,1767,0,0,1915,0,529,0,527,56,1.332,127,0,1484.795,41.563,-1448.813,-279.250,166.063,0.271,4.187,-2.210,-22.038,-23.950,25.850,0.462,0.314,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64248,64248,0,64248,565957.820,0.391,-0.303,0.045,0.868,2097,0,0,2139,0,704,0,606,56,1.332,127,0,732.816,43.492,-682.875,-248.250,95.250,-0.876,2.422,-3.311,36.966,-18.430,-13.616,0.474,0.306,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64248,64248,0,64248,565962.806,0.401,-0.298,0.059,0.864,2379,0,0,2267,0,856,0,701,56,1.332,127,0,425.985,43.889,176.000,-179.188,344.063,-0.901,0.044,-2.174,36.966,-5.238,-23.072,0.488,0.320,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64281,64281,0,64281,565967.820,0.409,-0.296,0.074,0.860,2571,0,0,2381,0,1052,0,825,56,1.332,127,0,390.015,29.826,210.750,-146.438,293.688,-0.931,-0.781,1.099,16.610,9.020,-23.072,0.508,0.354,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64281,64281,0,64281,565972.808,0.414,-0.290,0.080,0.859,2717,0,0,2491,0,1209,0,955,56,1.332,127,0,225.580,9.066,53.313,-150.875,159.000,-0.241,2.647,3.202,0.880,9.020,0.222,0.524,0.392,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64281,64281,0,64281,565977.818,0.421,-0.282,0.078,0.858,2908,0,0,2719,0,1365,0,1030,56,1.332,127,0,254.386,29.546,-169.375,-116.375,149.938,-0.035,3.247,2.612,0.880,-18.052,23.374,0.530,0.418,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64281,64281,0,64281,565982.846,0.432,-0.270,0.070,0.857,3022,0,0,2887,0,1433,39,1083,56,1.332,127,0,419.851,30.151,-349.625,-130.125,192.625,-0.997,1.184,1.345,6.072,-18.052,23.374,0.520,0.426,1.184,1.325,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64281,64281,0,64281,565987.819,0.445,-0.255,0.059,0.856,3112,0,0,3012,0,1518,269,1152,56,1.332,127,0,514.815,11.155,-430.688,-175.063,221.125,-2.065,-1.839,-0.098,6.072,-1.004,9.304,0.502,0.420,1.184,1.325,1,1049.000,1049.000,,0,0,0,7,255,0,250,0,0
baseline,64281,64281,0,64281,565992.812,0.450,-0.243,0.053,0.858,3159,0,0,3081,0,1595,475,1239,56,1.332,127,0,334.511,21.826,-274.063,-183.875,54.563,-2.092,-0.681,-0.113,5.372,20.452,-5.408,0.480,0.398,1.184,1.325,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64312,64312,0,64312,565997.840,0.445,-0.233,0.050,0.863,3240,0,0,3151,0,1691,734,1366,56,1.332,127,0,277.552,21.826,-143.813,-189.625,-142.813,-1.330,0.867,0.868,5.372,20.452,-5.408,0.452,0.356,1.184,1.325,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64312,64312,0,64312,566002.825,0.437,-0.225,0.047,0.870,3229,0,0,3196,0,1767,1039,1421,56,1.332,127,0,316.788,8.361,-110.375,-164.813,-247.000,0.512,-0.327,1.981,5.372,4.244,4.800,0.420,0.298,1.184,1.325,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64312,64312,0,64312,566007.829,0.431,-0.217,0.041,0.875,3253,0,0,3251,0,1789,1305,1403,56,1.332,127,0,288.572,14.776,-164.813,-142.875,-188.938,1.654,-1.331,2.665,-13.278,-4.142,4.988,0.396,0.236,1.184,1.325,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64312,64312,0,64312,566012.847,0.433,-0.208,0.033,0.877,3260,0,0,3262,0,1845,1469,1389,56,1.332,128,0,292.504,29.763,-272.188,-106.625,-10.188,1.578,-1.880,2.007,-29.048,-4.142,4.988,0.384,0.190,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64312,64312,0,64312,566017.821,0.439,-0.199,0.024,0.876,3275,0,0,3291,0,1903,1632,1379,56,1.332,128,0,337.799,29.212,-306.188,-86.375,113.563,0.118,-1.034,0.972,-29.048,-2.826,-1.260,0.378,0.164,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64312,64312,0,64312,566022.845,0.445,-0.190,0.016,0.875,3263,0,0,3316,0,1963,1699,1417,56,1.332,128,0,282.023,12.992,-253.188,-88.125,87.563,-0.919,-0.058,0.238,-11.812,4.064,-3.570,0.380,0.150,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64328,64328,0,64328,566027.836,0.446,-0.183,0.012,0.876,3269,0,0,3309,0,2081,1737,1523,56,1.332,128,0,203.125,8.716,-169.313,-111.938,-7.938,-1.283,0.270,0.215,3.564,7.108,-3.570,0.390,0.144,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64328,64328,0,64328,566032.807,0.443,-0.176,0.010,0.879,3273,0,0,3324,0,2155,1813,1629,56,1.332,128,0,189.146,8.716,-101.625,-130.938,-91.125,-0.766,0.160,0.626,3.564,7.108,-3.570,0.404,0.138,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64328,64328,0,64328,566037.827,0.438,-0.171,0.010,0.883,3262,0,0,3312,0,2199,1883,1805,56,1.332,128,0,189.962,5.563,-36.438,-110.375,-150.250,-0.200,0.169,1.571,3.404,4.106,-1.582,0.418,0.130,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64328,64328,0,64328,566042.815,0.430,-0.168,0.010,0.887,3255,0,0,3320,0,2221,1913,1896,56,1.332,128,0,212.062,4.045,-5.813,-80.750,-196.000,0.619,0.235,1.525,-2.308,-1.496,2.966,0.428,0.118,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64344,64344,0,64344,566047.826,0.425,-0.165,0.010,0.890,3249,0,0,3345,0,2253,1954,1965,56,1.332,128,0,156.456,10.197,-7.875,-68.125,-140.625,0.868,-0.105,1.444,-6.228,-7.510,2.966,0.432,0.100,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64344,64344,0,64344,566052.808,0.422,-0.162,0.008,0.892,3247,15,0,3323,0,2287,1956,2023,56,1.332,128,0,105.322,12.614,-53.625,-45.438,-78.438,0.305,-0.708,1.451,-9.968,-7.510,1.832,0.432,0.082,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64360,64360,0,64360,566057.826,0.421,-0.159,0.005,0.893,3241,43,0,3321,59,2295,1963,2077,56,1.332,128,0,110.738,10.036,-95.188,-38.063,-41.875,0.079,-0.998,0.661,-9.968,0.496,1.056,0.434,0.064,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64360,64360,0,64360,566062.849,0.420,-0.156,0.004,0.894,3249,63,0,3333,187,2312,1967,2123,56,1.332,128,0,66.379,11.480,-34.063,-49.688,-27.875,-0.109,-0.438,0.188,-9.652,3.358,-5.230,0.436,0.046,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64360,64360,0,64360,566067.826,0.418,-0.153,0.005,0.895,3235,99,0,3315,293,2315,1971,2147,56,1.332,128,0,86.809,6.945,15.000,-73.500,-43.688,-0.179,-0.075,0.888,-3.100,3.358,-5.230,0.440,0.030,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64360,64360,0,64360,566072.807,0.417,-0.153,0.006,0.896,3231,107,0,3311,427,2325,1959,2167,56,1.332,128,0,43.725,3.400,10.563,-17.000,-38.875,0.044,-0.018,1.266,-3.100,0.782,-1.156,0.442,0.018,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64376,64376,0,64376,566077.833,0.417,-0.152,0.006,0.896,3237,112,0,3305,544,2327,1965,2195,56,1.332,128,0,29.236,3.826,-19.500,-21.500,-3.500,0.024,-0.143,1.041,-3.788,-0.432,-0.324,0.444,0.010,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64376,64376,0,64376,566082.807,0.417,-0.151,0.005,0.896,3229,117,0,3305,597,2320,1939,2206,56,1.332,128,0,24.192,3.826,-16.875,-14.375,9.688,-0.233,-0.036,0.855,-3.788,-0.432,-0.324,0.446,0.006,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64411,64411,0,64411,566087.827,0.417,-0.150,0.005,0.896,3229,126,0,3301,699,2331,1900,2221,56,1.332,128,0,14.204,1.178,0.063,-11.563,-8.250,-0.279,0.165,0.924,-1.132,-0.036,-0.324,0.448,0.006,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64411,64411,0,64411,566092.851,0.416,-0.150,0.005,0.897,3244,135,0,3302,799,2333,1855,2235,56,1.332,128,1,24.271,0.585,0.438,-12.375,-20.875,-0.189,0.141,1.025,-0.532,-0.036,-0.240,0.452,0.008,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64412,64412,0,64412,566097.827,0.415,-0.149,0.005,0.897,3235,127,0,3309,876,2326,1768,2258,56,1.332,128,1,17.318,0.838,-5.688,-8.563,-13.938,-0.068,0.018,1.032,-0.532,-0.646,0.048,0.458,0.010,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64412,64412,0,64412,566102.809,0.416,-0.149,0.005,0.897,3231,123,0,3295,955,2332,1677,2262,56,1.332,128,1,11.185,1.081,-8.750,-6.875,1.125,-0.119,0.158,1.010,-0.764,-0.750,0.148,0.462,0.012,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64413,64413,0,64413,566107.834,0.416,-0.148,0.005,0.897,3229,121,0,3288,1047,2335,1595,2267,56,1.332,128,1,9.836,1.472,-8.250,-5.063,1.750,-0.197,0.259,0.998,-0.764,-1.250,0.148,0.468,0.014,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64413,64413,0,64413,566112.843,0.415,-0.148,0.005,0.897,3221,110,0,3288,1111,2332,1519,2273,56,1.332,128,1,9.103,1.272,-5.000,-3.625,-6.688,-0.190,0.193,0.995,-0.022,-1.250,0.236,0.472,0.016,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64440,64440,0,64440,566117.825,0.415,-0.148,0.005,0.898,3227,117,0,3287,1169,2343,1389,2275,56,1.332,128,1,6.827,0.964,-2.188,-2.563,-5.938,-0.126,0.121,0.990,-0.022,-0.934,0.236,0.476,0.018,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64440,64440,0,64440,566122.846,0.415,-0.148,0.005,0.898,3223,110,0,3274,1211,2339,1285,2272,56,1.332,128,1,2.254,1.127,0.438,-1.500,1.625,-0.132,0.153,0.983,-0.628,-0.934,-0.064,0.480,0.020,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64440,64440,0,64440,566127.834,0.416,-0.147,0.005,0.898,3217,109,0,3273,1251,2331,1165,2277,56,1.332,128,1,7.032,1.122,3.813,-1.063,5.813,-0.171,0.164,0.988,-0.628,-0.928,-0.064,0.482,0.022,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64440,64440,0,64440,566132.849,0.416,-0.147,0.006,0.897,3233,90,0,3264,1279,2333,1048,2268,56,1.332,128,1,8.311,0.965,6.813,-0.313,4.750,-0.180,0.151,1.005,-0.416,-0.866,0.088,0.486,0.022,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64440,64440,0,64440,566137.827,0.416,-0.148,0.006,0.897,3215,91,0,3283,1317,2339,919,2259,56,1.332,128,1,10.351,0.984,8.563,0.875,5.750,-0.139,0.155,1.011,-0.416,-0.866,0.214,0.488,0.022,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64440,64440,0,64440,566142.818,0.416,-0.148,0.007,0.897,3209,77,6,3258,1332,2325,864,2253,56,1.332,128,1,15.626,1.248,8.750,2.250,12.750,-0.133,0.167,1.016,-0.620,-1.054,0.250,0.490,0.022,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64440,64440,0,64440,566147.831,0.417,-0.148,0.007,0.897,3195,61,20,3247,1359,2325,791,2236,56,1.332,128,1,20.693,1.249,7.063,2.313,19.313,-0.194,0.180,1.006,-0.620,-1.054,0.256,0.492,0.020,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64440,64440,0,64440,566152.851,0.418,-0.148,0.007,0.896,3197,45,18,3255,1384,2323,728,2233,56,1.332,128,1,21.439,0.850,5.938,1.250,20.563,-0.241,0.196,0.987,-0.142,-0.784,0.296,0.496,0.018,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64456,64456,0,64456,566157.830,0.419,-0.148,0.008,0.896,3176,43,26,3249,1413,2317,659,2228,56,1.332,128,1,20.127,0.689,5.875,-0.188,19.250,-0.259,0.209,0.991,0.300,-0.520,0.338,0.498,0.018,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64456,64456,0,64456,566162.845,0.419,-0.148,0.008,0.896,3171,43,31,3227,1446,2313,623,2223,56,1.332,128,1,15.396,0.778,2.375,-1.625,15.125,-0.285,0.213,1.027,0.488,-0.458,0.396,0.498,0.014,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64456,64456,0,64456,566167.822,0.420,-0.148,0.008,0.895,3172,28,37,3220,1475,2303,568,2236,56,1.332,128,1,11.249,0.778,-1.438,-2.750,10.813,-0.231,0.224,0.974,0.488,-0.458,0.396,0.500,0.012,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64456,64456,0,64456,566172.809,0.420,-0.148,0.009,0.895,3150,27,40,3213,1500,2311,528,2223,56,1.332,128,1,13.065,0.818,-1.000,-3.875,12.438,-0.231,0.202,0.988,0.472,-0.602,0.290,0.500,0.008,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64478,64478,0,64478,566177.828,0.421,-0.148,0.009,0.895,3133,26,43,3197,1517,2311,485,2237,56,1.332,128,1,13.644,0.723,-4.625,-4.875,11.875,-0.240,0.194,0.990,0.276,-0.602,0.290,0.502,0.006,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64478,64478,0,64478,566182.850,0.421,-0.147,0.009,0.895,3127,22,61,3191,1544,2315,458,2248,56,1.332,128,1,14.172,0.626,-4.438,-5.438,12.313,-0.228,0.185,0.952,0.270,-0.484,0.290,0.502,0.002,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64478,64478,0,64478,566187.824,0.422,-0.147,0.009,0.895,3113,26,69,3171,1573,2301,439,2261,56,1.332,128,1,14.272,0.626,-4.313,-6.750,11.813,-0.272,0.209,0.982,0.270,-0.466,0.320,0.504,0.000,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64478,64478,0,64478,566192.846,0.422,-0.147,0.009,0.895,3089,29,77,3163,1596,2301,427,2281,56,1.332,128,1,12.467,0.699,-5.875,-8.375,7.125,-0.284,0.228,0.956,0.606,-0.316,0.148,0.000,0.000,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64520,64520,0,64520,566197.829,0.422,-0.146,0.009,0.895,3063,29,107,3149,1629,2303,415,2301,56,1.332,128,1,11.641,0.924,-4.000,-10.438,3.250,-0.286,0.221,0.954,0.858,-0.310,0.148,0.000,0.000,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64520,64520,0,64520,566202.832,0.422,-0.146,0.009,0.895,3062,29,121,3133,1657,2304,396,2328,56,1.332,128,1,12.607,0.948,-2.813,-12.125,-2.000,-0.295,0.251,0.962,0.884,-0.310,0.148,0.000,0.000,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64520,64520,0,64520,566207.821,0.422,-0.145,0.009,0.895,3022,39,155,3119,1699,2315,407,2355,56,1.332,128,1,16.544,1.208,-3.250,-14.250,-7.750,-0.302,0.271,0.979,1.118,-0.368,0.270,0.000,0.000,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64520,64520,0,64520,566212.849,0.421,-0.145,0.009,0.895,3001,55,210,3115,1739,2316,413,2377,56,1.332,128,1,21.455,1.278,-5.750,-15.813,-13.313,-0.292,0.251,0.984,1.118,-0.404,0.468,0.000,0.000,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64520,64520,0,64520,566217.817,0.421,-0.144,0.009,0.896,2974,58,283,3087,1780,2325,413,2395,56,1.332,128,1,25.999,1.249,-7.063,-17.250,-18.125,-0.273,0.239,0.971,1.066,-0.452,0.468,0.000,0.000,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64520,64520,0,64520,566222.849,0.420,-0.143,0.010,0.896,2941,76,339,3065,1833,2333,409,2412,56,1.332,128,1,29.301,1.075,-6.750,-18.438,-21.750,-0.243,0.244,0.985,0.912,-0.452,0.346,0.000,0.000,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64539,64539,0,64539,566227.822,0.419,-0.142,0.009,0.897,2927,101,415,3052,1896,2337,423,2431,56,1.332,128,1,31.885,1.070,-9.375,-18.375,-24.313,-0.200,0.218,0.987,0.740,-0.722,0.276,0.000,0.000,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64539,64539,0,64539,566232.817,0.418,-0.141,0.009,0.897,2888,107,487,3001,1949,2334,457,2446,56,1.332,128,1,32.582,0.816,-14.563,-18.375,-22.625,-0.210,0.154,0.985,0.304,-0.722,0.230,0.000,0.000,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64539,64539,0,64539,566237.820,0.417,-0.140,0.009,0.898,2857,113,541,3006,2013,2348,479,2496,56,1.332,128,1,34.191,0.418,-17.938,-18.313,-22.625,-0.221,0.123,0.953,-0.076,-0.384,0.148,0.000,0.000,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,64539,64539,0,64539,566242.823,0.417,-0.139,0.008,0.898,2837,117,609,2999,2057,2349,517,2519,56,1.332,128,1,34.209,0.298,-15.563,-19.000,-23.813,-0.219,0.146,0.946,-0.076,-0.234,-0.168,0.000,0.000,1.184,1.325,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
