condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitEvent,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
baseline,19476,19476,0,19476,85010.316,-0.265,0.245,-0.630,-0.687,501,1131,2107,1389,2937,2279,2085,2505,53,1.329,19,0,30.294,0.650,21.813,-4.375,20.563,0.035,1.031,0.180,-0.559,0.156,0.293,0.134,0.070,1.068,1.462,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19476,19476,0,19476,85015.347,-0.266,0.244,-0.631,-0.686,447,1115,2166,1291,2955,2259,2163,2513,53,1.329,19,0,30.074,0.756,20.750,-4.125,21.375,0.043,1.035,0.188,-0.660,0.188,0.316,0.136,0.072,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19506,19506,0,19506,85020.356,-0.266,0.244,-0.632,-0.686,362,1095,2221,1147,2971,2227,2250,2517,53,1.329,19,0,29.365,0.873,18.688,-4.563,22.188,0.043,1.039,0.211,-0.773,0.215,0.344,0.136,0.072,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19506,19506,0,19506,85025.313,-0.267,0.243,-0.633,-0.685,263,1059,2276,1055,2986,2195,2321,2525,53,1.329,19,0,28.713,1.095,16.063,-5.625,23.125,0.055,1.051,0.230,-0.934,0.379,0.430,0.138,0.074,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19506,19506,0,19506,85030.313,-0.267,0.242,-0.634,-0.685,189,1030,2326,949,3000,2155,2407,2533,53,1.329,19,0,28.728,1.341,14.000,-6.875,24.125,0.063,1.059,0.258,-1.121,0.461,0.574,0.140,0.074,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19506,19506,0,19506,85035.355,-0.267,0.241,-0.634,-0.684,116,971,2376,819,3017,2104,2452,2540,53,1.329,19,0,29.368,1.620,11.563,-11.063,24.625,0.063,1.082,0.273,-1.340,0.602,0.684,0.142,0.074,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19506,19506,0,19506,85040.332,-0.268,0.240,-0.635,-0.684,69,921,2404,693,3034,2035,2515,2549,53,1.329,19,0,32.093,1.742,9.563,-16.500,25.813,0.066,1.102,0.262,-1.340,0.625,0.922,0.148,0.074,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19506,19506,0,19506,85045.313,-0.268,0.239,-0.636,-0.683,41,877,2468,565,3047,1993,2572,2557,53,1.329,19,0,35.321,1.832,10.250,-20.500,26.875,0.074,1.117,0.234,-1.320,0.625,1.105,0.154,0.076,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19529,19529,0,19529,85050.355,-0.268,0.237,-0.637,-0.683,22,815,2513,441,3063,1916,2620,2572,53,1.329,19,0,38.111,1.713,11.750,-23.625,27.500,0.059,1.137,0.199,-1.156,0.398,1.199,0.162,0.076,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19529,19529,0,19529,85055.342,-0.268,0.236,-0.638,-0.683,0,701,2553,318,3080,1832,2669,2579,53,1.329,19,0,41.466,1.638,11.625,-27.063,29.188,0.039,1.152,0.184,-0.809,0.324,1.387,0.168,0.078,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19529,19529,0,19529,85060.358,-0.268,0.234,-0.639,-0.682,0,567,2597,205,3095,1716,2715,2585,53,1.329,19,0,43.026,1.615,11.188,-27.938,30.750,0.008,1.168,0.211,-0.547,0.324,1.484,0.172,0.082,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19529,19529,0,19529,85065.347,-0.268,0.233,-0.639,-0.682,0,447,2633,153,3101,1581,2761,2589,53,1.329,19,0,44.071,1.925,9.875,-25.750,34.375,-0.008,1.180,0.250,-0.547,0.766,1.680,0.172,0.084,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19529,19529,0,19529,85070.356,-0.269,0.231,-0.640,-0.681,0,364,2665,105,3115,1459,2803,2591,53,1.329,19,0,44.104,2.232,10.688,-21.813,36.813,-0.004,1.207,0.281,-0.582,1.129,1.836,0.170,0.086,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19529,19529,0,19529,85075.346,-0.269,0.230,-0.641,-0.681,0,267,2701,74,3127,1322,2837,2592,53,1.329,19,0,46.749,2.561,9.938,-21.250,40.438,0.023,1.238,0.281,-0.758,1.184,2.141,0.166,0.092,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19529,19529,0,19529,85080.314,-0.270,0.228,-0.642,-0.680,0,187,2731,39,3141,1175,2863,2579,53,1.329,19,0,49.982,2.817,7.938,-23.875,43.188,0.043,1.273,0.211,-0.758,1.184,2.441,0.160,0.096,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19529,19529,0,19529,85085.360,-0.271,0.226,-0.643,-0.680,0,86,2759,7,3145,1064,2898,2604,53,1.329,19,0,55.349,2.823,12.875,-26.688,46.750,0.051,1.285,0.156,-0.508,0.586,2.715,0.152,0.104,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19551,19551,0,19551,85090.320,-0.271,0.224,-0.645,-0.678,0,18,2792,2,3155,915,2925,2595,53,1.329,19,0,61.847,2.725,23.875,-26.188,50.688,0.043,1.277,0.125,-0.156,0.180,2.715,0.144,0.114,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19551,19551,0,19551,85095.317,-0.272,0.223,-0.647,-0.677,0,0,2812,0,3135,749,2951,2589,53,1.329,19,0,70.498,2.673,38.375,-24.250,53.938,0.031,1.270,0.113,0.121,0.180,2.664,0.136,0.124,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19551,19551,0,19551,85100.350,-0.272,0.221,-0.649,-0.675,0,0,2839,0,3170,587,2979,2596,53,1.329,19,0,81.050,2.566,50.813,-22.500,59.000,0.031,1.223,0.090,0.301,0.094,2.547,0.130,0.136,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19551,19551,0,19551,85105.334,-0.273,0.220,-0.652,-0.673,0,0,2857,0,3193,472,3003,2583,53,1.329,19,0,90.290,2.120,62.188,-22.250,61.563,0.027,1.172,0.031,0.430,0.094,2.074,0.126,0.148,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19573,19573,0,19573,85110.347,-0.273,0.218,-0.655,-0.670,0,0,2875,0,3157,359,3027,2571,53,1.329,19,0,97.183,1.736,68.438,-22.250,65.313,0.008,1.117,-0.035,0.797,-0.180,1.531,0.122,0.158,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19573,19573,0,19573,85115.312,-0.274,0.217,-0.658,-0.667,0,0,2898,0,3188,269,3047,2567,53,1.329,19,0,99.775,1.664,70.125,-20.750,67.875,-0.023,1.074,-0.082,1.313,-0.410,0.938,0.118,0.170,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19573,19573,0,19573,85120.313,-0.275,0.215,-0.661,-0.664,0,0,2933,0,3191,224,3041,2551,53,1.329,19,0,97.755,1.882,64.563,-15.188,71.813,-0.051,1.039,-0.102,1.777,-0.410,0.465,0.114,0.182,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19573,19573,0,19573,85125.312,-0.276,0.214,-0.664,-0.662,0,0,2963,0,3197,123,3059,2536,53,1.329,19,0,93.888,2.111,56.188,-7.813,74.813,-0.078,1.023,-0.098,2.086,-0.309,0.094,0.112,0.194,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19573,19573,0,19573,85130.334,-0.278,0.213,-0.666,-0.659,0,0,2955,0,3199,61,3100,2492,53,1.329,19,0,91.243,2.243,44.875,-1.125,79.438,-0.086,1.027,-0.094,2.242,-0.047,-0.047,0.112,0.210,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19610,19610,0,19610,85135.334,-0.280,0.211,-0.667,-0.657,0,0,2973,0,3213,11,3115,2493,53,1.329,19,0,88.153,2.247,28.188,7.500,83.188,-0.063,1.051,-0.082,2.242,0.137,-0.047,0.114,0.226,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19610,19610,0,19610,85140.321,-0.282,0.209,-0.668,-0.655,0,0,3003,0,3220,0,3111,2471,53,1.329,19,0,89.803,2.139,12.938,12.813,87.938,-0.035,1.090,-0.051,2.125,0.137,0.203,0.118,0.242,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19610,19610,0,19610,85145.317,-0.285,0.207,-0.669,-0.654,0,0,3001,0,3223,0,3145,2440,53,1.329,19,0,92.613,1.897,3.188,14.750,91.375,0.004,1.129,-0.059,1.797,0.137,0.594,0.124,0.260,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19610,19610,0,19610,85150.347,-0.288,0.205,-0.670,-0.653,0,0,3023,0,3229,0,3155,2407,53,1.329,19,0,95.768,2.072,-6.188,14.250,94.500,-0.004,1.188,-0.051,1.797,0.199,1.012,0.128,0.278,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19610,19610,0,19610,85155.336,-0.292,0.203,-0.670,-0.652,0,0,3037,0,3225,0,3143,2375,53,1.329,19,0,101.187,2.415,-19.063,10.563,98.813,-0.027,1.242,-0.023,1.824,0.199,1.570,0.132,0.300,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19610,19610,0,19610,85160.346,-0.295,0.200,-0.670,-0.651,0,0,3035,0,3228,0,3145,2329,53,1.329,19,0,108.653,2.840,-31.125,9.250,103.688,-0.039,1.289,0.035,1.824,0.637,2.082,0.138,0.326,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19610,19610,0,19610,85165.335,-0.299,0.197,-0.670,-0.651,0,0,3055,0,3208,0,3191,2283,53,1.329,19,0,117.170,3.341,-40.000,8.375,109.813,-0.031,1.332,0.125,1.813,1.195,2.539,0.146,0.356,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19633,19633,0,19633,85170.313,-0.303,0.193,-0.670,-0.650,0,0,3091,0,3198,0,3177,2205,53,1.329,19,0,124.109,3.778,-37.625,11.063,117.750,0.000,1.359,0.152,1.324,1.863,3.008,0.162,0.388,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19633,19633,0,19633,85175.347,-0.307,0.190,-0.670,-0.649,0,0,3067,0,3226,0,3181,2169,53,1.329,19,0,127.317,4.034,-29.938,7.813,123.500,-0.012,1.402,0.117,1.324,1.863,3.324,0.186,0.422,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19633,19633,0,19633,85180.313,-0.311,0.186,-0.670,-0.648,0,0,3087,0,3247,0,3181,2079,53,1.329,19,0,135.697,4.425,-42.250,-6.000,128.813,-0.043,1.453,0.168,1.609,1.902,3.656,0.212,0.456,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19633,19633,0,19633,85185.358,-0.314,0.181,-0.670,-0.647,0,0,3112,0,3223,0,3163,2019,53,1.329,19,0,144.704,4.709,-27.625,-20.875,140.500,0.055,1.383,0.281,1.609,2.488,3.660,0.242,0.492,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19656,19656,0,19656,85190.315,-0.318,0.176,-0.672,-0.646,0,0,3096,0,3220,0,3182,1965,53,1.329,19,0,149.915,4.771,-13.438,-19.750,148.000,0.051,1.410,0.137,1.457,2.488,3.801,0.274,0.526,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19656,19656,0,19656,85195.313,-0.321,0.171,-0.673,-0.643,0,0,3080,0,3221,0,3187,1881,53,1.329,19,0,159.399,4.340,8.000,-33.250,155.688,0.043,1.332,0.125,1.457,1.820,3.660,0.308,0.562,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19656,19656,0,19656,85200.356,-0.325,0.166,-0.676,-0.641,0,0,3100,0,3213,0,3182,1783,53,1.329,19,0,164.199,3.819,17.313,-33.188,159.875,-0.020,1.297,0.008,1.570,1.805,2.977,0.346,0.604,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19656,19656,0,19656,85205.348,-0.328,0.161,-0.678,-0.638,0,0,3108,0,3209,0,3179,1687,53,1.329,19,0,171.029,4.113,23.375,-37.375,165.250,-0.109,1.258,-0.012,2.809,1.820,2.391,0.394,0.650,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19656,19656,0,19656,85210.349,-0.332,0.155,-0.680,-0.635,0,0,3111,0,3179,0,3177,1567,53,1.329,19,0,175.992,4.383,16.000,-29.938,172.688,-0.141,1.199,-0.074,3.574,1.855,1.730,0.452,0.708,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19656,19656,0,19656,85215.355,-0.337,0.150,-0.682,-0.632,0,0,3128,0,3190,0,3167,1435,53,1.329,19,0,178.009,4.781,-9.125,-21.250,176.500,-0.301,1.246,-0.063,4.188,2.074,1.012,0.520,0.776,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19656,19656,0,19656,85220.350,-0.342,0.143,-0.682,-0.630,0,0,3111,0,3179,0,3159,1273,53,1.329,19,0,196.592,6.215,-36.500,-16.125,192.500,-0.305,1.258,0.000,5.262,3.156,0.988,0.600,0.854,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19708,19708,0,19708,85225.341,-0.348,0.136,-0.682,-0.628,0,0,3109,0,3187,0,3151,1134,53,1.329,19,0,212.945,6.552,-58.063,-0.875,204.875,-0.273,1.281,0.117,5.262,3.777,0.988,0.686,0.940,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19708,19708,0,19708,85230.315,-0.355,0.129,-0.681,-0.627,0,0,3087,0,3147,0,3133,939,53,1.329,19,0,228.684,6.522,-78.000,3.750,214.938,-0.246,1.375,0.219,4.523,4.520,1.285,0.780,1.034,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19708,19708,0,19708,85235.315,-0.362,0.121,-0.680,-0.626,0,0,3101,0,3119,0,3119,791,53,1.329,19,0,248.168,7.104,-99.250,-8.125,227.313,-0.223,1.461,0.367,4.168,5.316,2.199,0.874,1.130,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19708,19708,0,19708,85240.315,-0.368,0.111,-0.679,-0.625,0,0,3091,0,3112,0,3111,589,53,1.329,19,0,265.899,8.003,-113.688,-31.375,238.313,-0.234,1.527,0.586,3.559,6.461,3.105,0.966,1.230,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19708,19708,0,19708,85245.322,-0.374,0.100,-0.678,-0.625,0,0,3079,0,3063,0,3087,395,53,1.329,19,0,288.811,9.533,-133.438,-63.563,248.125,-0.285,1.625,0.801,2.746,8.332,3.730,1.058,1.328,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19708,19708,0,19708,85250.357,-0.379,0.087,-0.676,-0.625,0,0,3047,0,3034,0,3093,235,53,1.329,19,0,320.698,11.694,-157.063,-98.813,261.563,-0.332,1.738,1.000,2.406,10.500,4.551,1.146,1.420,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19708,19708,0,19708,85255.337,-0.384,0.073,-0.675,-0.626,0,0,3003,0,2991,0,3059,151,53,1.329,19,0,352.130,13.907,-171.500,-133.750,276.938,-0.379,1.855,1.188,2.406,12.570,5.441,1.230,1.510,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19726,19726,0,19726,85260.357,-0.388,0.057,-0.674,-0.626,0,0,2937,0,2937,0,3081,85,53,1.329,19,0,381.315,16.076,-176.250,-169.000,292.875,-0.438,2.012,1.320,2.547,14.563,6.316,1.308,1.594,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19726,19726,0,19726,85265.341,-0.392,0.039,-0.674,-0.625,0,0,2827,0,2869,0,3077,83,53,1.329,19,0,410.489,18.265,-164.875,-210.625,311.375,-0.504,2.125,1.453,3.473,16.352,7.359,1.380,1.670,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19726,19726,0,19726,85270.354,-0.394,0.021,-0.675,-0.623,0,0,2693,0,2788,0,3060,91,53,1.329,19,0,434.864,20.265,-147.938,-246.375,326.375,-0.543,2.305,1.398,4.414,18.156,7.844,1.442,1.740,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19726,19726,0,19726,85275.340,-0.397,0.001,-0.676,-0.620,0,0,2495,0,2670,0,3019,101,53,1.329,19,0,452.801,21.459,-117.875,-265.125,347.625,-0.488,2.406,1.453,6.648,18.488,8.629,1.500,1.804,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19748,19748,0,19748,85280.313,-0.399,-0.017,-0.679,-0.615,0,0,2249,0,2572,0,3020,101,53,1.329,19,0,448.647,21.941,-62.188,-262.563,358.438,-0.363,2.473,1.211,7.359,18.488,9.242,1.556,1.866,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19748,19748,0,19748,85285.313,-0.402,-0.034,-0.684,-0.608,0,0,1945,0,2424,0,2985,81,53,1.329,19,0,443.154,21.392,1.813,-252.938,363.875,-0.340,2.574,0.949,8.973,16.980,9.422,1.610,1.924,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19748,19748,0,19748,85290.318,-0.406,-0.051,-0.689,-0.599,0,0,1668,0,2197,0,2901,59,53,1.329,19,0,457.910,21.272,55.000,-248.750,380.500,-0.258,2.578,0.859,11.348,15.328,9.422,1.662,1.980,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19748,19748,0,19748,85295.322,-0.410,-0.067,-0.695,-0.588,0,0,1446,0,1941,0,2833,45,53,1.329,19,0,469.246,20.691,86.750,-233.688,397.563,-0.152,2.488,0.844,11.348,14.715,9.102,1.712,2.032,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19748,19748,0,19748,85300.345,-0.414,-0.083,-0.700,-0.576,0,0,1207,0,1645,0,2709,27,53,1.329,19,0,475.354,20.359,90.563,-229.500,406.313,-0.094,2.469,0.758,11.703,14.430,8.324,1.762,2.086,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19748,19748,0,19748,85305.349,-0.419,-0.099,-0.704,-0.565,0,0,993,0,1337,0,2539,4,53,1.329,19,0,477.851,19.779,82.563,-210.313,421.063,0.023,2.477,0.383,11.703,13.945,7.730,1.816,2.142,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19776,19776,0,19776,85310.355,-0.426,-0.114,-0.708,-0.552,0,0,767,0,1054,0,2421,0,53,1.329,19,0,485.000,18.825,106.500,-163.375,444.063,0.258,2.387,-0.203,13.328,10.816,7.730,1.876,2.204,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19776,19776,0,19776,85315.352,-0.435,-0.127,-0.712,-0.537,0,0,563,0,762,0,2269,0,53,1.329,19,0,503.539,16.256,170.500,-115.750,459.438,0.406,2.121,-0.281,13.328,5.262,7.676,1.940,2.270,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19806,19806,0,19806,85320.358,-0.444,-0.139,-0.716,-0.521,0,0,373,0,525,0,2075,0,53,1.329,19,0,508.218,15.434,196.000,-100.813,457.938,0.453,1.809,0.305,12.879,5.262,6.684,2.012,2.342,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19806,19806,0,19806,85325.358,-0.452,-0.151,-0.719,-0.507,0,0,287,0,423,0,1890,0,53,1.329,19,0,484.025,12.436,151.688,-113.875,445.313,0.418,1.652,0.863,8.133,8.211,4.594,2.086,2.416,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19806,19806,0,19806,85330.357,-0.458,-0.166,-0.720,-0.494,0,0,207,0,357,0,1676,0,53,1.329,19,0,454.983,14.129,76.125,-141.438,425.688,0.430,1.586,0.996,4.867,12.965,2.801,2.166,2.498,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19806,19806,0,19806,85335.345,-0.464,-0.180,-0.720,-0.484,0,0,137,0,291,0,1377,0,53,1.329,19,0,438.636,14.129,28.813,-117.938,421.500,0.699,1.645,0.305,4.867,12.965,2.801,2.246,2.580,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19806,19806,0,19806,85340.328,-0.471,-0.193,-0.719,-0.473,0,0,79,0,229,0,1003,0,53,1.329,19,0,425.651,11.524,35.063,-63.000,419.500,1.004,1.523,-0.094,6.891,8.168,4.313,2.318,2.656,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19806,19806,0,19806,85345.324,-0.479,-0.204,-0.717,-0.463,0,0,43,0,169,0,595,0,53,1.329,19,0,386.840,12.315,38.000,-29.813,383.813,1.234,1.457,0.461,6.891,8.168,6.121,2.374,2.718,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19832,19832,0,19832,85350.313,-0.485,-0.215,-0.715,-0.455,0,0,6,0,61,0,221,0,53,1.329,19,0,345.448,11.046,20.875,-43.000,342.125,1.273,1.375,1.102,3.285,8.262,6.555,2.412,2.762,1.068,1.462,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19832,19832,0,19832,85355.340,-0.489,-0.224,-0.715,-0.448,0,0,0,0,0,0,0,0,53,1.329,19,0,274.376,15.096,7.875,-78.000,262.938,1.309,1.223,1.180,-0.148,13.598,6.555,2.434,2.790,1.068,1.462,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19832,19832,0,19832,85360.358,-0.490,-0.232,-0.714,-0.443,0,0,0,0,0,0,0,0,53,1.329,19,0,217.694,15.008,-11.125,-98.875,193.625,1.000,1.383,1.176,-0.148,13.777,5.949,2.446,2.806,1.068,1.462,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19832,19832,0,19832,85365.350,-0.489,-0.240,-0.715,-0.438,0,0,0,0,0,0,0,0,53,1.329,19,0,222.075,15.628,-10.875,-131.500,178.625,0.566,1.328,1.348,1.203,15.145,3.664,2.448,2.812,1.068,1.462,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19832,19832,0,19832,85370.355,-0.487,-0.247,-0.718,-0.431,0,0,0,0,0,0,0,0,53,1.329,19,0,232.631,15.276,48.500,-180.938,137.938,0.184,1.031,1.156,1.805,15.145,-0.855,2.446,2.812,1.068,1.462,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19832,19832,0,19832,85375.344,-0.483,-0.252,-0.724,-0.423,0,0,0,0,0,0,0,0,53,1.329,19,0,265.861,17.696,103.313,-223.063,101.250,-0.570,1.250,1.195,1.914,16.688,-5.570,2.442,2.810,1.068,1.462,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19832,19832,0,19832,85380.314,-0.479,-0.261,-0.731,-0.411,0,0,0,0,0,0,0,0,53,1.329,19,0,401.719,21.441,141.125,-324.375,190.375,-1.227,1.543,1.316,6.262,16.688,-11.918,2.440,2.810,1.068,1.462,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19832,19832,0,19832,85385.344,-0.479,-0.272,-0.734,-0.397,0,0,0,0,0,0,0,0,53,1.329,19,0,409.586,23.029,111.500,-219.813,327.125,-0.316,1.324,-0.109,10.480,16.688,-11.918,2.446,2.816,1.068,1.462,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19851,19851,0,19851,85390.315,-0.489,-0.280,-0.733,-0.381,0,0,0,0,0,0,0,0,53,1.329,19,0,470.997,15.628,228.875,-11.063,411.500,-0.340,0.742,-0.504,10.480,5.777,-10.051,2.454,2.828,1.068,1.462,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19851,19851,0,19851,85395.315,-0.505,-0.281,-0.732,-0.361,0,0,0,0,0,0,0,0,53,1.329,19,0,586.285,12.572,402.438,131.313,405.625,0.113,0.227,-0.563,9.395,-0.320,-8.348,2.468,2.844,1.068,1.462,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19851,19851,0,19851,85400.355,-0.522,-0.274,-0.733,-0.338,0,0,0,0,0,0,0,0,53,1.329,19,0,665.908,10.461,564.750,166.875,310.875,0.148,-0.219,0.313,4.281,-0.320,-9.539,2.486,2.866,1.068,1.462,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19851,19851,0,19851,85405.357,-0.535,-0.261,-0.739,-0.315,0,0,0,0,0,0,0,0,53,1.329,19,0,678.696,8.314,652.563,101.188,156.688,0.379,-0.289,0.273,-3.816,0.414,-7.375,2.506,2.888,1.068,1.462,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19873,19873,0,19873,85410.356,-0.542,-0.244,-0.747,-0.298,0,0,0,0,0,0,0,0,53,1.329,19,0,610.631,8.795,607.313,38.375,-50.688,0.660,-0.340,0.137,-4.773,0.414,-7.375,2.526,2.912,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19873,19873,0,19873,85415.351,-0.543,-0.222,-0.758,-0.286,0,0,0,0,0,0,0,0,53,1.329,19,0,629.679,8.214,571.000,-23.688,-264.375,0.508,-0.375,0.320,-5.000,-0.340,-6.508,2.546,2.936,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19873,19873,0,19873,85420.346,-0.539,-0.196,-0.771,-0.278,0,0,0,0,0,0,0,0,53,1.329,19,0,696.179,8.214,549.313,-83.625,-419.438,0.246,-0.184,0.262,-5.000,-0.340,-6.508,2.562,2.956,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19873,19873,0,19873,85425.315,-0.532,-0.169,-0.784,-0.272,0,0,0,0,0,0,0,0,53,1.329,19,0,734.124,9.394,525.625,-133.250,-494.875,-0.117,0.086,0.254,-3.719,0.410,-8.617,2.576,2.974,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19913,19913,0,19913,85430.350,-0.523,-0.143,-0.798,-0.265,0,0,0,0,0,0,0,0,53,1.329,19,0,714.552,11.679,499.375,-163.438,-484.250,-0.348,0.289,0.215,-0.945,2.383,-11.395,2.582,2.984,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
