condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_stepTimeMs,R_stepDeviationMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
stim,8052,38135,0,541241.025,0.172,0.107,0.003,0.979,0,0,16,0,0,4,0,59,59,1.464,364,0,394.105,7.798,-151.880,357.920,-64.380,-0.436,-0.421,0.841,2.598,7.352,-3.714,3.534,3.776,1.110,1.318,0,NULL,NULL,3,0,1,7,255,998,200,900,0
stim,8053,38135,0,541246.023,0.168,0.092,-0.005,0.981,0,0,17,0,0,2,0,56,59,1.464,364,0,396.059,8.075,-152.000,359.940,-64.820,-0.470,-0.386,0.876,3.340,7.352,-2.574,3.566,3.812,1.110,1.318,0,NULL,NULL,3,0,1,7,255,998,200,905,0
stim,8053,38135,0,541251.025,0.165,0.078,-0.014,0.983,0,0,12,0,0,0,0,59,59,1.464,364,0,398.942,7.827,-158.040,359.940,-67.980,-0.462,-0.370,0.914,3.580,6.960,-2.078,3.598,3.846,1.110,1.318,0,NULL,NULL,3,0,1,7,255,998,200,910,0
stim,8053,38136,0,541256.023,0.161,0.064,-0.024,0.985,0,0,22,0,0,6,0,52,59,1.464,364,0,401.212,7.530,-163.240,359.320,-72.200,-0.491,-0.360,0.993,3.686,6.566,-1.486,3.628,3.878,1.110,1.318,0,NULL,NULL,3,0,1,7,255,998,200,915,0
stim,8053,38136,0,541261.025,0.157,0.050,-0.033,0.986,0,0,18,0,0,0,0,53,59,1.464,364,0,399.812,7.378,-163.180,358.220,-70.000,-0.519,-0.343,1.044,3.814,6.316,-0.548,3.656,3.908,1.110,1.318,0,NULL,NULL,3,0,1,7,255,998,200,920,0
stim,8093,38176,0,541266.023,0.153,0.036,-0.042,0.987,0,0,17,0,0,4,0,47,59,1.464,364,0,396.977,7.083,-162.200,356.520,-64.620,-0.500,-0.333,1.039,3.814,5.968,0.130,3.682,3.938,1.110,1.318,0,NULL,NULL,3,0,1,7,255,998,200,925,0
stim,8093,38176,0,541271.025,0.150,0.022,-0.051,0.987,0,0,23,0,0,0,0,54,59,1.464,364,0,395.408,6.632,-166.600,352.980,-63.220,-0.463,-0.349,1.038,3.622,5.556,0.294,3.706,3.962,1.110,1.318,0,NULL,NULL,3,0,1,7,255,998,200,930,0
stim,8094,38176,0,541276.023,0.146,0.008,-0.061,0.987,0,0,21,0,0,4,0,55,59,1.464,364,0,396.161,6.119,-178.380,347.240,-67.440,-0.439,-0.384,1.095,3.012,5.326,0.502,3.726,3.986,1.110,1.318,0,NULL,NULL,3,0,1,7,255,998,200,935,0
stim,8094,38176,0,541281.025,0.142,-0.005,-0.071,0.987,0,0,20,0,614,4,0,47,59,1.464,364,0,397.716,5.805,-191.380,340.520,-74.820,-0.427,-0.400,1.215,2.502,5.238,1.270,3.742,4.006,1.110,1.318,0,NULL,NULL,3,0,1,7,255,998,200,940,0
stim,8094,38176,0,541286.023,0.137,-0.018,-0.082,0.987,0,0,21,0,920,0,0,53,59,1.464,364,0,397.347,5.335,-198.820,333.880,-82.940,-0.422,-0.408,1.336,2.132,4.890,2.608,3.756,4.022,1.110,1.318,0,NULL,NULL,3,0,1,7,255,998,200,945,0
stim,8094,38176,0,541291.025,0.132,-0.031,-0.092,0.986,0,0,17,0,731,0,0,53,59,1.464,364,0,394.733,4.767,-202.120,326.720,-90.640,-0.449,-0.407,1.397,1.810,4.410,3.930,3.766,4.034,1.110,1.318,0,NULL,NULL,3,0,1,7,255,998,200,950,0
stim,8109,38192,0,541296.023,0.127,-0.043,-0.103,0.986,0,0,22,0,541,0,0,49,59,1.464,364,0,393.740,4.366,-209.200,319.580,-95.580,-0.472,-0.412,1.436,1.778,3.988,4.650,3.770,4.042,1.110,1.318,0,NULL,NULL,3,0,1,7,255,998,200,955,0
stim,8109,38192,0,541301.025,0.122,-0.054,-0.114,0.984,0,0,13,0,395,0,0,46,59,1.464,364,0,394.152,3.989,-219.020,312.620,-98.260,-0.488,-0.439,1.529,1.696,3.610,5.156,3.772,4.044,1.110,1.318,0,NULL,NULL,3,0,1,7,255,998,200,960,0
stim,8109,38192,0,541306.023,0.117,-0.066,-0.126,0.983,0,0,17,0,279,0,0,47,59,1.464,364,0,395.307,3.570,-228.060,306.460,-101.680,-0.475,-0.453,1.630,1.432,3.270,6.212,3.766,4.042,1.110,1.318,0,NULL,NULL,3,0,1,7,255,998,200,965,0
stim,8109,38192,0,541311.025,0.111,-0.077,-0.138,0.981,0,0,19,0,215,3,0,45,59,1.464,364,0,399.290,2.798,-240.140,300.420,-107.300,-0.459,-0.429,1.734,0.892,2.652,7.250,3.756,4.034,1.110,1.318,0,NULL,NULL,3,0,1,7,255,998,200,970,0
stim,8109,38192,0,541316.023,0.105,-0.088,-0.150,0.979,0,0,21,0,154,3,0,42,59,1.464,364,0,401.863,1.671,-248.080,295.600,-112.120,-0.455,-0.371,1.856,0.386,1.626,8.188,3.736,4.018,1.110,1.318,0,NULL,NULL,3,0,1,7,255,998,200,975,0
stim,8109,38192,0,541321.025,0.099,-0.098,-0.162,0.977,0,0,24,0,134,0,0,43,59,1.464,364,0,401.480,0.192,-251.680,291.380,-113.760,-0.446,-0.289,1.893,-0.002,0.192,9.156,3.712,3.996,1.110,1.318,0,NULL,NULL,3,0,1,7,255,998,200,980,0
stim,8125,38207,0,541326.023,0.094,-0.108,-0.175,0.974,0,0,19,0,121,0,0,37,59,1.464,364,0,405.177,1.269,-259.000,289.740,-114.620,-0.419,-0.219,1.924,-0.296,-1.234,9.156,3.680,3.966,1.110,1.318,0,NULL,NULL,3,0,1,7,255,998,200,985,0
stim,8125,38207,0,541331.025,0.088,-0.119,-0.188,0.971,0,0,23,0,127,3,0,41,59,1.464,364,0,410.687,2.683,-267.180,289.320,-116.500,-0.387,-0.162,1.955,-0.802,-2.560,9.106,3.640,3.928,1.110,1.318,0,NULL,NULL,3,0,1,7,255,998,200,990,0
stim,8141,38224,0,541336.023,0.082,-0.129,-0.201,0.968,0,0,22,0,249,5,0,38,59,1.464,364,0,419.115,4.041,-275.660,292.360,-119.140,-0.397,-0.074,1.961,-1.406,-3.788,8.960,3.586,3.878,1.110,1.318,0,NULL,NULL,3,0,1,7,255,998,200,995,0
stim,8141,38224,1,541341.025,0.076,-0.139,-0.215,0.964,0,0,24,0,523,2,0,36,59,1.464,364,0,433.051,5.355,-295.500,291.700,-122.980,-0.437,0.022,2.083,-1.510,-5.138,8.960,3.522,3.816,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1000,0
stim,8157,38239,1,541346.023,0.070,-0.149,-0.229,0.959,0,0,21,0,867,2,0,40,59,1.464,364,0,433.511,7.225,-294.220,294.680,-120.540,-0.400,0.095,2.255,-1.606,-7.044,9.082,3.448,3.744,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1005,0
stim,8157,38239,1,541351.025,0.064,-0.159,-0.244,0.954,0,0,22,0,1148,2,0,40,59,1.464,364,0,456.690,9.443,-329.440,294.140,-116.260,-0.381,0.174,2.082,-2.622,-9.072,9.082,3.358,3.656,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1010,0
stim,8157,38239,1,541356.023,0.059,-0.169,-0.260,0.949,0,0,21,0,1387,2,0,39,59,1.464,364,0,461.121,9.940,-342.740,289.560,-106.380,-0.234,0.282,2.662,-2.636,-9.584,9.808,3.256,3.556,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1015,0
stim,8157,38239,1,541361.025,0.054,-0.179,-0.275,0.943,0,0,21,0,1532,3,0,41,59,1.464,364,0,450.735,15.185,-332.300,288.160,-98.500,-0.117,0.375,2.618,-5.790,-14.038,8.860,3.136,3.440,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1020,0
stim,8157,38239,1,541366.023,0.050,-0.189,-0.290,0.937,0,0,13,0,1615,5,0,39,59,1.464,364,0,454.089,16.771,-342.620,285.220,-86.360,0.038,0.336,2.738,-7.014,-15.234,8.860,3.002,3.308,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1025,0
stim,8157,38239,1,541371.025,0.046,-0.199,-0.306,0.930,0,0,21,0,1645,5,0,43,59,1.464,364,0,452.504,18.643,-347.800,278.940,-77.380,0.168,0.268,2.908,-9.316,-16.148,8.860,2.858,3.164,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1030,0
stim,8189,38272,1,541376.023,0.044,-0.208,-0.322,0.923,0,0,22,0,1676,0,0,41,59,1.464,364,0,462.180,20.685,-374.480,266.920,-46.140,0.287,0.238,3.175,-11.612,-17.118,8.978,2.702,3.014,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1035,0
stim,8189,38272,1,541381.025,0.043,-0.218,-0.337,0.915,0,0,23,0,1669,1,0,39,59,1.464,364,0,457.267,23.669,-369.420,268.920,-17.440,0.555,0.196,3.534,-14.042,-19.054,9.644,2.552,2.864,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1040,0
stim,8189,38272,1,541386.023,0.041,-0.228,-0.350,0.908,0,0,22,0,0,1,0,41,59,1.464,364,0,406.808,28.121,-305.380,268.620,-8.900,0.887,0.283,3.830,-18.206,-21.432,9.644,2.382,2.698,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1045,0
stim,8189,38272,1,541391.025,0.041,-0.237,-0.362,0.901,0,0,20,0,0,3,0,43,59,1.464,364,0,393.208,33.037,-303.180,249.880,15.940,1.193,0.222,3.956,-22.480,-24.210,9.068,2.196,2.514,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1050,0
stim,8190,38273,1,541396.025,0.041,-0.247,-0.371,0.894,0,0,20,0,0,1,0,47,59,1.464,364,0,343.558,35.633,-247.760,235.780,32.480,1.503,0.088,3.714,-26.146,-24.210,7.688,2.040,2.362,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1055,0
stim,8190,38273,1,541401.025,0.042,-0.256,-0.379,0.888,0,0,21,0,399,1,0,45,59,1.464,364,0,313.716,36.184,-203.760,232.800,52.000,1.875,0.125,3.563,-28.534,-22.250,4.576,1.860,2.184,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1060,0
stim,8205,38288,1,541406.023,0.043,-0.265,-0.385,0.883,0,0,21,0,905,0,0,52,59,1.464,364,0,276.749,37.824,-162.980,212.100,71.000,2.259,0.230,3.280,-31.294,-21.244,0.718,1.686,2.014,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1065,0
stim,8205,38288,1,541411.025,0.044,-0.273,-0.390,0.878,0,0,20,0,1259,0,0,59,59,1.464,364,0,247.628,39.393,-144.800,184.280,79.960,2.672,0.638,3.170,-33.244,-21.134,-4.326,1.512,1.842,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1070,0
stim,8221,38304,1,541416.023,0.047,-0.280,-0.393,0.874,0,0,19,0,1469,0,0,71,59,1.464,364,0,211.014,40.331,-118.440,144.360,98.280,3.035,0.762,2.925,-35.128,-19.814,-10.470,1.330,1.662,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1075,0
stim,8221,38304,1,541421.025,0.050,-0.287,-0.395,0.871,0,0,18,0,1580,3,0,75,59,1.464,364,0,181.859,41.623,-83.880,123.000,104.440,3.387,0.996,2.536,-36.604,-19.814,-15.172,1.158,1.490,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1080,0
stim,8221,38304,1,541426.023,0.053,-0.292,-0.397,0.869,0,0,21,0,1629,5,0,62,59,1.464,364,0,159.783,41.115,-74.740,99.380,100.340,3.906,1.389,2.189,-36.872,-18.190,-21.184,0.986,1.316,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1085,0
stim,8221,38304,1,541431.025,0.055,-0.295,-0.401,0.866,0,0,20,0,298,5,0,59,59,1.464,364,0,151.528,41.115,-126.740,68.680,46.700,4.092,1.858,1.957,-36.872,-18.190,-28.810,0.802,1.126,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1090,0
stim,8237,38320,1,541436.023,0.054,-0.294,-0.410,0.862,0,0,22,0,939,0,0,63,59,1.464,364,0,229.429,41.263,-211.460,39.140,-79.940,4.117,2.068,1.982,-36.706,-18.850,-34.498,0.586,0.898,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1095,0
stim,8237,38320,1,541441.025,0.049,-0.290,-0.424,0.857,0,0,23,0,365,7,0,69,59,1.464,364,0,365.684,41.415,-287.680,7.200,-225.640,3.486,1.793,2.530,-36.248,-20.032,-34.498,0.374,0.664,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1100,0
stim,8253,38335,1,541446.023,0.042,-0.282,-0.440,0.851,0,0,22,0,151,6,0,73,59,1.464,364,0,464.605,41.446,-338.340,-20.620,-317.740,2.614,1.215,3.080,-34.668,-22.714,-28.800,0.224,0.478,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1105,0
stim,8253,38335,1,541451.025,0.035,-0.273,-0.456,0.847,0,0,22,0,169,6,0,75,59,1.464,364,0,464.309,40.197,-315.580,-66.400,-334.040,1.699,0.709,3.910,-31.954,-24.388,-18.098,0.168,0.400,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1110,0
stim,8253,38335,1,541456.023,0.028,-0.260,-0.470,0.843,0,0,19,0,671,4,0,89,59,1.464,364,0,488.807,43.496,-291.960,-155.260,-359.980,-0.167,-1.732,7.463,-31.954,-29.510,-6.602,0.170,0.414,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1115,0
stim,8253,38335,1,541461.025,0.004,-0.222,-0.498,0.838,68,0,19,0,841,16,0,105,59,1.464,364,0,916.470,56.531,-475.740,-429.060,-655.360,-1.647,-4.053,8.315,-29.414,-48.276,35.090,0.226,0.476,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1120,0
stim,8285,38367,1,541466.023,-0.024,-0.205,-0.483,0.851,1527,0,1,235,0,45,0,103,59,1.464,364,0,861.424,56.049,558.200,-66.100,-652.760,-3.450,0.674,6.828,-25.340,-49.994,35.090,0.296,0.532,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1125,0
stim,8285,38367,1,541471.025,-0.033,-0.199,-0.438,0.876,2757,0,0,1389,0,69,0,109,59,1.464,364,0,663.996,50.380,655.340,-103.260,-27.520,-2.552,0.517,-0.548,6.222,-49.994,25.692,0.340,0.558,1.110,1.318,0,NULL,NULL,3,1,1,7,255,998,200,1130,0
stim,8300,38383,1,541476.023,-0.026,-0.202,-0.399,0.894,3373,0,0,2187,0,94,0,114,59,1.464,364,0,756.472,24.912,655.340,-69.260,371.460,-2.434,-1.671,-3.066,24.706,-3.196,-7.914,0.348,0.564,1.110,1.318,1,1024.998,26.998,3,1,1,7,255,998,200,1135,0
stim,8300,38383,1,541481.025,-0.018,-0.212,-0.384,0.898,3717,0,1,2577,0,123,0,117,59,1.464,364,0,462.569,38.124,300.020,123.780,329.600,0.747,-3.251,-4.068,24.706,29.036,-8.714,0.314,0.550,1.110,1.318,1,NULL,NULL,3,1,1,7,255,998,200,1140,0
stim,8300,38383,1,541486.023,-0.014,-0.216,-0.389,0.895,3875,0,0,2727,0,143,0,122,59,1.464,364,0,188.949,41.594,-150.180,78.200,83.860,0.578,-4.280,-1.384,3.990,41.402,-7.914,0.250,0.526,1.110,1.318,1,NULL,NULL,3,1,1,7,255,998,200,1145,0
stim,8300,38383,1,541491.025,-0.017,-0.212,-0.404,0.890,3958,0,5,2825,0,179,0,122,59,1.464,364,0,376.444,41.929,-338.460,-37.520,-160.460,0.647,-3.108,2.783,-6.628,41.402,9.314,0.186,0.502,1.110,1.318,1,NULL,NULL,3,1,1,7,255,998,200,1150,0
stim,8300,38383,1,541496.023,-0.026,-0.202,-0.402,0.893,4019,0,5,2935,1051,199,0,127,59,1.464,364,0,332.692,12.455,98.980,-137.380,-286.380,-0.663,-1.267,4.110,-11.766,4.086,25.372,0.130,0.470,1.110,1.318,1,NULL,NULL,3,1,1,7,255,998,200,1155,0
stim,8300,38383,1,541501.025,-0.043,-0.189,-0.387,0.901,4063,0,1,3099,971,201,0,171,59,1.464,364,0,620.642,12.836,466.780,-149.040,-380.920,-2.678,-0.723,0.880,-11.766,-5.130,25.372,0.076,0.424,1.110,1.318,1,NULL,NULL,3,1,1,7,255,998,200,1160,0
stim,8300,38383,1,541506.023,-0.049,-0.179,-0.372,0.909,4044,0,0,3199,695,215,0,189,59,1.464,364,0,475.995,27.924,423.200,-166.380,-140.680,-4.011,2.269,-0.031,19.672,-19.818,8.698,0.046,0.360,1.110,1.318,1,NULL,NULL,3,1,1,7,255,998,200,1165,0
stim,8300,38383,1,541511.025,-0.037,-0.176,-0.358,0.916,4095,0,0,3254,457,233,0,204,59,1.464,365,0,443.469,25.431,303.320,-164.720,278.440,-2.491,1.091,-0.443,24.072,-8.202,-12.746,0.092,0.296,1.110,1.318,2,NULL,NULL,3,1,1,7,255,998,200,1170,0
stim,8322,38405,1,541516.023,-0.019,-0.176,-0.350,0.920,4095,0,0,3303,61,293,0,249,59,1.548,365,0,461.370,30.356,115.520,-152.760,419.740,-0.574,1.607,1.184,24.072,-18.494,-12.746,0.000,0.000,1.136,1.146,2,NULL,NULL,3,1,1,7,255,998,200,1175,0
stim,8322,38405,1,541521.025,-0.002,-0.177,-0.342,0.923,4095,0,0,3327,0,404,0,249,59,1.548,365,0,428.409,16.585,120.460,-119.680,393.320,1.122,1.104,1.820,1.844,-16.482,-10.332,0.002,0.004,1.136,1.146,2,NULL,NULL,3,1,1,7,255,998,200,1180,0
stim,8322,38405,1,541526.023,0.005,-0.177,-0.333,0.926,4095,0,0,3351,0,556,0,275,59,1.548,365,0,276.669,24.336,186.380,-80.680,187.880,1.594,1.042,2.300,-15.818,-18.494,-7.756,0.006,0.008,1.136,1.146,2,NULL,NULL,3,1,1,7,255,998,200,1185,0
stim,8322,38405,1,541531.025,0.004,-0.172,-0.323,0.931,4095,0,0,3364,0,631,0,311,59,1.548,365,0,286.156,22.844,260.220,-116.140,-26.120,0.899,0.725,1.903,-15.818,-16.482,-5.192,0.010,0.014,1.136,1.146,2,NULL,NULL,3,1,1,7,255,998,200,1190,0
stim,8332,38415,1,541536.023,-0.002,-0.166,-0.312,0.935,4095,0,0,3367,1,677,0,379,59,1.548,365,0,322.086,20.191,276.040,-110.340,-123.960,-0.384,0.288,1.272,-14.294,-14.260,-3.288,0.014,0.018,1.136,1.146,2,NULL,NULL,3,1,1,7,255,998,200,1195,0
stim,8332,38415,0,541541.025,-0.006,-0.161,-0.303,0.939,4095,0,0,3371,18,747,0,508,59,1.548,365,0,265.123,8.328,232.460,-97.900,-81.660,-0.714,-0.746,0.897,-0.948,-8.274,-0.994,0.016,0.022,1.136,1.146,2,NULL,NULL,3,0,1,7,255,998,200,1200,0
stim,8349,38432,0,541546.023,-0.003,-0.154,-0.296,0.943,4095,0,0,3372,1084,796,0,697,59,1.548,365,0,230.894,3.079,165.380,-158.440,29.300,-0.784,-1.452,0.761,2.420,1.904,3.136,0.018,0.024,1.136,1.146,2,NULL,NULL,3,0,1,7,255,994,200,207,0
stim,8349,38432,0,541551.025,0.004,-0.150,-0.290,0.945,4095,0,0,3370,1585,837,0,846,59,1.548,365,0,245.405,3.079,121.440,-151.360,150.220,-0.786,-0.875,1.473,2.420,1.904,6.130,0.018,0.026,1.136,1.146,2,NULL,NULL,3,0,1,7,255,994,200,212,0
stim,8365,38448,0,541556.023,0.014,-0.150,-0.284,0.947,4095,0,0,3373,2191,825,0,986,59,1.548,365,0,276.503,1.720,105.680,-75.180,244.200,-0.397,-0.658,1.167,1.586,0.666,6.130,0.018,0.028,1.136,1.146,2,NULL,NULL,3,0,1,7,255,994,200,217,0
stim,8365,38448,0,541561.025,0.025,-0.151,-0.278,0.948,4095,0,0,3371,2663,862,0,1112,59,1.548,365,0,285.409,1.104,100.080,-61.140,260.200,0.137,-0.135,1.018,-1.070,0.272,3.806,0.020,0.032,1.136,1.146,2,NULL,NULL,3,0,1,7,255,994,200,222,0
stim,8383,38466,0,541566.023,0.034,-0.152,-0.273,0.949,4095,0,0,3371,2856,889,0,1181,59,1.548,365,0,245.633,5.654,91.280,-39.360,224.620,0.362,0.350,1.066,-5.076,-2.490,-1.586,0.022,0.036,1.136,1.146,2,NULL,NULL,3,0,1,7,255,994,200,227,0
stim,8383,38466,0,541571.025,0.040,-0.153,-0.267,0.951,4095,0,0,3373,2938,907,0,1233,59,1.548,365,0,181.876,9.178,105.560,-24.900,146.000,0.379,0.531,1.012,-6.284,-6.690,-4.266,0.026,0.038,1.136,1.146,2,NULL,NULL,3,0,1,7,255,994,200,232,0
stim,8383,38466,0,541576.023,0.042,-0.153,-0.261,0.952,4095,0,0,3375,2999,919,0,1284,59,1.548,365,0,141.790,9.178,121.680,-16.900,70.800,0.063,0.407,0.820,-6.284,-6.690,-5.422,0.028,0.042,1.136,1.146,2,NULL,NULL,3,0,1,7,255,994,200,237,0
stim,8383,38466,0,541581.025,0.044,-0.153,-0.256,0.953,4095,0,0,3375,3029,903,0,1316,59,1.548,365,0,123.201,6.584,112.040,-14.520,49.140,-0.377,0.326,0.673,-3.014,-5.854,-5.422,0.030,0.044,1.136,1.146,2,NULL,NULL,3,0,1,7,255,994,200,242,0
stim,8384,38467,0,541586.023,0.047,-0.153,-0.253,0.954,4093,0,0,3377,3051,867,0,1343,59,1.548,365,0,99.960,4.579,66.260,-13.480,73.620,-0.408,0.080,0.633,1.342,-4.378,-4.788,0.032,0.046,1.136,1.146,2,NULL,NULL,3,0,1,7,255,994,200,247,0
stim,8384,38467,0,541591.025,0.050,-0.154,-0.251,0.954,4091,0,0,3375,3089,858,0,1363,59,1.548,365,0,91.824,2.883,29.880,-13.180,85.820,-0.320,-0.010,0.903,1.342,-2.552,-3.838,0.032,0.048,1.136,1.146,2,NULL,NULL,3,0,1,7,255,994,200,252,0
stim,8418,38501,0,541596.025,0.053,-0.154,-0.249,0.955,4073,0,0,3356,3183,886,0,1365,59,1.548,365,0,80.674,2.573,30.240,-9.700,74.160,-0.240,0.005,1.006,-0.328,-2.552,-1.490,0.032,0.050,1.136,1.146,2,NULL,NULL,3,0,1,7,255,994,200,257,0
stim,8418,38501,0,541601.025,0.055,-0.154,-0.247,0.955,4087,0,0,3373,3259,880,0,1389,59,1.548,365,0,62.671,3.210,37.080,-9.520,49.620,-0.272,0.097,0.904,-0.584,-3.156,-1.490,0.032,0.052,1.136,1.146,2,NULL,NULL,3,0,1,7,255,994,200,262,0
stim,8418,38501,0,541606.023,0.057,-0.154,-0.245,0.955,4091,0,0,3370,3176,861,0,1401,59,1.548,365,0,48.145,3.210,28.720,-9.400,37.480,-0.337,0.046,0.843,-0.584,-3.156,-2.070,0.034,0.052,1.136,1.146,2,NULL,NULL,3,0,1,7,255,994,200,267,0
stim,8418,38501,0,541611.025,0.058,-0.155,-0.244,0.956,4094,0,7,3369,3190,861,0,1413,59,1.548,365,0,39.688,2.625,18.100,-8.180,34.360,-0.342,-0.051,0.880,-0.132,-2.622,-2.070,0.034,0.056,1.136,1.146,2,NULL,NULL,3,0,1,7,255,994,200,272,0
stim,8418,38501,0,541616.023,0.059,-0.155,-0.242,0.956,4073,0,11,3349,3220,861,0,1405,59,1.548,365,0,35.270,1.937,14.080,-5.180,31.920,-0.304,-0.081,0.894,-0.132,-1.932,-1.350,0.038,0.060,1.136,1.146,2,NULL,NULL,3,0,1,7,255,994,200,277,0
stim,8418,38501,0,541621.025,0.060,-0.155,-0.241,0.956,4085,0,24,3357,3231,854,0,1416,59,1.548,365,0,27.596,1.918,12.420,-4.440,24.240,-0.302,-0.077,0.914,-0.582,-1.828,-1.222,0.042,0.066,1.136,1.146,2,NULL,NULL,3,0,1,7,255,994,200,282,0
stim,8433,38516,0,541626.023,0.061,-0.155,-0.240,0.957,4061,0,36,3341,3257,846,0,1421,59,1.548,365,0,18.012,1.830,10.540,-5.120,13.680,-0.327,-0.137,0.941,-0.592,-1.732,-1.072,0.050,0.076,1.136,1.146,2,NULL,NULL,3,0,1,7,255,994,200,287,0
stim,8433,38516,0,541631.025,0.061,-0.155,-0.239,0.957,4088,0,46,3352,3339,859,0,1433,59,1.548,365,0,17.486,1.526,11.260,-6.340,11.780,-0.403,-0.302,0.970,-0.592,-1.406,-0.500,0.058,0.088,1.136,1.146,2,NULL,NULL,3,0,1,7,255,994,200,292,0
stim,8435,38518,0,541636.023,0.062,-0.155,-0.238,0.957,4073,0,62,3339,3358,845,0,1423,59,1.548,365,0,26.856,0.282,12.600,-7.440,22.520,-0.418,-0.354,0.969,-0.274,-0.066,0.694,0.070,0.102,1.136,1.146,2,NULL,NULL,3,0,1,7,255,994,200,297,0
stim,8435,38518,0,541641.025,0.063,-0.155,-0.236,0.957,4083,0,73,3347,3382,839,0,1435,59,1.548,365,0,29.855,0.282,15.240,-5.660,25.040,-0.396,-0.290,0.979,-0.274,-0.066,0.706,0.084,0.116,1.136,1.146,2,NULL,NULL,3,0,1,7,255,994,200,302,0
stim,8460,38543,0,541646.023,0.064,-0.155,-0.235,0.958,4077,0,79,3336,3420,855,0,1437,59,1.548,365,1,31.160,0.281,17.620,-5.240,25.160,-0.399,-0.224,0.966,-0.228,-0.164,0.706,0.094,0.130,1.136,1.146,2,NULL,NULL,3,0,1,7,255,994,200,307,0
stim,8460,38543,0,541651.025,0.065,-0.155,-0.233,0.958,4059,0,88,3319,3427,827,0,1431,59,1.548,365,1,30.403,0.711,18.040,-4.140,24.120,-0.328,-0.196,0.929,-0.344,-0.622,0.338,0.104,0.142,1.136,1.146,2,NULL,NULL,3,0,1,7,255,994,200,312,0
stim,8465,38547,0,541656.023,0.066,-0.155,-0.230,0.958,4058,0,88,3309,3420,819,1,1426,59,1.548,365,1,25.165,0.732,18.520,-3.840,16.600,-0.369,-0.142,0.963,-0.282,-0.676,-0.094,0.112,0.152,1.136,1.146,2,NULL,NULL,3,0,1,7,255,994,200,317,0
stim,8465,38547,0,541661.025,0.066,-0.155,-0.228,0.959,4071,0,101,3319,3443,813,5,1435,59,1.548,365,1,25.807,0.751,19.560,-2.800,16.600,-0.367,-0.191,0.936,-0.328,-0.676,-0.112,0.118,0.160,1.136,1.146,2,NULL,NULL,3,0,1,7,255,994,200,322,0
stim,8465,38547,0,541666.023,0.067,-0.156,-0.226,0.959,4051,0,101,3300,3409,775,3,1429,59,1.548,365,1,24.805,0.837,18.340,-2.320,16.540,-0.390,-0.167,0.943,-0.282,-0.788,-0.094,0.124,0.166,1.136,1.146,2,NULL,NULL,3,0,1,7,255,994,200,327,0
stim,8465,38547,0,541671.025,0.067,-0.156,-0.223,0.960,4055,0,111,3301,3435,767,7,1431,59,1.548,365,1,22.576,0.662,17.240,-2.920,14.280,-0.384,-0.210,0.946,-0.242,-0.616,-0.066,0.130,0.174,1.136,1.146,2,NULL,NULL,3,0,1,7,255,994,200,332,0
