condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,63,63,0,216769.823,0.995,-0.092,-0.020,0.009,59,91,61,43,18,0,71,17,0,0.000,0,0,0.060,0.012,0.060,0.000,0.000,-0.018,0.071,0.999,-0.002,-0.012,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,216774.821,0.995,-0.092,-0.020,0.009,89,73,69,78,25,0,48,49,0,0.000,0,0,0.085,0.006,0.060,-0.060,0.000,-0.018,0.072,0.999,-0.002,-0.006,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,216779.823,0.995,-0.092,-0.020,0.009,83,94,60,49,53,5,58,26,0,0.000,0,0,0.180,0.006,0.180,0.000,0.000,-0.019,0.073,1.001,-0.002,-0.006,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,216784.822,0.995,-0.092,-0.020,0.009,80,89,85,69,26,0,40,44,0,0.000,0,0,0.120,0.003,0.120,0.000,0.000,-0.018,0.074,1.000,-0.002,-0.002,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,216789.823,0.995,-0.092,-0.020,0.009,53,70,82,39,37,0,63,17,0,0.000,0,0,0.060,0.004,0.060,0.000,0.000,-0.017,0.073,1.000,0.004,0.002,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,216794.822,0.995,-0.092,-0.020,0.009,57,63,91,71,19,0,79,39,0,0.000,0,0,0.060,0.004,-0.060,0.000,0.000,-0.018,0.073,1.000,0.004,0.002,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,216799.823,0.995,-0.092,-0.020,0.009,78,63,61,69,18,0,49,45,0,0.000,0,0,0.085,0.004,-0.060,-0.060,0.000,-0.019,0.071,1.000,0.004,0.002,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,216804.821,0.995,-0.092,-0.020,0.009,91,72,59,72,22,0,46,41,0,0.000,0,0,0.060,0.012,0.060,0.000,0.000,-0.019,0.072,1.000,-0.006,-0.010,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79,79,0,216809.823,0.995,-0.092,-0.020,0.009,79,99,48,43,40,2,67,18,0,0.000,0,0,0.147,0.014,0.120,-0.060,0.060,-0.019,0.073,0.999,-0.010,-0.010,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79,79,0,216814.823,0.995,-0.092,-0.020,0.009,59,89,56,40,43,0,63,19,0,0.000,0,0,0.120,0.010,0.120,0.000,0.000,-0.018,0.073,1.000,-0.010,-0.002,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79,79,0,216819.823,0.995,-0.092,-0.020,0.009,87,93,69,43,25,0,62,21,0,0.000,0,0,0.060,0.007,0.060,0.000,0.000,-0.019,0.074,1.000,-0.006,0.004,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79,79,0,216824.822,0.995,-0.092,-0.020,0.009,53,64,90,89,27,7,73,47,0,0.000,0,0,0.085,0.009,0.060,0.000,0.060,-0.018,0.074,1.001,0.004,0.008,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,133,133,0,216829.823,0.995,-0.092,-0.020,0.009,55,71,91,64,29,0,52,48,0,0.000,0,0,0.060,0.008,-0.060,0.000,0.000,-0.018,0.073,1.000,0.000,0.008,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,133,133,0,216834.822,0.995,-0.092,-0.020,0.009,77,69,85,71,22,0,69,45,0,0.000,0,0,0.085,0.002,0.000,0.060,0.060,-0.019,0.072,0.999,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,133,133,0,216839.823,0.995,-0.092,-0.020,0.009,46,71,88,41,41,0,69,18,0,0.000,0,0,0.060,0.010,0.000,0.060,0.000,-0.018,0.072,1.001,0.000,-0.010,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,133,133,0,216844.821,0.995,-0.092,-0.020,0.009,52,75,87,42,47,11,75,37,0,0.000,0,0,0.120,0.010,0.120,0.000,0.000,-0.018,0.072,0.999,-0.002,-0.010,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,133,133,0,216849.823,0.995,-0.092,-0.020,0.009,51,87,78,40,43,4,75,12,0,0.000,0,0,0.156,0.011,0.120,-0.060,-0.080,-0.018,0.074,0.999,0.004,-0.010,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,133,133,0,216854.821,0.995,-0.092,-0.020,0.009,52,62,85,37,33,7,69,39,0,0.000,0,0,0.000,0.015,0.000,0.000,0.000,-0.018,0.075,0.999,0.004,0.014,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,133,133,0,216859.823,0.995,-0.092,-0.020,0.009,55,84,85,51,51,0,63,17,0,0.000,0,0,0.060,0.016,-0.060,0.000,0.000,-0.017,0.075,1.000,0.004,0.016,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,133,133,0,216864.822,0.995,-0.092,-0.020,0.009,89,77,79,73,24,0,45,45,0,0.000,0,0,0.100,0.016,0.060,0.000,-0.080,-0.018,0.072,1.000,0.004,0.016,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,147,147,0,216869.823,0.995,-0.092,-0.020,0.009,87,119,67,73,24,0,47,30,0,0.000,0,0,0.063,0.004,0.060,0.000,-0.020,-0.019,0.073,0.999,0.004,-0.002,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,147,147,0,216874.822,0.995,-0.092,-0.020,0.009,61,91,57,67,42,0,71,44,0,0.000,0,0,0.136,0.006,0.120,0.060,-0.020,-0.019,0.073,1.000,-0.006,-0.002,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,147,147,0,216879.823,0.995,-0.092,-0.020,0.009,89,95,67,73,29,0,44,47,0,0.000,0,0,0.087,0.006,0.060,-0.060,-0.020,-0.019,0.074,1.000,-0.006,0.002,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,147,147,0,216884.822,0.995,-0.092,-0.020,0.009,87,94,69,77,28,0,43,53,0,0.000,0,0,0.063,0.010,0.060,0.000,-0.020,-0.018,0.074,1.000,-0.006,0.008,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
