condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,4856,15568,0,248117.172,-0.774,-0.028,0.107,-0.623,3787,927,1234,3263,302,1872,1263,1208,36,0.000,115,1,5.348,0.092,-0.260,-4.720,2.500,-0.190,0.262,0.961,0.000,0.092,0.036,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4886,15597,0,248122.173,-0.774,-0.028,0.107,-0.623,3767,927,1266,3273,311,1877,1291,1244,36,0.000,115,1,5.724,0.104,-0.580,-5.200,2.320,-0.192,0.270,0.957,0.000,0.104,0.044,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4886,15597,0,248127.172,-0.774,-0.029,0.107,-0.623,3789,940,1311,3255,327,1894,1295,1266,36,0.000,115,1,6.447,0.142,-1.300,-5.620,2.880,-0.197,0.275,0.950,0.032,0.138,0.044,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4886,15597,0,248132.172,-0.774,-0.029,0.107,-0.623,3745,941,1328,3243,329,1885,1308,1315,36,0.000,115,1,7.617,0.165,-2.280,-6.120,3.920,-0.189,0.277,0.950,0.090,0.138,0.004,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4886,15597,0,248137.172,-0.774,-0.029,0.107,-0.623,3780,973,1371,3240,443,1885,1325,1320,36,0.000,115,1,8.300,0.163,-2.900,-5.940,5.020,-0.172,0.268,0.953,0.090,0.136,-0.006,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4887,15599,0,248142.173,-0.775,-0.029,0.106,-0.623,3751,976,1375,3244,448,1906,1353,1355,36,0.000,115,1,7.905,0.067,-3.320,-6.240,3.540,-0.168,0.252,0.958,0.056,-0.036,-0.028,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4887,15599,0,248147.172,-0.775,-0.030,0.106,-0.623,3735,969,1392,3213,453,1896,1337,1363,36,0.000,115,1,7.882,0.095,-3.560,-6.360,3.000,-0.180,0.247,0.962,-0.088,-0.036,-0.028,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4901,15613,0,248152.172,-0.775,-0.030,0.106,-0.623,3709,987,1398,3199,473,1913,1338,1371,36,0.000,115,1,8.204,0.088,-3.320,-6.360,3.980,-0.180,0.262,0.960,-0.088,0.004,0.020,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4901,15613,0,248157.173,-0.775,-0.031,0.106,-0.623,3720,975,1389,3195,487,1892,1355,1357,36,0.000,115,1,8.820,0.016,-3.200,-5.940,5.680,-0.162,0.259,0.954,-0.016,0.004,0.020,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4932,15644,0,248162.173,-0.775,-0.031,0.106,-0.623,3703,955,1415,3189,489,1891,1363,1349,36,0.000,115,1,7.955,0.115,-3.620,-5.860,3.980,-0.153,0.256,0.948,0.012,-0.114,-0.062,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4932,15644,0,248167.172,-0.775,-0.031,0.106,-0.623,3683,985,1365,3191,581,1897,1365,1375,36,0.000,115,1,7.582,0.115,-3.940,-5.860,2.760,-0.163,0.262,0.955,0.018,-0.114,-0.062,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4932,15644,0,248172.172,-0.775,-0.032,0.106,-0.623,3667,981,1389,3160,599,1895,1359,1395,36,0.000,115,1,7.432,0.092,-3.740,-5.740,2.880,-0.170,0.256,0.960,0.018,-0.090,-0.042,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4932,15644,0,248177.174,-0.775,-0.032,0.105,-0.623,3661,981,1395,3146,603,1898,1355,1384,36,0.000,115,1,7.426,0.093,-3.560,-5.620,3.300,-0.165,0.254,0.961,-0.044,-0.082,0.000,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4932,15644,0,248182.173,-0.775,-0.032,0.105,-0.622,3635,952,1437,3145,619,1900,1369,1471,36,0.000,115,1,7.146,0.093,-3.020,-5.740,3.000,-0.160,0.264,0.957,-0.044,-0.082,0.000,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4932,15644,0,248187.172,-0.775,-0.033,0.105,-0.622,3635,963,1457,3124,627,1880,1369,1488,36,0.000,115,1,6.928,0.100,-3.020,-5.620,2.700,-0.159,0.260,0.952,0.044,-0.090,-0.022,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4933,15645,0,248192.172,-0.775,-0.033,0.105,-0.622,3623,971,1453,3125,627,1899,1373,1455,36,0.000,115,1,7.393,0.102,-3.800,-6.120,1.660,-0.162,0.247,0.962,0.044,-0.092,-0.022,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4933,15645,0,248197.173,-0.775,-0.034,0.105,-0.622,3603,959,1477,3115,633,1917,1381,1443,36,0.000,115,1,6.828,0.139,-2.900,-5.920,1.780,-0.166,0.247,0.966,-0.104,-0.092,-0.008,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4954,15665,0,248202.172,-0.775,-0.034,0.105,-0.622,3549,943,1486,3063,620,1911,1364,1483,36,0.000,115,1,6.796,0.152,-2.700,-5.740,2.440,-0.160,0.242,0.959,-0.120,-0.094,-0.008,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4954,15665,0,248207.172,-0.775,-0.034,0.105,-0.622,3562,995,1498,3061,617,1929,1380,1463,36,0.000,115,1,6.676,0.155,-2.780,-5.680,2.140,-0.156,0.249,0.960,-0.120,-0.098,-0.030,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4959,15671,0,248212.173,-0.775,-0.035,0.105,-0.622,3541,975,1489,3080,616,1947,1367,1555,36,0.000,115,1,6.359,0.114,-2.580,-5.620,1.480,-0.159,0.256,0.958,-0.058,-0.098,-0.034,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4959,15671,0,248217.173,-0.775,-0.035,0.104,-0.623,3539,1028,1491,3049,585,1913,1377,1525,36,0.000,115,1,6.428,0.073,-2.520,-5.620,1.840,-0.158,0.253,0.957,-0.014,-0.072,-0.034,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4960,15672,0,248222.172,-0.775,-0.035,0.104,-0.622,3543,999,1507,3030,512,1902,1376,1561,36,0.000,115,1,6.469,0.073,-2.580,-5.620,1.900,-0.159,0.246,0.963,-0.014,-0.072,-0.034,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4960,15672,0,248227.172,-0.775,-0.036,0.104,-0.623,3499,1017,1516,3035,521,1903,1391,1562,36,0.000,115,1,6.373,0.103,-2.400,-5.800,1.100,-0.165,0.249,0.963,-0.074,-0.072,-0.008,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4987,15699,0,248232.173,-0.775,-0.036,0.104,-0.623,3497,1019,1523,3025,551,1906,1396,1561,36,0.000,115,1,6.702,0.086,-2.520,-6.000,1.600,-0.166,0.247,0.962,-0.084,-0.018,0.002,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4987,15699,0,248237.173,-0.775,-0.036,0.104,-0.623,3465,1019,1527,2997,565,1888,1369,1610,36,0.000,115,1,6.651,0.076,-2.220,-5.800,2.380,-0.158,0.259,0.958,-0.074,-0.018,0.002,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4987,15699,0,248242.172,-0.775,-0.036,0.104,-0.623,3453,1013,1541,2979,583,1900,1336,1621,36,0.000,115,1,6.305,0.063,-1.860,-5.560,2.320,-0.154,0.271,0.949,0.050,-0.038,-0.022,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4987,15699,0,248247.172,-0.775,-0.037,0.104,-0.623,3433,1024,1545,2952,591,1893,1331,1647,36,0.000,115,1,6.287,0.097,-2.640,-5.440,1.720,-0.154,0.260,0.947,0.088,-0.040,-0.080,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4988,15700,0,248252.173,-0.775,-0.037,0.103,-0.623,3417,1005,1558,2936,600,1903,1340,1639,36,0.000,115,1,6.587,0.098,-3.380,-5.440,1.540,-0.156,0.255,0.959,0.088,-0.044,-0.080,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,4988,15700,0,248257.173,-0.775,-0.037,0.103,-0.623,3376,1012,1568,2919,611,1893,1354,1626,36,0.000,115,1,6.210,0.065,-2.780,-5.260,1.780,-0.155,0.258,0.961,0.044,-0.048,-0.024,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,5028,15740,0,248262.172,-0.775,-0.037,0.103,-0.623,3359,1005,1545,2907,616,1883,1379,1643,36,0.000,115,1,5.789,0.054,-2.220,-4.900,2.140,-0.152,0.250,0.955,0.014,-0.052,-0.024,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,5028,15740,0,248267.172,-0.775,-0.038,0.103,-0.623,3353,1001,1563,2895,613,1899,1381,1685,36,0.000,115,1,5.978,0.071,-2.640,-5.080,1.720,-0.149,0.244,0.962,-0.014,-0.070,-0.032,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,5029,15740,0,248272.173,-0.775,-0.038,0.103,-0.623,3317,1011,1607,2893,675,1880,1399,1703,36,0.000,115,1,5.404,0.095,-1.680,-4.840,1.720,-0.147,0.257,0.957,-0.014,-0.094,-0.054,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,5029,15740,0,248277.172,-0.775,-0.038,0.103,-0.623,3324,1018,1597,2854,733,1868,1413,1693,36,0.000,115,1,4.949,0.127,-1.360,-4.460,1.660,-0.143,0.260,0.949,0.060,-0.112,-0.054,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,5029,15740,0,248282.172,-0.775,-0.038,0.102,-0.623,3290,987,1605,2845,723,1853,1403,1661,36,0.000,115,1,4.669,0.163,-1.740,-4.220,0.980,-0.138,0.269,0.942,0.118,-0.112,-0.124,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,5029,15740,0,248287.172,-0.775,-0.039,0.102,-0.623,3283,1001,1611,2844,610,1851,1401,1629,36,0.000,115,1,4.241,0.247,-1.860,-3.800,0.300,-0.142,0.278,0.938,0.220,-0.112,-0.170,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,5057,15769,0,248292.173,-0.775,-0.039,0.102,-0.623,3257,1012,1629,2824,717,1851,1372,1673,36,0.000,115,1,4.355,0.228,-2.580,-3.500,0.240,-0.149,0.271,0.942,0.220,-0.060,-0.170,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,5057,15769,0,248297.172,-0.775,-0.039,0.102,-0.623,3259,1005,1653,2795,679,1827,1394,1641,36,0.000,115,1,4.752,0.206,-3.200,-3.500,0.300,-0.150,0.257,0.957,0.202,-0.040,-0.146,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,5059,15770,0,248302.172,-0.775,-0.039,0.102,-0.623,3227,1005,1674,2780,737,1852,1389,1662,36,0.000,115,1,4.370,0.058,-2.720,-3.420,0.060,-0.152,0.244,0.972,0.042,-0.040,-0.042,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,5059,15770,0,248307.173,-0.775,-0.039,0.102,-0.623,3200,989,1673,2777,750,1851,1396,1646,36,0.000,115,1,3.811,0.131,-1.680,-3.420,-0.060,-0.150,0.243,0.971,-0.110,-0.072,0.060,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,5062,15773,0,248312.173,-0.775,-0.040,0.102,-0.623,3184,994,1639,2765,695,1853,1391,1693,36,0.000,115,1,3.841,0.133,-1.360,-3.560,-0.480,-0.156,0.242,0.968,-0.112,-0.072,0.060,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,5062,15773,0,248317.172,-0.775,-0.040,0.102,-0.623,3149,983,1628,2757,683,1853,1389,1671,36,0.000,115,1,4.178,0.112,-1.360,-3.860,-0.840,-0.167,0.253,0.967,-0.110,-0.020,0.060,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,5087,15798,0,248322.172,-0.775,-0.040,0.102,-0.623,3143,969,1639,2731,713,1882,1412,1695,36,0.000,115,1,4.529,0.147,-1.480,-4.280,0.000,-0.171,0.248,0.973,-0.098,0.110,0.072,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,5087,15798,0,248327.173,-0.774,-0.040,0.102,-0.623,3111,972,1623,2683,699,1885,1423,1685,36,0.000,115,1,4.971,0.147,-1.060,-4.780,0.860,-0.165,0.228,0.982,-0.098,0.110,0.118,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,5087,15798,0,248332.172,-0.774,-0.041,0.102,-0.623,3097,968,1656,2661,725,1897,1443,1712,36,0.000,115,1,5.405,0.289,-1.000,-5.260,0.740,-0.156,0.212,0.990,-0.288,0.020,0.138,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,5087,15798,0,248337.172,-0.774,-0.041,0.102,-0.623,3040,971,1640,2645,693,1867,1447,1741,36,0.000,115,1,5.604,0.288,0.700,-5.560,0.000,-0.159,0.231,0.980,-0.288,-0.014,0.138,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,5087,15798,0,248342.172,-0.774,-0.041,0.102,-0.623,3021,981,1655,2601,711,1871,1447,1745,36,0.000,115,1,5.944,0.222,1.200,-5.820,0.120,-0.166,0.269,0.948,-0.222,-0.014,0.124,0.000,0.000,1.220,1.197,2,0,0,0,7,255,0,250,0,0
pre_stim,5087,15798,0,248347.173,-0.774,-0.041,0.102,-0.623,2981,966,1655,2572,719,1866,1469,1734,36,0.000,115,0,6.388,0.244,-0.520,-6.300,0.920,-0.161,0.281,0.943,0.180,0.164,-0.074,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5092,15804,0,248352.172,-0.774,-0.041,0.101,-0.623,2940,971,1658,2535,715,1869,1467,1741,36,0.000,115,0,6.489,0.266,-1.620,-6.060,1.660,-0.155,0.271,0.952,0.210,0.164,-0.074,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5092,15804,0,248357.172,-0.774,-0.042,0.101,-0.623,2921,943,1675,2507,717,1879,1465,1753,36,0.000,115,0,6.537,0.224,-2.160,-6.060,1.160,-0.147,0.258,0.960,0.210,0.078,-0.054,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5121,15833,0,248362.173,-0.774,-0.042,0.101,-0.623,2847,940,1664,2440,721,1856,1471,1766,36,0.000,115,0,6.231,0.091,-2.100,-5.820,0.740,-0.152,0.257,0.962,0.088,0.022,-0.018,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5121,15833,0,248367.173,-0.774,-0.042,0.101,-0.623,2805,921,1695,2393,740,1869,1477,1763,36,0.000,115,0,6.567,0.065,-2.220,-6.120,0.860,-0.153,0.245,0.977,0.064,-0.010,0.010,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5153,15865,0,248372.172,-0.774,-0.042,0.101,-0.623,2746,939,1681,2340,767,1866,1492,1748,36,0.000,115,0,6.424,0.087,-1.420,-6.120,1.340,-0.147,0.232,0.981,-0.086,-0.010,0.112,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5153,15865,0,248377.172,-0.774,-0.043,0.101,-0.623,2655,922,1676,2263,781,1867,1489,1781,36,0.000,115,0,6.139,0.162,-0.340,-6.060,0.920,-0.145,0.236,0.971,-0.138,-0.084,0.112,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5153,15865,0,248382.173,-0.774,-0.043,0.101,-0.623,2611,952,1691,2221,913,1889,1485,1781,36,0.000,115,0,6.377,0.162,0.160,-6.360,0.440,-0.148,0.255,0.968,-0.138,-0.084,0.048,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5153,15865,0,248387.172,-0.774,-0.043,0.100,-0.624,2535,1013,1707,2167,917,1885,1475,1816,36,0.000,115,0,6.656,0.040,0.700,-6.600,0.500,-0.160,0.258,0.966,0.040,-0.006,0.048,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5153,15865,0,248392.172,-0.774,-0.043,0.100,-0.624,2456,1032,1711,2089,916,1870,1495,1815,36,0.000,115,0,6.988,0.121,-0.640,-6.840,1.280,-0.164,0.251,0.970,0.040,0.114,0.060,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5153,15865,0,248397.172,-0.774,-0.043,0.100,-0.624,2363,1006,1717,2004,931,1882,1487,1847,36,0.000,115,0,7.558,0.119,-0.820,-7.220,2.080,-0.151,0.239,0.995,-0.034,0.114,0.078,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5153,15865,0,248402.173,-0.774,-0.044,0.100,-0.624,2275,1015,1708,1904,947,1876,1499,1855,36,0.000,115,0,7.975,0.176,2.360,-7.460,1.540,-0.151,0.229,0.994,-0.172,-0.036,0.234,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5153,15865,0,248407.172,-0.774,-0.044,0.099,-0.624,2184,1125,1679,1819,984,1851,1517,1861,36,0.000,115,0,7.765,0.201,2.420,-7.160,1.780,-0.161,0.234,0.973,-0.198,-0.036,0.234,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5157,15869,0,248412.172,-0.774,-0.044,0.099,-0.624,2073,1047,1720,1701,1009,1828,1495,1869,36,0.000,115,0,9.778,0.291,3.460,-8.680,2.880,-0.176,0.232,1.013,-0.274,0.098,0.234,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5157,15869,0,248417.173,-0.774,-0.044,0.099,-0.624,1959,1069,1699,1559,1001,1840,1496,1834,36,0.000,115,0,12.008,0.322,5.780,-8.620,6.040,-0.180,0.239,1.007,-0.270,0.176,0.420,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5177,15889,0,248422.173,-0.774,-0.044,0.098,-0.624,1877,1179,1725,1443,1047,1820,1551,1849,36,0.000,115,0,12.614,0.322,6.140,-9.040,6.300,-0.130,0.230,0.970,-0.270,0.176,0.420,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5177,15889,0,248427.172,-0.774,-0.044,0.098,-0.624,1755,1115,1700,1323,1066,1818,1557,1867,36,0.000,115,0,14.186,0.293,8.640,-10.080,5.000,-0.167,0.236,1.017,-0.270,0.114,0.420,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5177,15889,0,248432.172,-0.775,-0.044,0.097,-0.623,1621,1184,1707,1194,1068,1818,1595,1819,36,0.000,115,0,23.756,0.215,17.300,-8.920,13.620,-0.217,0.266,1.008,-0.182,0.114,0.490,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5177,15889,0,248437.173,-0.775,-0.044,0.096,-0.623,1454,1183,1716,1065,1147,1819,1615,1855,36,0.000,115,0,28.020,0.173,17.240,-8.800,20.260,-0.128,0.262,0.906,-0.130,0.114,0.490,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5189,15901,0,248442.172,-0.775,-0.044,0.095,-0.623,1312,1164,1725,923,1363,1807,1611,1875,36,0.000,115,0,21.354,0.076,10.040,-9.960,16.000,-0.103,0.260,0.980,0.076,0.000,0.118,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5189,15901,0,248447.172,-0.776,-0.044,0.094,-0.623,1211,1140,1699,743,1365,1819,1596,1867,36,0.000,115,0,15.834,0.129,9.380,-10.260,7.580,-0.146,0.267,1.067,0.076,-0.104,0.118,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5189,15901,0,248452.172,-0.776,-0.043,0.093,-0.623,1107,1148,1713,552,1376,1797,1630,1849,36,0.000,115,0,19.574,0.129,15.720,-10.440,5.200,-0.167,0.287,0.975,0.076,-0.104,0.218,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5189,15901,0,248457.173,-0.776,-0.043,0.093,-0.623,1005,1080,1722,448,1395,1804,1651,1843,36,0.000,115,0,17.847,0.272,10.960,-10.020,9.900,-0.152,0.262,0.910,0.108,0.250,0.218,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5222,15933,0,248462.172,-0.776,-0.043,0.092,-0.622,886,1143,1739,303,1393,1816,1671,1835,36,0.000,115,0,15.941,0.309,5.160,-11.600,9.640,-0.138,0.300,1.005,0.182,0.250,0.218,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5222,15933,0,248467.172,-0.776,-0.043,0.091,-0.622,743,1075,1739,188,1423,1841,1675,1915,36,0.000,115,0,18.139,0.124,11.440,-11.540,8.060,-0.154,0.250,1.024,0.108,0.060,0.502,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5222,15933,0,248472.173,-0.776,-0.043,0.090,-0.622,599,1041,1725,104,1387,1851,1678,1903,36,0.000,115,0,18.943,0.158,12.180,-11.000,9.460,-0.145,0.250,0.964,-0.146,0.060,0.502,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5222,15933,0,248477.174,-0.776,-0.043,0.090,-0.622,455,1069,1705,41,1443,1828,1676,1901,36,0.000,115,0,17.304,0.158,9.560,-10.940,9.400,-0.136,0.278,0.969,-0.146,0.060,0.100,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5244,15956,0,248482.172,-0.777,-0.044,0.089,-0.622,379,953,1742,0,1408,1832,1643,1931,36,0.000,115,0,15.068,0.145,6.560,-12.400,5.500,-0.153,0.298,1.027,0.114,0.090,0.100,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5244,15956,0,248487.172,-0.777,-0.044,0.088,-0.622,213,1039,1789,0,1455,1819,1650,1914,36,0.000,115,0,17.482,0.196,10.900,-13.020,4.160,-0.167,0.262,1.037,0.114,0.160,0.724,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5244,15956,0,248492.173,-0.777,-0.043,0.088,-0.622,116,919,1835,0,1463,1818,1685,1947,36,0.000,115,0,19.483,0.317,13.220,-12.880,6.240,-0.191,0.275,1.040,-0.228,0.220,0.736,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5244,15956,0,248497.172,-0.777,-0.043,0.087,-0.622,59,877,1812,0,1507,1809,1745,1997,36,0.000,115,0,22.407,0.530,14.260,-14.840,8.860,-0.206,0.357,1.034,-0.228,0.478,0.828,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5254,15966,0,248502.172,-0.777,-0.043,0.085,-0.622,26,711,1810,0,1531,1787,1734,1944,36,0.000,115,0,24.958,0.659,15.180,-17.160,9.900,-0.201,0.324,1.058,0.130,0.646,1.004,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5254,15966,0,248507.172,-0.777,-0.043,0.084,-0.622,36,678,1813,0,1556,1781,1736,1997,36,0.000,115,0,30.112,0.906,19.760,-19.000,12.460,-0.191,0.357,0.982,0.502,0.754,1.004,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5254,15966,0,248512.173,-0.777,-0.043,0.083,-0.622,31,750,1853,0,1544,1752,1767,1952,36,0.000,115,0,31.632,0.972,13.520,-23.200,16.720,-0.170,0.394,0.868,0.614,0.754,0.508,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5254,15966,0,248517.172,-0.777,-0.044,0.082,-0.622,0,605,1885,0,1580,1724,1745,1952,36,0.000,115,0,29.980,0.972,-2.900,-28.020,10.260,-0.152,0.276,1.074,0.614,0.754,0.508,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5276,15987,0,248522.172,-0.777,-0.045,0.081,-0.622,0,589,1843,0,1635,1656,1801,1997,36,0.000,115,0,31.562,0.751,10.840,-27.720,10.500,-0.210,0.307,1.106,-0.232,0.714,1.100,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5276,15987,0,248527.173,-0.777,-0.045,0.079,-0.622,0,557,1877,0,1646,1636,1799,1980,36,0.000,115,0,34.385,0.751,7.000,-30.840,13.500,-0.203,0.295,1.033,-0.232,0.714,1.100,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5285,15996,0,248532.173,-0.778,-0.046,0.078,-0.622,0,561,1917,0,1672,1599,1833,1963,36,0.000,115,0,35.893,0.733,4.440,-33.160,13.000,-0.168,0.320,1.047,-0.166,0.714,0.978,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5285,15996,0,248537.172,-0.778,-0.047,0.077,-0.622,0,540,1958,0,1702,1621,1845,1947,36,0.000,115,0,37.792,0.521,6.020,-35.300,12.080,-0.175,0.275,1.106,-0.166,0.494,0.978,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5285,15996,0,248542.172,-0.778,-0.047,0.075,-0.623,0,505,1944,0,1695,1573,1844,1933,36,0.000,115,0,40.166,0.504,9.200,-37.060,12.460,-0.190,0.326,1.117,-0.098,0.494,1.414,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5285,15996,0,248547.173,-0.778,-0.048,0.073,-0.623,0,493,1965,0,1689,1579,1855,1913,36,0.000,115,0,43.225,0.606,8.520,-40.540,12.340,-0.167,0.342,1.066,-0.098,0.598,1.414,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
pre_stim,5286,15998,0,248552.172,-0.777,-0.049,0.072,-0.623,0,391,1903,0,1735,1516,1848,1971,36,0.000,115,0,45.632,0.603,9.060,-43.400,10.800,-0.161,0.303,1.034,-0.076,0.598,1.214,0.000,0.000,1.220,1.197,3,0,0,0,7,255,0,250,0,0
