condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_stepTimeMs,R_stepDeviationMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,8046,18783,0,83332.821,0.994,0.020,0.110,-0.002,91,103,57,41,26,6,42,19,0,0.000,0,0,0.384,0.050,0.160,0.340,0.080,0.005,-0.057,1.003,0.030,-0.040,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8046,18783,0,83337.821,0.994,0.020,0.110,-0.002,47,87,86,41,59,27,75,21,0,0.000,0,0,0.846,0.042,0.840,0.100,0.020,0.005,-0.052,1.001,-0.012,-0.040,0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8065,18802,0,83342.821,0.994,0.020,0.110,-0.002,57,89,76,41,46,18,67,18,0,0.000,0,0,0.846,0.030,0.840,-0.020,-0.100,0.008,-0.043,0.998,-0.012,-0.028,0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8065,18802,0,83347.821,0.994,0.020,0.110,-0.002,83,91,53,67,21,7,37,41,0,0.000,0,0,0.343,0.056,0.340,0.040,0.020,0.006,-0.042,1.000,-0.002,0.056,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8065,18802,0,83352.821,0.994,0.020,0.110,-0.002,72,87,55,44,47,19,59,17,0,0.000,0,0,0.393,0.056,-0.380,0.100,0.020,0.007,-0.044,1.000,0.006,0.056,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8065,18802,0,83357.821,0.994,0.020,0.110,-0.002,75,87,59,43,51,13,60,16,0,0.000,0,0,0.705,0.046,-0.700,-0.080,0.020,0.005,-0.049,1.000,-0.002,0.046,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8065,18802,0,83362.821,0.994,0.020,0.110,-0.002,73,85,57,40,47,18,41,18,0,0.000,0,0,0.431,0.011,-0.380,-0.200,-0.040,0.006,-0.052,1.000,-0.008,-0.008,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8065,18802,0,83367.821,0.994,0.020,0.110,-0.002,53,94,80,38,53,18,75,19,0,0.000,0,0,0.286,0.018,0.040,-0.280,-0.040,0.006,-0.050,1.000,-0.008,-0.016,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8065,18802,0,83372.823,0.994,0.020,0.110,-0.002,73,91,61,37,47,17,61,19,0,0.000,0,0,0.294,0.016,0.280,-0.080,-0.040,0.010,-0.049,1.001,-0.002,-0.016,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8065,18802,0,83377.821,0.994,0.020,0.110,-0.002,45,67,83,40,25,0,67,36,0,0.000,0,0,0.358,0.030,0.280,0.220,-0.040,0.010,-0.045,1.000,0.030,-0.002,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8098,18835,0,83382.821,0.994,0.020,0.110,-0.002,54,86,59,33,44,10,61,17,0,0.000,0,0,0.413,0.034,0.220,0.340,0.080,0.006,-0.047,1.000,0.030,0.016,-0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8098,18835,0,83387.821,0.994,0.020,0.110,-0.002,100,105,63,71,26,12,43,29,0,0.000,0,0,0.183,0.016,0.040,0.160,0.080,0.006,-0.048,1.001,-0.004,0.016,-0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8098,18835,0,83392.821,0.994,0.020,0.110,-0.002,76,69,59,69,31,5,46,43,0,0.000,0,0,0.120,0.011,-0.080,-0.080,-0.040,0.005,-0.048,1.000,-0.008,0.008,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8098,18835,0,83397.821,0.994,0.020,0.110,-0.002,72,89,57,39,51,19,59,16,0,0.000,0,0,0.292,0.011,-0.080,-0.280,0.020,0.007,-0.047,1.000,-0.008,0.008,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8098,18835,0,83402.821,0.994,0.020,0.110,-0.002,47,62,83,67,22,0,46,43,0,0.000,0,0,0.247,0.012,-0.140,-0.200,-0.040,0.009,-0.047,1.001,0.002,0.012,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8098,18835,0,83407.821,0.994,0.020,0.110,-0.002,73,83,59,53,44,15,44,18,0,0.000,0,0,0.120,0.020,-0.080,-0.080,-0.040,0.008,-0.048,1.000,0.016,0.012,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8098,18835,0,83412.821,0.994,0.020,0.110,-0.002,75,91,55,61,45,17,39,27,0,0.000,0,0,0.183,0.018,0.040,0.160,0.080,0.008,-0.048,1.000,0.016,0.008,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8098,18835,0,83417.821,0.994,0.020,0.110,-0.002,55,87,63,36,48,19,72,17,0,0.000,0,0,0.190,0.016,0.100,0.160,0.020,0.007,-0.048,1.002,0.016,0.004,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8098,18835,0,83422.823,0.994,0.020,0.110,-0.002,72,87,56,56,49,19,41,27,0,0.000,0,0,0.190,0.007,0.160,0.100,0.020,0.006,-0.047,1.001,0.006,0.004,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8098,18835,0,83427.821,0.994,0.020,0.110,-0.002,49,87,61,41,53,26,72,13,0,0.000,0,0,0.130,0.013,0.100,-0.080,0.020,0.007,-0.045,1.001,0.006,0.012,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8164,18901,0,83432.821,0.994,0.020,0.110,-0.002,47,71,71,36,51,17,69,25,0,0.000,0,0,0.085,0.022,-0.020,-0.080,0.020,0.007,-0.046,1.001,0.002,0.022,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8164,18901,0,83437.821,0.994,0.020,0.110,-0.002,45,61,83,55,27,0,69,41,0,0.000,0,0,0.085,0.023,-0.080,-0.020,0.020,0.007,-0.047,1.000,0.006,0.022,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8164,18901,0,83442.821,0.994,0.020,0.110,-0.002,52,95,59,41,44,16,70,21,0,0.000,0,0,0.147,0.017,-0.140,0.040,0.020,0.007,-0.049,1.000,0.006,0.016,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8164,18901,0,83447.821,0.994,0.020,0.110,-0.002,44,73,84,43,31,1,69,35,0,0.000,0,0,0.035,0.007,-0.020,-0.020,0.020,0.007,-0.049,1.000,0.006,-0.004,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8164,18901,0,83452.821,0.994,0.020,0.110,-0.002,71,63,67,67,23,6,40,45,0,0.000,0,0,0.110,0.007,0.100,0.040,0.020,0.007,-0.048,1.001,0.006,-0.004,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8164,18901,0,83457.821,0.994,0.020,0.110,-0.002,71,93,55,59,55,20,45,19,0,0.000,0,0,0.110,0.003,0.100,-0.020,-0.040,0.007,-0.048,1.000,0.002,0.002,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8164,18901,0,83462.821,0.994,0.020,0.110,-0.002,63,59,56,67,25,0,33,43,0,0.000,0,0,0.110,0.008,0.100,-0.020,-0.040,0.008,-0.046,0.999,0.006,0.006,-0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8164,18901,0,83467.821,0.994,0.020,0.110,-0.002,54,87,77,40,43,19,68,18,0,0.000,0,0,0.069,0.022,0.040,0.040,-0.040,0.008,-0.046,1.000,0.010,0.020,-0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8176,18913,0,83472.822,0.994,0.020,0.110,-0.002,47,71,85,40,36,4,70,41,0,0.000,0,0,0.092,0.022,-0.080,0.040,0.020,0.007,-0.046,1.000,0.010,0.020,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8176,18913,0,83477.821,0.994,0.020,0.110,-0.002,49,64,81,33,43,8,69,17,0,0.000,0,0,0.085,0.020,-0.080,-0.020,0.020,0.007,-0.048,1.001,0.000,0.020,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8198,18935,0,83482.821,0.994,0.020,0.110,-0.002,97,82,71,63,41,0,53,25,0,0.000,0,0,0.035,0.006,-0.020,-0.020,0.020,0.008,-0.048,1.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8198,18935,0,83487.821,0.994,0.020,0.110,-0.002,52,67,85,67,39,4,48,43,0,0.000,0,0,0.092,0.006,-0.080,-0.020,-0.040,0.007,-0.049,1.001,0.006,0.000,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8198,18935,0,83492.821,0.994,0.020,0.110,-0.002,72,89,55,67,37,10,40,25,0,0.000,0,0,0.049,0.010,0.040,-0.020,0.020,0.008,-0.047,1.001,0.010,0.000,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8198,18935,0,83497.821,0.994,0.020,0.110,-0.002,46,64,80,61,26,0,51,45,0,0.000,0,0,0.060,0.012,0.040,0.040,0.020,0.008,-0.048,1.001,0.010,0.006,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8198,18935,0,83502.821,0.994,0.020,0.110,-0.002,70,73,56,62,22,12,40,45,0,0.000,0,0,0.035,0.014,-0.020,-0.020,0.020,0.007,-0.047,1.000,0.010,0.010,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8198,18935,0,83507.821,0.994,0.020,0.110,-0.002,73,87,51,68,43,14,43,28,0,0.000,0,0,0.060,0.012,0.040,0.040,0.020,0.007,-0.047,1.000,0.006,0.010,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8198,18935,0,83512.821,0.994,0.020,0.110,-0.002,77,85,55,59,51,20,43,21,0,0.000,0,0,0.049,0.012,-0.020,-0.020,-0.040,0.008,-0.048,1.000,0.006,0.010,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8198,18935,0,83517.821,0.994,0.020,0.110,-0.002,47,87,77,42,54,0,71,19,0,0.000,0,0,0.035,0.014,-0.020,-0.020,0.020,0.008,-0.047,1.001,0.010,0.010,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8198,18935,0,83522.823,0.994,0.020,0.110,-0.002,75,84,59,68,45,20,44,29,0,0.000,0,0,0.049,0.012,-0.020,0.040,0.020,0.007,-0.048,1.000,0.010,0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8198,18935,0,83527.821,0.994,0.020,0.110,-0.002,75,85,55,46,46,27,43,21,0,0.000,0,0,0.060,0.011,0.040,0.040,0.020,0.007,-0.047,1.000,0.004,0.010,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8255,18992,0,83532.821,0.994,0.020,0.110,-0.002,83,86,59,71,31,7,43,40,0,0.000,0,0,0.060,0.006,0.040,0.040,0.020,0.007,-0.048,1.001,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8255,18992,0,83537.821,0.994,0.020,0.110,-0.002,77,87,56,61,49,22,43,26,0,0.000,0,0,0.060,0.010,0.040,-0.020,-0.040,0.007,-0.047,1.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8255,18992,0,83542.821,0.994,0.020,0.110,-0.002,69,89,55,39,40,10,55,16,0,0.000,0,0,0.060,0.006,-0.020,0.040,-0.040,0.006,-0.048,1.000,0.000,0.006,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8255,18992,0,83547.821,0.994,0.020,0.110,-0.002,41,69,85,38,49,4,67,35,0,0.000,0,0,0.060,0.004,-0.020,0.040,-0.040,0.007,-0.048,1.000,0.000,0.004,-0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8255,18992,0,83552.821,0.994,0.020,0.110,-0.002,71,67,73,63,25,0,37,45,0,0.000,0,0,0.049,0.004,0.040,-0.020,0.020,0.007,-0.048,1.000,0.000,0.004,-0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8255,18992,0,83557.821,0.994,0.020,0.110,-0.002,79,91,53,69,41,15,41,29,0,0.000,0,0,0.085,0.006,-0.020,-0.020,0.080,0.008,-0.048,1.000,0.004,0.004,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8255,18992,0,83562.821,0.994,0.020,0.110,-0.002,69,69,75,71,21,0,39,43,0,0.000,0,0,0.035,0.006,-0.020,-0.020,0.020,0.006,-0.048,1.000,0.004,0.004,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8255,18992,0,83567.821,0.994,0.020,0.110,-0.002,57,71,85,51,36,1,73,45,0,0.000,0,0,0.035,0.011,-0.020,-0.020,0.020,0.008,-0.047,1.001,0.010,0.004,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8270,19007,0,83572.821,0.994,0.020,0.110,-0.002,79,89,55,70,41,12,43,25,0,0.000,0,0,0.060,0.015,0.040,0.040,0.020,0.007,-0.046,1.002,0.004,0.014,0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8270,19007,0,83577.821,0.994,0.020,0.110,-0.002,44,63,82,38,48,18,69,12,0,0.000,0,0,0.060,0.018,0.040,0.040,0.020,0.006,-0.046,1.001,0.004,0.018,0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8286,19023,0,83582.821,0.994,0.020,0.110,-0.002,49,57,85,57,25,2,47,43,0,0.000,0,0,0.049,0.018,-0.020,0.040,0.020,0.006,-0.046,1.000,-0.004,0.018,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8286,19023,0,83587.821,0.994,0.020,0.110,-0.002,53,67,80,67,33,6,45,47,0,0.000,0,0,0.085,0.018,-0.020,-0.020,0.080,0.007,-0.047,1.000,-0.004,0.018,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8286,19023,0,83592.821,0.994,0.020,0.110,-0.002,49,64,85,45,46,1,69,23,0,0.000,0,0,0.049,0.008,-0.020,-0.020,-0.040,0.007,-0.048,1.001,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8286,19023,0,83597.821,0.994,0.020,0.110,-0.002,70,91,57,42,47,15,61,22,0,0.000,0,0,0.035,0.004,-0.020,-0.020,0.020,0.007,-0.048,1.000,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8286,19023,0,83602.821,0.994,0.020,0.110,-0.002,52,61,79,57,20,0,44,40,0,0.000,0,0,0.035,0.004,-0.020,-0.020,0.020,0.006,-0.047,1.000,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8286,19023,0,83607.821,0.994,0.020,0.110,-0.002,75,85,53,61,43,19,45,24,0,0.000,0,0,0.060,0.008,-0.020,0.040,-0.040,0.007,-0.047,1.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8335,19072,0,83612.821,0.994,0.020,0.110,-0.002,75,86,57,61,45,18,37,24,0,0.000,0,0,0.104,0.012,-0.020,0.100,0.020,0.007,-0.046,1.000,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8335,19072,0,83617.821,0.994,0.020,0.110,-0.002,72,84,59,43,55,18,69,17,0,0.000,0,0,0.060,0.008,0.040,-0.020,-0.040,0.007,-0.047,1.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8335,19072,0,83622.821,0.994,0.020,0.110,-0.002,72,78,55,57,43,20,40,19,0,0.000,0,0,0.049,0.008,0.040,-0.020,0.020,0.008,-0.047,1.001,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8335,19072,0,83627.823,0.994,0.020,0.110,-0.002,73,87,49,58,43,22,40,25,0,0.000,0,0,0.049,0.009,-0.020,0.040,0.020,0.007,-0.048,1.000,0.004,0.008,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8351,19088,0,83632.821,0.994,0.020,0.110,-0.002,47,69,83,59,29,1,68,37,0,0.000,0,0,0.049,0.013,-0.020,0.040,0.020,0.008,-0.047,1.000,0.010,0.008,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8351,19088,0,83637.821,0.994,0.020,0.110,-0.002,51,71,83,45,26,0,68,41,0,0.000,0,0,0.060,0.009,0.040,0.040,0.020,0.007,-0.047,1.000,0.004,0.008,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8351,19088,0,83642.821,0.994,0.020,0.110,-0.002,71,83,61,39,46,18,69,20,0,0.000,0,0,0.069,0.009,0.040,0.040,-0.040,0.007,-0.048,1.000,0.004,0.008,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8351,19088,0,83647.821,0.994,0.020,0.110,-0.002,74,71,54,59,23,10,39,41,0,0.000,0,0,0.049,0.008,0.040,-0.020,0.020,0.007,-0.047,1.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8351,19088,0,83652.821,0.994,0.020,0.110,-0.002,77,89,54,40,55,21,58,16,0,0.000,0,0,0.035,0.013,-0.020,-0.020,0.020,0.007,-0.047,1.000,0.004,0.012,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8351,19088,0,83657.821,0.994,0.020,0.110,-0.002,72,91,60,57,49,18,45,13,0,0.000,0,0,0.035,0.013,-0.020,-0.020,0.020,0.008,-0.047,1.000,0.004,0.012,-0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8366,19103,0,83662.821,0.994,0.020,0.110,-0.002,69,64,57,59,28,0,41,41,0,0.000,0,0,0.060,0.013,-0.020,0.040,-0.040,0.007,-0.047,1.000,0.004,0.012,-0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8366,19103,0,83667.821,0.994,0.020,0.110,-0.002,44,69,85,41,31,1,64,37,0,0.000,0,0,0.049,0.012,-0.020,-0.020,-0.040,0.006,-0.047,1.000,0.000,0.012,-0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8366,19103,0,83672.823,0.994,0.020,0.110,-0.002,73,89,61,43,49,17,61,18,0,0.000,0,0,0.049,0.008,-0.020,0.040,0.020,0.007,-0.048,1.000,0.000,0.008,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8366,19103,0,83677.821,0.994,0.020,0.110,-0.002,45,62,59,43,52,21,71,18,0,0.000,0,0,0.035,0.002,-0.020,-0.020,0.020,0.007,-0.048,1.001,0.000,0.002,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8402,19139,0,83682.821,0.994,0.020,0.110,-0.002,43,57,83,51,30,0,72,39,0,0.000,0,0,0.035,0.002,-0.020,-0.020,0.020,0.007,-0.048,1.001,0.000,0.002,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8403,19140,0,83687.821,0.994,0.020,0.110,-0.002,73,87,77,40,39,0,53,19,0,0.000,0,0,0.049,0.002,-0.020,0.040,0.020,0.007,-0.047,1.001,0.000,0.002,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8403,19140,0,83692.821,0.994,0.020,0.110,-0.002,48,61,91,56,30,0,73,40,0,0.000,0,0,0.060,0.002,0.040,-0.020,-0.040,0.007,-0.048,1.001,0.000,0.002,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8403,19140,0,83697.821,0.994,0.020,0.110,-0.002,55,71,83,51,29,0,71,43,0,0.000,0,0,0.069,0.008,0.040,0.040,-0.040,0.006,-0.046,1.000,0.000,0.008,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8403,19140,0,83702.821,0.994,0.020,0.110,-0.002,69,69,77,61,20,0,36,41,0,0.000,0,0,0.049,0.006,-0.020,0.040,0.020,0.006,-0.048,1.001,-0.006,0.002,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8403,19140,0,83707.821,0.994,0.020,0.110,-0.002,83,88,55,72,53,18,40,23,0,0.000,0,0,0.049,0.017,0.040,-0.020,0.020,0.007,-0.046,1.001,-0.006,0.016,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8431,19168,0,83712.821,0.994,0.020,0.110,-0.002,76,86,59,70,43,21,40,22,0,0.000,0,0,0.049,0.007,-0.020,0.040,0.020,0.006,-0.047,1.000,-0.004,0.006,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8431,19168,0,83717.821,0.994,0.020,0.110,-0.002,72,87,52,45,51,18,57,13,0,0.000,0,0,0.085,0.006,-0.020,-0.080,0.020,0.008,-0.048,1.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8431,19168,0,83722.821,0.994,0.020,0.110,-0.002,75,89,53,67,47,17,41,25,0,0.000,0,0,0.049,0.002,0.040,-0.020,0.020,0.007,-0.048,1.000,0.000,-0.002,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8431,19168,0,83727.822,0.994,0.020,0.110,-0.002,67,71,84,59,31,2,50,43,0,0.000,0,0,0.049,0.002,-0.020,-0.020,-0.040,0.007,-0.047,1.000,0.000,-0.002,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8446,19183,0,83732.821,0.994,0.020,0.110,-0.002,75,76,67,67,37,26,52,51,0,0.000,0,0,0.049,0.006,-0.020,-0.020,-0.040,0.006,-0.047,1.000,0.000,0.006,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8446,19183,0,83737.821,0.994,0.020,0.110,-0.002,83,88,65,75,36,23,45,42,0,0.000,0,0,0.035,0.012,-0.020,-0.020,0.020,0.008,-0.047,1.000,0.000,0.012,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8462,19199,0,83742.821,0.994,0.020,0.110,-0.002,55,89,81,37,52,12,68,20,0,0.000,0,0,0.115,0.012,-0.020,-0.080,0.080,0.007,-0.047,1.001,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8462,19199,0,83747.821,0.994,0.020,0.110,-0.002,73,90,57,59,49,17,43,14,0,0.000,0,0,0.060,0.012,0.040,0.040,0.020,0.009,-0.047,0.999,0.010,0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8462,19199,0,83752.821,0.994,0.020,0.110,-0.002,75,73,69,61,35,18,45,49,0,0.000,0,0,0.092,0.006,-0.080,0.040,0.020,0.006,-0.047,1.000,0.000,0.006,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8463,19199,0,83757.821,0.994,0.020,0.110,-0.002,75,89,57,63,45,15,47,25,0,0.000,0,0,0.035,0.006,-0.020,-0.020,0.020,0.007,-0.047,1.001,0.000,0.006,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8463,19199,0,83762.821,0.994,0.020,0.110,-0.002,73,72,59,61,23,0,45,43,0,0.000,0,0,0.060,0.008,-0.020,0.040,-0.040,0.006,-0.048,1.000,-0.006,0.006,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
pre_stim,8479,19216,0,83767.821,0.994,0.020,0.110,-0.002,51,69,79,61,22,0,67,43,0,0.000,0,0,0.060,0.006,-0.020,0.040,-0.040,0.007,-0.047,1.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
