condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
pre_stim,6033,16736,0,3657933.441,0.763,-0.021,-0.055,-0.643,3081,0,306,3869,0,0,0,1178,53,1.406,2364,0,39.259,0.541,-38.460,-7.880,0.020,-0.306,-0.271,0.958,0.480,0.250,-0.048,0.044,0.060,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6049,16752,0,3657938.442,0.763,-0.020,-0.053,-0.644,3080,0,334,3892,0,0,0,1165,53,1.406,2364,0,40.650,0.541,-39.440,-9.460,-2.720,-0.314,-0.255,0.830,0.480,0.250,-0.048,0.054,0.072,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6049,16752,0,3657943.441,0.763,-0.019,-0.052,-0.644,3037,0,341,3857,0,0,6,1129,53,1.406,2364,0,37.195,0.541,-35.900,-9.340,-2.720,-0.282,-0.188,0.928,0.480,0.250,-0.274,0.066,0.086,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6063,16767,0,3657948.441,0.763,-0.018,-0.050,-0.645,3008,0,379,3880,0,0,4,1155,53,1.406,2364,0,34.734,0.504,-33.640,-8.600,-0.900,-0.291,-0.333,0.829,0.488,-0.124,-0.826,0.080,0.100,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6063,16767,0,3657953.441,0.762,-0.017,-0.049,-0.645,3019,0,399,3892,0,0,5,1101,53,1.406,2364,0,32.510,0.305,-31.200,-8.980,-1.680,-0.286,-0.243,0.865,0.274,0.134,-0.708,0.094,0.114,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6095,16799,0,3657958.442,0.762,-0.016,-0.048,-0.645,2987,0,351,3862,1225,0,3,1107,53,1.406,2364,0,29.674,0.303,-28.700,-7.500,-0.780,-0.298,-0.241,0.896,0.274,0.130,-0.708,0.110,0.132,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6095,16799,0,3657963.441,0.762,-0.015,-0.047,-0.646,2989,0,424,3890,1221,0,5,1108,53,1.406,2364,0,33.680,0.303,-32.780,-7.260,-2.660,-0.311,-0.290,0.896,0.274,0.130,-0.390,0.126,0.148,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6095,16799,0,3657968.441,0.762,-0.014,-0.046,-0.646,2943,0,415,3896,1227,0,6,1179,53,1.406,2364,0,37.367,0.540,-36.080,-6.280,-7.420,-0.319,-0.286,0.869,0.538,-0.042,-0.390,0.146,0.168,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6095,16799,0,3657973.441,0.762,-0.013,-0.044,-0.646,2943,0,490,3891,1260,0,7,1109,53,1.406,2364,0,37.276,0.604,-35.100,-5.500,-11.280,-0.308,-0.297,0.824,0.568,-0.204,-0.470,0.164,0.186,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6095,16799,0,3657978.442,0.762,-0.012,-0.043,-0.646,2935,0,415,3919,1251,0,10,1047,53,1.406,2364,0,34.204,0.756,-31.080,-3.960,-13.720,-0.298,-0.338,0.810,0.708,-0.266,-0.884,0.184,0.208,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6095,16799,0,3657983.441,0.762,-0.011,-0.042,-0.646,2937,140,477,3903,1272,0,19,1057,53,1.406,2364,0,30.653,1.139,-26.440,-2.140,-15.360,-0.291,-0.347,0.804,1.108,-0.266,-0.938,0.202,0.230,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6095,16799,0,3657988.441,0.762,-0.010,-0.041,-0.646,2919,153,417,3929,1271,0,26,1047,53,1.406,2364,0,26.305,1.190,-21.560,-0.560,-15.060,-0.287,-0.353,0.834,1.168,-0.230,-0.938,0.224,0.252,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6095,16799,0,3657993.441,0.763,-0.009,-0.040,-0.646,2906,104,371,3937,1293,0,21,1072,53,1.406,2364,0,24.371,1.172,-19.840,0.600,-14.140,-0.306,-0.313,0.872,1.168,-0.102,-0.712,0.246,0.276,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6117,16821,0,3657998.442,0.763,-0.008,-0.039,-0.645,2879,72,367,3933,1215,0,24,1087,53,1.406,2364,0,25.145,0.671,-20.040,0.480,-15.180,-0.319,-0.281,0.899,0.664,-0.094,-0.412,0.270,0.304,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6117,16821,0,3658003.441,0.763,-0.007,-0.038,-0.645,2893,201,325,3940,1253,0,35,1096,53,1.406,2364,0,27.818,0.285,-21.560,0.800,-17.560,-0.325,-0.281,0.905,0.266,-0.102,-0.196,0.298,0.332,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6117,16821,0,3658008.441,0.763,-0.007,-0.037,-0.645,2883,168,289,3940,1241,0,42,1157,53,1.406,2364,0,30.210,0.248,-22.480,0.300,-20.180,-0.328,-0.272,0.898,0.216,-0.122,-0.196,0.332,0.368,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6117,16821,0,3658013.441,0.764,-0.006,-0.036,-0.644,2840,223,269,3950,1226,0,54,1065,53,1.406,2364,0,31.299,0.175,-21.880,-0.120,-22.380,-0.323,-0.270,0.896,0.120,-0.128,-0.204,0.374,0.412,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6127,16831,0,3658018.441,0.764,-0.005,-0.035,-0.644,2831,232,235,4005,1261,0,69,1125,53,1.406,2364,0,32.023,0.175,-21.380,0.060,-23.840,-0.314,-0.281,0.907,0.120,-0.128,-0.204,0.432,0.470,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6127,16831,0,3658023.442,0.765,-0.004,-0.034,-0.643,2819,231,219,3989,1318,0,89,1145,53,1.406,2364,0,31.813,0.148,-22.000,0.000,-22.980,-0.319,-0.281,0.903,0.126,-0.078,-0.164,0.492,0.532,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6145,16848,0,3658028.441,0.765,-0.003,-0.033,-0.643,2795,237,199,3979,1208,0,100,1069,53,1.406,2364,1,29.958,0.148,-20.780,-0.060,-21.580,-0.345,-0.254,0.924,0.126,-0.078,-0.142,0.568,0.610,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6145,16848,0,3658033.441,0.766,-0.003,-0.033,-0.642,2809,246,165,3979,1207,0,124,1181,53,1.406,2364,1,31.959,0.317,-20.640,1.720,-24.340,-0.369,-0.217,0.968,-0.234,-0.214,0.038,0.640,0.684,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6145,16848,0,3658038.441,0.766,-0.002,-0.032,-0.642,2743,243,152,3994,1225,0,148,1155,53,1.406,2364,1,37.782,0.665,-23.880,1.840,-29.220,-0.367,-0.231,0.970,-0.628,-0.220,0.406,0.720,0.766,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6145,16848,0,3658043.441,0.767,-0.001,-0.030,-0.641,2740,265,148,3983,1257,0,161,1207,53,1.406,2364,1,40.852,0.665,-26.020,0.920,-31.480,-0.347,-0.270,0.953,-0.628,-0.220,0.406,0.796,0.842,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6159,16863,0,3658048.441,0.768,0.000,-0.029,-0.640,2671,281,141,3981,1313,0,195,1271,53,1.406,2364,1,43.200,0.254,-26.940,1.460,-33.740,-0.331,-0.279,0.938,-0.216,-0.134,0.326,0.882,0.930,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6159,16863,0,3658053.441,0.768,0.001,-0.028,-0.640,2663,281,152,3978,1365,0,219,1228,53,1.406,2364,1,43.648,0.111,-26.920,1.100,-34.340,-0.307,-0.321,0.921,-0.100,-0.048,0.174,0.966,1.014,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6191,16895,0,3658058.441,0.769,0.002,-0.026,-0.639,2596,283,157,3948,1426,0,237,1165,53,1.406,2364,1,40.839,0.340,-26.080,-0.680,-31.420,-0.289,-0.383,0.878,0.340,-0.006,0.056,1.064,1.116,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6191,16895,0,3658063.441,0.769,0.003,-0.025,-0.638,2548,279,163,3963,1588,0,269,1227,53,1.406,2364,1,34.811,0.728,-23.440,-2.440,-25.620,-0.313,-0.360,0.862,0.728,-0.006,-0.202,1.158,1.210,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6225,16928,0,3658068.442,0.770,0.004,-0.024,-0.638,2474,281,177,3944,1591,0,293,1241,53,1.406,2364,1,31.179,0.769,-17.960,-3.540,-25.240,-0.342,-0.324,0.887,0.728,-0.248,-0.202,1.266,1.320,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6225,16928,0,3658073.441,0.770,0.005,-0.023,-0.637,2389,360,186,3895,1607,0,331,1246,53,1.406,2364,1,32.326,0.432,-17.040,-3.840,-27.200,-0.346,-0.335,0.912,0.262,-0.344,-0.122,1.362,1.418,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6225,16928,0,3658078.441,0.771,0.006,-0.021,-0.637,2304,430,199,3877,1591,0,345,1239,53,1.406,2364,1,32.710,0.422,-18.880,-5.680,-26.100,-0.333,-0.324,0.945,0.244,-0.344,0.142,1.474,1.530,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6225,16928,0,3658083.441,0.771,0.006,-0.020,-0.636,2203,435,219,3831,1621,0,407,1248,53,1.406,2364,1,32.531,0.129,-21.740,-6.540,-23.300,-0.327,-0.293,0.979,0.076,-0.104,0.362,1.558,1.616,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6225,16928,0,3658088.442,0.771,0.007,-0.019,-0.636,2068,443,233,3796,1628,0,419,1327,53,1.406,2364,1,35.912,0.298,-27.420,-6.900,-22.140,-0.338,-0.281,0.974,-0.298,-0.006,0.502,1.652,1.712,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6225,16928,0,3658093.441,0.772,0.008,-0.017,-0.636,1926,515,245,3781,1699,0,437,1349,53,1.406,2364,1,41.718,0.298,-31.620,-6.840,-26.340,-0.339,-0.295,0.943,-0.298,-0.006,0.502,1.734,1.796,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6225,16928,0,3658098.441,0.772,0.009,-0.016,-0.635,1751,461,280,3743,1723,0,455,1352,53,1.406,2364,1,47.630,0.280,-34.800,-6.900,-31.780,-0.298,-0.334,0.921,-0.280,-0.006,0.272,1.822,1.884,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6225,16928,0,3658103.441,0.773,0.010,-0.014,-0.635,1559,491,283,3661,1745,0,467,1383,53,1.406,2364,1,50.389,0.203,-37.120,-7.500,-33.240,-0.257,-0.350,0.895,0.182,0.090,0.066,1.900,1.962,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6225,16928,0,3658108.442,0.773,0.011,-0.012,-0.634,1319,486,297,3599,1803,0,499,1368,53,1.406,2364,1,47.153,0.439,-35.720,-8.720,-29.520,-0.283,-0.379,0.863,0.430,0.090,-0.238,1.972,2.036,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6225,16928,0,3658113.441,0.773,0.012,-0.010,-0.634,1091,527,326,3471,1823,0,519,1451,53,1.406,2364,1,39.743,0.432,-27.780,-11.660,-25.920,-0.315,-0.346,0.884,0.430,-0.046,-0.238,2.026,2.092,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6225,16928,0,3658118.441,0.774,0.012,-0.009,-0.633,851,504,333,3406,1846,0,556,1486,53,1.406,2364,1,38.926,0.209,-24.180,-14.160,-27.020,-0.305,-0.274,0.940,0.204,-0.046,-0.166,2.080,2.146,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6225,16928,0,3658123.441,0.774,0.013,-0.007,-0.633,659,485,356,3299,1850,0,585,1440,53,1.406,2364,1,43.538,0.490,-27.960,-12.260,-31.040,-0.305,-0.300,0.976,-0.470,0.138,0.080,2.120,2.188,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6239,16943,0,3658128.441,0.775,0.013,-0.006,-0.632,447,490,369,3159,1849,0,601,1453,53,1.406,2364,1,44.489,0.606,-28.700,-13.860,-31.040,-0.326,-0.281,0.969,-0.590,0.138,0.402,2.160,2.230,1.087,1.181,2,2,0,1,7,255,1125,200,0,0
pre_stim,6239,16943,0,3658133.441,0.775,0.014,-0.004,-0.632,284,543,379,2975,1821,0,605,1407,53,1.406,2364,0,38.966,0.486,-21.860,-18.620,-26.340,-0.372,-0.343,1.053,-0.486,0.018,0.470,2.186,2.258,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6239,16943,0,3658138.441,0.775,0.014,-0.002,-0.632,97,543,407,2815,1885,0,645,1451,53,1.406,2364,0,42.382,0.739,-25.340,-24.780,-23.240,-0.384,-0.310,1.072,-0.708,-0.212,1.468,2.206,2.278,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6239,16943,0,3658143.441,0.775,0.014,-0.000,-0.631,77,540,428,2643,1941,0,655,1440,53,1.406,2364,0,44.446,0.936,-21.860,-29.540,-25.000,-0.409,-0.315,1.166,-0.912,-0.212,1.566,2.220,2.294,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6255,16959,0,3658148.441,0.775,0.014,0.002,-0.632,55,541,446,2406,1903,0,680,1407,53,1.406,2364,0,51.779,1.207,-32.660,-36.080,-17.680,-0.393,-0.229,1.226,-1.194,-0.178,2.472,2.234,2.310,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6255,16959,0,3658153.442,0.775,0.015,0.005,-0.632,0,552,461,2121,1963,0,714,1402,53,1.406,2364,0,64.067,1.207,-47.260,-38.820,-19.080,-0.463,-0.357,1.068,-1.194,-0.178,2.472,2.242,2.318,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6287,16991,0,3658158.441,0.775,0.014,0.007,-0.632,0,568,491,1888,1961,0,744,1365,53,1.406,2364,0,58.095,1.490,-26.920,-48.820,-16.340,-0.525,-0.409,1.241,-0.978,-1.124,2.676,2.238,2.316,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6287,16991,0,3658163.441,0.774,0.014,0.010,-0.633,0,565,484,1705,1960,0,743,1426,53,1.406,2364,0,75.356,1.573,-48.360,-57.620,-4.440,-0.576,-0.373,1.204,-0.978,-1.232,3.428,2.228,2.306,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6287,16991,0,3658168.443,0.774,0.014,0.014,-0.633,0,537,517,1458,1942,0,775,1355,53,1.406,2364,0,89.942,2.071,-55.120,-63.360,-32.200,-0.564,-0.453,1.074,-0.978,-1.826,3.428,2.218,2.298,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6287,16991,0,3658173.442,0.773,0.013,0.018,-0.634,0,487,533,1427,2027,0,795,1384,53,1.406,2364,0,82.403,2.338,-28.820,-75.680,-15.240,-0.623,-0.709,1.240,-0.346,-2.312,3.428,2.220,2.302,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6304,17008,0,3658178.441,0.772,0.012,0.022,-0.635,0,447,541,1364,2067,0,809,1393,53,1.406,2364,0,104.248,3.055,-43.220,-94.720,5.280,-0.741,-0.826,1.247,1.314,-2.758,4.994,2.232,2.314,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6304,17008,0,3658183.441,0.771,0.011,0.027,-0.636,0,453,571,1189,2023,0,837,1338,53,1.406,2364,0,120.908,4.286,-58.420,-103.940,-20.060,-0.732,-0.479,1.081,1.314,-4.080,4.994,2.246,2.330,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6304,17008,0,3658188.441,0.770,0.010,0.032,-0.637,0,416,583,1097,2043,0,848,1407,53,1.406,2364,0,129.373,4.091,-52.320,-109.140,-45.700,-0.620,-0.512,0.911,0.298,-4.080,3.002,2.262,2.348,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6304,17008,0,3658193.441,0.770,0.007,0.037,-0.637,0,391,589,973,2119,0,869,1361,53,1.406,2364,0,124.716,3.776,-16.620,-119.200,-32.700,-0.611,-0.743,1.063,0.298,-3.764,3.002,2.278,2.364,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6304,17008,0,3658198.441,0.769,0.004,0.042,-0.638,0,283,600,822,2150,0,871,1400,53,1.406,2364,0,140.265,3.704,-23.380,-136.480,-22.380,-0.605,-0.576,1.238,0.298,-3.692,3.446,2.296,2.384,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6304,17008,0,3658203.441,0.768,0.002,0.048,-0.639,0,267,616,557,2211,0,885,1421,53,1.406,2364,0,151.386,3.238,-38.160,-142.280,-34.900,-0.616,-0.409,1.179,-0.196,-3.232,3.446,2.316,2.404,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6319,17023,0,3658208.441,0.767,-0.001,0.054,-0.639,0,245,619,312,2191,0,887,1477,53,1.406,2364,0,161.132,3.288,-31.500,-154.180,-34.640,-0.607,-0.503,1.116,-0.602,-3.232,3.194,2.340,2.430,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6319,17023,0,3658213.441,0.765,-0.005,0.061,-0.641,0,205,631,180,2131,0,877,1384,53,1.406,2364,0,174.952,3.735,-19.360,-172.600,-21.040,-0.638,-0.515,1.212,-0.926,-3.618,3.194,2.364,2.456,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6335,17039,0,3658218.442,0.763,-0.010,0.067,-0.642,0,209,635,59,2149,0,889,1389,53,1.406,2364,0,190.092,3.968,-16.600,-188.660,-16.340,-0.675,-0.354,1.365,-0.926,-3.858,3.816,2.392,2.486,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6335,17039,0,3658223.441,0.761,-0.015,0.074,-0.644,0,95,652,0,2116,0,903,1327,53,1.406,2364,0,204.842,4.900,-21.180,-202.820,-19.380,-0.689,-0.290,1.482,-3.000,-3.874,4.568,2.418,2.512,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6335,17039,0,3658228.441,0.759,-0.020,0.082,-0.646,0,159,1629,0,2095,0,906,1317,53,1.406,2364,0,225.096,5.593,-27.540,-222.540,-19.640,-0.626,-0.193,1.590,-4.050,-3.858,5.318,2.446,2.542,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6335,17039,0,3658233.441,0.756,-0.025,0.090,-0.647,0,141,2105,0,2171,0,913,1283,53,1.406,2364,0,237.405,6.147,-34.180,-233.960,-21.340,-0.572,-0.042,1.704,-5.218,-3.250,5.756,2.472,2.570,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6351,17055,0,3658238.442,0.753,-0.030,0.100,-0.649,0,152,2117,0,2077,0,907,1359,53,1.406,2364,0,250.724,7.439,-49.320,-245.060,-19.380,-0.623,-0.088,1.692,-6.692,-3.250,6.048,2.502,2.600,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6351,17055,0,3658243.441,0.750,-0.036,0.109,-0.651,0,141,2117,0,2027,0,901,1213,53,1.406,2364,0,267.596,7.580,-42.180,-263.920,-13.220,-0.788,-0.250,1.771,-6.692,-3.560,6.054,2.530,2.628,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6351,17055,0,3658248.441,0.746,-0.042,0.119,-0.654,0,163,2095,0,1997,0,905,1144,53,1.406,2364,0,290.442,8.774,-33.760,-288.340,-8.760,-0.991,-0.230,2.079,-6.692,-5.674,7.350,2.560,2.662,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6351,17055,0,3658253.441,0.742,-0.049,0.129,-0.656,0,128,2077,0,1945,0,893,1101,53,1.406,2364,0,314.364,10.940,-41.760,-311.400,-10.540,-1.194,-0.136,2.433,-7.748,-7.724,9.936,2.590,2.692,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6383,17087,0,3658258.442,0.737,-0.056,0.142,-0.658,0,168,2093,0,1831,0,866,983,53,1.406,2364,0,339.534,14.285,-76.860,-328.920,-34.460,-1.236,0.138,2.685,-10.386,-9.808,12.508,2.622,2.726,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6383,17087,0,3658263.441,0.733,-0.061,0.157,-0.659,0,151,2078,0,1764,0,855,1079,53,1.406,2364,0,368.980,17.342,-126.900,-339.240,-70.420,-1.160,0.219,2.601,-14.038,-10.182,12.508,2.652,2.756,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6417,17121,0,3658268.443,0.729,-0.066,0.173,-0.659,0,159,2015,0,1721,0,845,995,53,1.406,2364,0,397.691,17.342,-154.500,-354.680,-92.140,-1.016,0.054,2.334,-14.038,-10.182,11.712,2.686,2.792,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6417,17121,0,3658273.441,0.725,-0.071,0.189,-0.659,0,167,1941,0,1703,0,835,927,53,1.406,2364,0,410.963,15.589,-145.400,-373.960,-88.900,-0.914,0.027,2.359,-12.154,-9.762,9.586,2.716,2.822,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6417,17121,0,3658278.441,0.719,-0.077,0.206,-0.659,0,160,1847,0,1646,0,815,689,53,1.406,2364,0,414.826,15.589,-140.940,-381.720,-80.660,-0.980,0.027,2.635,-12.154,-9.762,9.586,2.750,2.858,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6417,17121,0,3658283.441,0.714,-0.082,0.224,-0.659,0,169,1721,0,1547,0,797,622,53,1.406,2364,0,445.874,17.628,-171.340,-400.640,-94.520,-1.061,0.045,2.822,-13.800,-10.968,11.270,2.776,2.886,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6417,17121,0,3658288.441,0.708,-0.088,0.242,-0.657,0,167,1600,0,1408,0,746,631,53,1.406,2364,0,457.181,19.406,-173.300,-403.380,-127.540,-1.031,-0.178,3.006,-14.722,-12.644,11.982,2.806,2.918,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6417,17121,0,3658293.441,0.703,-0.093,0.262,-0.655,0,149,1499,0,1273,0,683,495,53,1.406,2364,0,488.225,20.379,-204.240,-424.140,-129.440,-0.936,0.014,3.036,-15.314,-13.446,12.560,2.834,2.946,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6418,17122,0,3658298.441,0.696,-0.098,0.282,-0.653,0,152,1195,0,1143,0,611,327,53,1.406,2364,0,495.481,20.659,-213.080,-426.020,-136.400,-0.801,-0.154,3.006,-15.684,-13.446,12.618,2.864,2.976,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6418,17122,0,3658303.442,0.690,-0.103,0.301,-0.650,0,64,1239,0,1051,0,599,390,53,1.406,2364,0,492.058,21.564,-200.260,-431.400,-126.140,-0.801,-0.141,3.140,-16.858,-13.446,12.618,2.890,3.004,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6418,17122,0,3658308.441,0.681,-0.106,0.323,-0.648,0,127,1127,0,0,0,511,255,53,1.406,2364,0,530.494,21.352,-263.320,-450.020,-97.820,-0.824,-0.220,2.846,-15.684,-14.488,12.618,2.918,3.034,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6418,17122,0,3658313.441,0.672,-0.108,0.344,-0.647,0,165,929,0,0,0,464,245,53,1.406,2364,0,547.322,21.054,-291.400,-457.340,-74.080,-0.876,0.025,2.133,-15.276,-14.488,9.796,2.944,3.060,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6418,17122,0,3658318.441,0.662,-0.112,0.365,-0.645,0,156,613,0,0,0,359,188,53,1.406,2364,0,531.911,19.197,-248.980,-464.060,-74.740,-0.870,0.042,1.679,-13.482,-13.666,2.064,2.968,3.084,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6418,17122,0,3658323.442,0.651,-0.117,0.384,-0.644,0,77,533,0,0,0,339,262,53,1.406,2364,0,510.113,17.427,-190.740,-468.140,-68.400,-0.818,0.047,1.770,-11.690,-12.924,-1.984,2.988,3.106,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6447,17151,0,3658328.441,0.640,-0.123,0.402,-0.643,0,146,303,0,437,0,249,139,53,1.406,2364,0,512.563,17.427,-174.080,-478.760,-56.620,-0.974,-0.038,2.128,-11.690,-12.924,-1.984,3.012,3.132,1.087,1.181,3,2,0,1,7,255,1125,200,0,0
pre_stim,6447,17151,0,3658333.441,0.628,-0.127,0.422,-0.641,0,152,103,0,249,0,157,117,53,1.406,2364,0,530.321,20.102,-229.500,-477.060,-31.360,-1.119,0.559,1.876,-13.358,-15.022,-1.984,3.036,3.158,1.087,1.181,4,2,0,1,7,255,1125,200,0,0
pre_stim,6447,17151,0,3658338.441,0.617,-0.130,0.442,-0.639,0,0,195,0,268,0,85,45,53,1.406,2364,0,530.793,20.102,-255.620,-461.540,-58.140,-1.153,0.683,1.147,-13.358,-15.022,-7.330,3.064,3.186,1.087,1.181,4,2,0,1,7,255,1125,200,0,0
pre_stim,6447,17151,0,3658343.441,0.605,-0.132,0.461,-0.636,0,0,242,0,223,0,16,61,53,1.406,2364,0,521.640,16.999,-262.100,-448.180,-50.460,-0.923,0.761,0.335,-12.002,-12.038,-13.462,3.090,3.214,1.087,1.181,4,2,0,1,7,255,1125,200,0,0
pre_stim,6447,17151,0,3658348.441,0.593,-0.134,0.478,-0.633,0,0,133,177,219,0,0,43,53,1.406,2364,0,484.947,9.368,-221.940,-429.560,-37.340,-0.729,0.729,-0.104,-6.960,-6.270,-17.822,3.118,3.242,1.087,1.181,4,2,0,1,7,255,1125,200,0,0
pre_stim,6447,17151,0,3658353.441,0.581,-0.138,0.493,-0.633,0,0,111,560,204,0,0,125,53,1.406,2364,0,442.431,6.466,-152.240,-415.220,12.660,-0.861,0.354,0.008,-3.614,-5.362,-17.822,3.142,3.268,1.087,1.181,4,2,0,1,7,255,1125,200,0,0
pre_stim,6483,17186,0,3658358.441,0.567,-0.142,0.505,-0.635,0,0,141,737,200,0,0,104,53,1.406,2364,0,443.548,6.466,-109.140,-423.760,72.460,-1.264,0.385,0.473,-3.614,-5.362,-17.930,3.168,3.296,1.087,1.181,4,2,0,1,7,255,1125,200,0,0
pre_stim,6483,17186,0,3658363.441,0.554,-0.145,0.520,-0.633,0,0,96,871,203,0,0,73,53,1.406,2364,0,468.010,6.956,-175.740,-433.600,-11.820,-0.768,0.226,0.324,-2.430,-6.518,-17.248,3.190,3.318,1.087,1.181,4,2,0,1,7,255,1125,200,0,0
